Token,PoS,Lemma
Komplette,ADJ,komplett
Rückkehr,NOUN,Rückkehr
zum,ADP,zu
regulären,ADJ,regulär
Betrieb,NOUN,Betrieb
in,ADP,in
Berliner,ADJ,Berliner
Kindertagesstätten,NOUN,Kindertagesstätt
"
",SPACE,"
"
Spätestens,ADV,spätestens
am,PART,an
21.06.2021,VERB,21.06.2021
werden,AUX,werden
alle,DET,aller
Berliner,ADJ,Berliner
Kindertageseinrichtungen,NOUN,Kindertageseinrichtung
und,CCONJ,und
Kindertagespflegen,NOUN,Kindertagespflege
wieder,ADV,wieder
zum,ADP,zu
Regelbetrieb,NOUN,Regelbetrieb
zurückkehren,VERB,zurückkehren
.,PUNCT,--
Das,PRON,der
hat,AUX,haben
Familiensenatorin,NOUN,Familiensenatorin
Sandra,PROPN,Sandra
Scheeres,PROPN,Scheere
heute,ADV,heute
in,ADP,in
der,DET,der
Senatssitzung,NOUN,Senatssitzung
angekündigt,VERB,ankündigen
.,PUNCT,--
Sofern,SCONJ,sofern
Einrichtungen,NOUN,Einrichtung
früher,ADV,früh
in,ADP,in
den,DET,der
Regelbetrieb,NOUN,Regelbetrieb
zurückkehren,VERB,zurückkehren
wollen,AUX,wollen
",",PUNCT,--
ist,AUX,sein
auch,ADV,auch
dies,PRON,dieser
möglich,ADV,möglich
.,PUNCT,--
Derzeit,ADV,derzeit
wird,AUX,werden
noch,ADV,noch
ein,DET,ein
eingeschränkter,ADJ,eingeschränkt
Regelbetrieb,NOUN,Regelbetrieb
unter,ADP,unter
Pandemiebedingungen,NOUN,Pandemiebedingung
angeboten,VERB,anbieten
.,PUNCT,--
Senatorin,NOUN,Senatorin
Scheeres,NOUN,Scheere
:,PUNCT,--
„,PUNCT,--
Viele,DET,vieler
Wochen,NOUN,Woche
waren,AUX,sein
unsere,DET,unser
Kindertageseinrichtungen,NOUN,Kindertageseinrichtunge
komplett,ADV,komplett
geschlossen,VERB,schließen
oder,CCONJ,oder
nur,ADV,nur
im,ADP,in
Notbetrieb,NOUN,Notbetrieb
.,PUNCT,--
Das,PRON,der
war,AUX,sein
eine,DET,ein
schwere,ADJ,schwer
Zeit,NOUN,Zeit
für,ADP,für
Eltern,NOUN,Eltern
und,CCONJ,und
Kinder,NOUN,Kind
.,PUNCT,--
Aktuell,ADV,aktuell
sind,AUX,sein
wir,PRON,wir
pandemiebedingt,VERB,pandemiebedingen
im,ADP,in
eingeschränkten,ADJ,eingeschränkt
Regelbetrieb,NOUN,Regelbetrieb
.,PUNCT,--
Schon,ADV,schon
jetzt,ADV,jetzt
sind,AUX,sein
rund,ADV,rund
80,NUM,80
Prozent,NOUN,Prozent
der,DET,der
Kinder,NOUN,Kind
wieder,ADV,wieder
täglich,ADV,täglich
in,ADP,in
den,DET,der
Einrichtungen,NOUN,Einrichtung
.,PUNCT,--
Wir,PRON,wir
sehen,VERB,sehen
eine,DET,ein
positive,ADJ,positiv
pandemische,ADJ,pandemisch
Entwicklung,NOUN,Entwicklung
.,PUNCT,--
Trotz,ADP,trotz
zunehmender,ADJ,zunehmend
Inanspruchnahme,NOUN,Inanspruchnahme
der,DET,der
Kitas,PROPN,Kitas
und,CCONJ,und
Kindertagespflegestellen,NOUN,Kindertagespflegestelle
ist,AUX,sein
die,DET,der
Zahl,NOUN,Zahl
der,DET,der
erfassten,ADJ,erfasst
