Token,PoS,Lemma
Eingeschränkte,NOUN,Eingeschränkt
Erreichbarkeit,NOUN,Erreichbarkeit
in,ADP,in
der,DET,der
Zeit,NOUN,Zeit
vom,ADP,von
30.05.2022,NOUN,30.05.2022
bis,ADP,bis
03.06.2022,PROPN,03.06.2022
im,ADP,in
Regionalen,NOUN,Regionale
Sozialen,ADJ,sozial
Dienst,NOUN,Dienst
3,NUM,3
des,DET,der
Jugendamtes,NOUN,Jugendamt
im,ADP,in
Hermann-Schmidt-Weg,NOUN,Hermann-Schmidt-Weg
8,NUM,8
",",PUNCT,--
13589,NUM,13589
Berlin,PROPN,Berlin
"
",SPACE,"
"
Aus,ADP,aus
arbeitsorganisatorischen,ADJ,arbeitsorganisatorisch
Gründen,NOUN,Grund
ist,AUX,sein
die,DET,der
Außenstelle,NOUN,Außenstelle
des,DET,der
Jugendamtes,NOUN,Jugendamt
–,PUNCT,--
Regionaler,ADJ,Regionaler
Sozialer,ADJ,Sozialer
Dienst,NOUN,Dienst
3,NUM,3
–,PUNCT,--
im,ADP,in
Hermann-Schmidt-Weg,NOUN,Hermann-Schmidt-Weg
8,NUM,8
in,ADP,in
der,DET,der
Zeit,NOUN,Zeit
vom,ADP,von
30.05.22,NUM,30.05.22
-,NUM,-
03.06.2022,PROPN,03.06.2022
eingeschränkt,NOUN,Eingeschränkt
erreichbar,ADV,erreichbar
und,CCONJ,und
bleibt,VERB,bleiben
für,ADP,für
den,DET,der
Publikumsverkehr,NOUN,Publikumsverkehr
geschlossen,VERB,schließen
.,PUNCT,--
Für,ADP,für
dringende,ADJ,dringend
Anfragen,NOUN,Anfrage
ist,AUX,sein
telefonisch,ADV,telefonisch
Dienstag,NOUN,Dienstag
von,ADP,von
9,NUM,9
-,NUM,-
12,NUM,12
Uhr,NOUN,Uhr
und,CCONJ,und
Donnerstag,NOUN,Donnerstag
von,ADP,von
16,NUM,16
-,PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
unsere,DET,unser
Geschäftsstelle,NOUN,Geschäftsstelle
telefonisch,ADV,telefonisch
unter,ADP,unter
030,NUM,030
/,PUNCT,--
90279,NUM,90279
-,NUM,--
8232,NUM,8232
oder,CCONJ,oder
das,DET,der
Fax,NOUN,Fax
unter,ADP,unter
030,NUM,030
/,PUNCT,--
90279,NUM,90279
-,NUM,-
8230,NUM,8230
erreichbar,ADV,erreichbar
.,PUNCT,--
In,ADP,in
Kinderschutzfällen,NOUN,Kinderschutzfäll
ist,AUX,sein
weiterhin,ADV,weiterhin
der,DET,der
Krisendienst,NOUN,Krisendienst
des,DET,der
Jugendamtes,NOUN,Jugendamt
Spandau,NOUN,Spandau
von,ADP,von
Montag,NOUN,Montag
bis,ADP,bis
Freitag,NOUN,Freitag
von,ADP,von
08.00,NUM,08.00
bis,ADP,bis
18.00,NUM,18.00
Uhr,NOUN,Uhr
unter,ADP,unter
der,DET,der
Rufnummer,NOUN,Rufnummer
(,PUNCT,--
030,NUM,030
),PUNCT,--
90279,NUM,90279
-,PUNCT,-
5555,NUM,5555
zu,PART,zu
erreichen,VERB,erreichen
.,PUNCT,--
