Token,PoS,Lemma
Kulturstadträtin,NOUN,Kulturstadträtin
Karin,PROPN,Karin
Korte,PROPN,Korte
eröffnet,VERB,eröffnen
Ausstellung,NOUN,Ausstellung
"""",PUNCT,--
Think,X,Think
positive,VERB,positive
!,PUNCT,--
"""",PUNCT,--
"
",SPACE,"
"
GALERIE,NOUN,GALERIE
IM,ADP,in
SAALBAU,PROPN,SAALBAU
Think,X,Think
positive,VERB,positive
!,PUNCT,--
Thilo,NOUN,Thilo
Droste,PROPN,Droste
",",PUNCT,--
Saeed,PROPN,Saeed
Foroghi,PROPN,Foroghi
Ausstellungseröffnung,NOUN,Ausstellungseröffnung
durch,ADP,durch
Kulturstadträtin,NOUN,Kulturstadträtin
Karin,PROPN,Karin
Korte,PROPN,Korte
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
9.,ADJ,9.
August,NOUN,August
2019,NUM,2019
",",PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
Einführung,NOUN,Einführung
:,PUNCT,--
Dorothee,PROPN,Dorothee
Bienert,PROPN,Bienert
",",PUNCT,--
Galerieleiterin,NOUN,Galerieleiterin
Think,PROPN,Think
positive,VERB,positive
!,PUNCT,--
–,PUNCT,--
Der,DET,der
Ausstellungstitel,NOUN,Ausstellungstitel
von,ADP,von
Saeed,PROPN,Saeed
Foroghi,PROPN,Foroghi
und,CCONJ,und
Thilo,NOUN,Thilo
Droste,NOUN,Droste
ist,AUX,sein
nicht,PART,nicht
nur,ADV,nur
eine,DET,ein
Aufforderung,NOUN,Aufforderung
an,ADP,an
den,DET,der
Geist,NOUN,Geist
",",PUNCT,--
sondern,CCONJ,sondern
auch,ADV,auch
an,ADP,an
das,DET,der
Sehen,NOUN,sehen
.,PUNCT,--
Und,CCONJ,und
an,ADP,an
das,DET,der
Gesehenwerden,NOUN,Gesehenwerden
.,PUNCT,--
Schwarzsehen,NOUN,schwarzsehen
bedeutet,VERB,bedeuten
hier,ADV,hier
kein,DET,kein
spirituelles,ADJ,spirituell
Defizit,NOUN,Defizit
",",PUNCT,--
sondern,CCONJ,sondern
ist,AUX,sein
Teil,NOUN,Teil
des,DET,der
künstlerischen,ADJ,künstlerisch
Programms,NOUN,Programm
.,PUNCT,--
Ein,DET,ein
eigens,ADV,eigens
für,ADP,für
den,DET,der
Ort,NOUN,Ort
konzipierter,ADV,konzipiert
",",PUNCT,--
überdimensionaler,ADJ,überdimensional
Konferenztisch,NOUN,Konferenztisch
zieht,VERB,ziehen
sich,PRON,sich
wie,ADP,wie
eine,DET,ein
Zeichnung,NOUN,Zeichnung
raumübergreifend,ADV,raumübergreifend
durch,ADP,durch
die,DET,der
Galerie,NOUN,Galerie
.,PUNCT,--
Einerseits,ADV,einerseits
lädt,VERB,laden
er,PRON,er
zu,ADP,zu
Verhandlungen,NOUN,Verhandlung
an,ADP,an
den,DET,der
runden,ADJ,rund
Tisch,NOUN,Tisch
und,CCONJ,und
funktioniert,VERB,funktionieren
andererseits,ADV,andererseits
als,ADP,als
Raumbarriere,NOUN,Raumbarrier
",",PUNCT,--
die,PRON,der
das,DET,der
Publikum,NOUN,Publikum
ausgrenzt,VERB,ausgrenzen
.,PUNCT,--
Hier,ADV,hier
werden,AUX,werden
(,PUNCT,--
scheinbar,ADV,scheinbar
),PUNCT,--
repräsentative,ADJ,repräsentativ
Symbole,NOUN,Symbol
und,CCONJ,und
Trophäen,NOUN,Trophäen
inszeniert,VERB,inszenieren
und,CCONJ,und
die,DET,der
(,PUNCT,--
Welt-,X,Welt
),PUNCT,--
Karten,NOUN,Karte
neu,ADV,neu
gemischt,VERB,mischen
.,PUNCT,--
So,ADV,so
wird,AUX,werden
das,DET,der
Thema,NOUN,Thema
der,DET,der
Befragung,NOUN,Befragung
etablierter,ADJ,etabliert
Machtstrukturen,NOUN,Machtstruktur
",",PUNCT,--
das,PRON,der
beide,DET,beide
Künstler,NOUN,Künstler
in,ADP,in
höchst,ADV,höchst
unterschiedlichen,ADJ,unterschiedlich
Kontexten,NOUN,Kontext
bearbeiten,VERB,bearbeiten
",",PUNCT,--
zu,ADP,zu
einem,DET,ein
Raumerlebnis,NOUN,Raumerlebnis
",",PUNCT,--
in,ADP,in
dem,PRON,der
das,DET,der
Eingeschlossensein,NOUN,Eingeschlossensein
in,ADP,in
und,CCONJ,und
das,DET,der
Ausgeschlossensein,NOUN,Ausgeschlossensein
aus,ADP,aus
Zirkeln,NOUN,zirkeln
der,DET,der
Souveräni-tät,NOUN,Souveräni-tät
für,ADP,für
das,DET,der
Publikum,NOUN,Publikum
physisch,ADV,physisch
erfahrbar,ADV,erfahrbar
werden,AUX,werden
.,PUNCT,--
Freitag,NOUN,Freitag
",",PUNCT,--
30.,ADJ,30.
August,NOUN,August
2019,NUM,2019
",",PUNCT,--
19,NUM,19
Uhr,NOUN,Uhr
Künstlergespräch,NOUN,Künstlergespräch
:,PUNCT,--
Thilo,NOUN,Thilo
Droste,PROPN,Droste
und,CCONJ,und
Saeed,PROPN,Saeed
Foroghi,PROPN,Foroghi
diskutieren,VERB,diskutieren
über,ADP,über
die,DET,der
Ambivalenzen,NOUN,Ambivalenze
des,DET,der
Originalen,NOUN,Originale
und,CCONJ,und
deren,PRON,der
Bedeutung,NOUN,Bedeutung
im,ADP,in
aktuellen,ADJ,aktuell
Kunstbetrieb,NOUN,Kunstbetrieb
.,PUNCT,--
Ausstellung,NOUN,Ausstellung
vom,ADP,von
10.,ADJ,10.
August,NOUN,August
bis,ADP,bis
22.,ADJ,22.
September,NOUN,September
2019,NUM,2019
Für,ADP,für
Anfragen,NOUN,Anfrage
und,CCONJ,und
Bildmaterial,NOUN,Bildmaterial
wenden,VERB,wenden
Sie,PRON,sie
sich,PRON,sich
bitte,ADV,bitte
an,ADP,an
:,PUNCT,--
Corina.Dils@bezirksamt-neukoelln.de,PROPN,Corina.Dils@bezirksamt-neukoelln.de
Mit,ADP,mit
freundlicher,ADJ,freundlich
Unterstützung,NOUN,Unterstützung
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Kultur,NOUN,Kultur
und,CCONJ,und
Europa,PROPN,Europa
Gefördert,VERB,Gefördert
durch,ADP,durch
:,PUNCT,--
Ausstellungsfonds,PROPN,Ausstellungsfond
Kommunale,ADJ,kommunal
Galerien,NOUN,Galerie
Fonds,NOUN,Fonds
für,ADP,für
Ausstellungsvergütungen,NOUN,Ausstellungsvergütung
Bildender,NOUN,Bildender
Künstlerinnen,NOUN,Künstlerin
und,CCONJ,und
Künstler,NOUN,Künstler
GALERIE,NOUN,GALERIE
IM,ADP,in
SAALBAU,PROPN,SAALBAU
Karl-Marx-Str,NOUN,Karl-Marx-Str
.,PUNCT,--
141,NUM,141
",",PUNCT,--
12043,NUM,12043
Berlin,PROPN,Berlin
",",PUNCT,--
U-Bahn,NOUN,U-Bahn
:,PUNCT,--
Karl-Marx-Straße,PROPN,Karl-Marx-Straße
Tel.,NOUN,Tel.
:,PUNCT,--
030,NUM,030
902393772,NUM,902393772
",",PUNCT,--
Mo-So,PROPN,Mo-So
10,NUM,10
-,NUM,--
20,NUM,20
Uhr,NOUN,Uhr
",",PUNCT,--
www.kultur-neukoelln.de,DET,www.kultur-neukoelln.de
Fachbereich,ADV,Fachbereich
Kultur,NOUN,Kultur
/,PUNCT,--
Bezirksamt,NOUN,Bezirksamt
Neukölln,PROPN,Neukölln
von,ADP,von
Berlin,PROPN,Berlin
/,PUNCT,--
Abteilung,NOUN,Abteilung
Bildung,NOUN,Bildung
",",PUNCT,--
Schule,NOUN,Schule
",",PUNCT,--
Kultur,NOUN,Kultur
und,CCONJ,und
Sport,NOUN,Sport
