Token,PoS,Lemma
Ausstellung,NOUN,Ausstellung
der,DET,der
Frauen-Kunst-Karawane,PROPN,Frauen-Kunst-Karawane
"""",PUNCT,--
Zwischentöne,NOUN,Zwischentöne
"""",PUNCT,--
in,ADP,in
der,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
"
",SPACE,"
"
Vom,ADP,von
Samstag,NOUN,Samstag
",",PUNCT,--
dem,DET,der
15.,ADJ,15.
Juli,NOUN,Juli
",",PUNCT,--
bis,ADP,bis
Sonntag,NOUN,Sonntag
",",PUNCT,--
dem,DET,der
27.,ADJ,27.
August,NOUN,August
2023,NUM,2023
",",PUNCT,--
ist,AUX,sein
die,DET,der
Ausstellung,NOUN,Ausstellung
der,DET,der
Frauen-Kunst-Karawane,NOUN,Frauen-Kunst-Karawane
“,PUNCT,--
Zwischentöne,NOUN,Zwischentöne
”,PUNCT,”
mit,ADP,mit
Bildern,NOUN,Bild
von,ADP,von
Christel,NOUN,Christel
Bachmann,PROPN,Bachmann
",",PUNCT,--
Marita,PROPN,Marita
Czepa,PROPN,Czepa
",",PUNCT,--
Ingrid,PROPN,Ingrid
Engmann,PROPN,Engmann
",",PUNCT,--
Inka,PROPN,Inka
Engmann,PROPN,Engmann
",",PUNCT,--
Elvira,PROPN,Elvira
Mewes,PROPN,Mewes
",",PUNCT,--
Antje,PROPN,Antje
Püpke,PROPN,Püpke
",",PUNCT,--
Andrea,PROPN,Andrea
Sroke,PROPN,Sroke
",",PUNCT,--
Ingeborg,PROPN,Ingeborg
Teetz,PROPN,Teetz
",",PUNCT,--
Annette,PROPN,Annette
Weiske,PROPN,Weiske
in,ADP,in
der,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
im,ADP,in
Wuhlgarten,NOUN,Wuhlgart
",",PUNCT,--
Brebacher,ADJ,Brebacher
Weg,NOUN,Weg
15,NUM,15
",",PUNCT,--
12683,NUM,12683
Berlin,PROPN,Berlin
",",PUNCT,--
zu,PART,zu
sehen,VERB,sehen
.,PUNCT,--
Vernissage,NOUN,Vernissage
:,PUNCT,--
Freitag,NOUN,Freitag
",",PUNCT,--
14.,ADJ,14.
Juli,NOUN,Juli
2023,NUM,2023
",",PUNCT,--
um,ADP,um
19:00,ADJ,19:00
Uhr,NOUN,Uhr
",",PUNCT,--
es,PRON,es
spielt,VERB,spielen
die,DET,der
Band,NOUN,Band
»,PUNCT,--
?,PUNCT,--
Shmaltz,PROPN,Shmaltz
!,PUNCT,--
«,PUNCT,--
Finissage,NOUN,Finissage
:,PUNCT,--
Sonntag,NOUN,Sonntag
",",PUNCT,--
27.,ADJ,27.
August,NOUN,August
2023,NUM,2023
",",PUNCT,--
um,ADP,um
17:00,DET,17:00
Uhr,NOUN,Uhr
",",PUNCT,--
es,PRON,es
spielen,VERB,spielen
Miroslav,PROPN,Miroslav
Großer,PROPN,Großer
/,PUNCT,--
Oberton,PROPN,Oberton
",",PUNCT,--
Gesang,NOUN,Gesang
und,CCONJ,und
Violeta,PROPN,Violeta
Koleva,PROPN,Koleva
/,PUNCT,--
Percussion,NOUN,Percussion
Die,DET,der
Öffnungszeiten,NOUN,Öffnungszeit
sind,AUX,sein
täglich,ADV,täglich
von,ADP,von
14:00,PROPN,14:00
bis,ADP,bis
17:00,DET,17:00
Uhr,NOUN,Uhr
mit,ADP,mit
Kaffee,NOUN,Kaffee
und,CCONJ,und
Kuchen,NOUN,Kuchen
im,ADP,in
Café,NOUN,Café
der,DET,der
Stille,NOUN,Stille
Die,DET,der
Frauen-Kunst-Karawane,PROPN,Frauen-Kunst-Karawane
macht,VERB,machen
in,ADP,in
den,DET,der
sakralen,ADJ,sakral
Räumlichkeiten,NOUN,Räumlichkeit
der,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
im,ADP,in
Wuhlgarten,NOUN,Wuhlgart
Station,NOUN,Station
.,PUNCT,--
Neun,NUM,neun
Kunstschaffende,NOUN,Kunstschaffende
aus,ADP,aus
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
präsentieren,VERB,präsentieren
unter,ADP,unter
dem,DET,der
Motto,NOUN,Motto
“,PUNCT,--
Zwischentöne,NOUN,Zwischentöne
”,PUNCT,”
ihre,DET,ihr
aktuellen,ADJ,aktuell
malerischen,ADJ,malerisch
Positionen,NOUN,Position
.,PUNCT,--
“,PUNCT,--
Zwischentöne,NOUN,Zwischentöne
”,PUNCT,”
sind,AUX,sein
subtile,ADJ,subtil
Nuancen,NOUN,Nuance
in,ADP,in
verschiedensten,ADJ,verschieden
Bereichen,NOUN,Bereich
wie,ADP,wie
in,ADP,in
der,DET,der
Malerei,NOUN,Malerei
",",PUNCT,--
Musik,NOUN,Musik
",",PUNCT,--
Sprache,NOUN,Sprache
",",PUNCT,--
Mimik,NOUN,Mimik
und,CCONJ,und
Politik,NOUN,Politik
.,PUNCT,--
Zwischentöne,NOUN,Zwischenton
können,AUX,können
unterschwellige,ADJ,unterschwellig
Botschaften,NOUN,Botschaft
senden,VERB,senden
oder,CCONJ,oder
auf,ADP,auf
ungesagte,ADJ,ungesagt
Bedeutungen,NOUN,Bedeutung
