Token,PoS,Lemma
Freiwilliges,ADJ,Freiwillig
Engagement,NOUN,Engagement
-,PUNCT,--
ist,AUX,sein
das,PRON,der
etwas,PRON,etwas
für,ADP,für
mich,PRON,mich
?,PUNCT,--
–,PUNCT,--
Info-Veranstaltung,NOUN,Info-Veranstaltung
der,DET,der
VHS,PROPN,VHS
am,ADP,an
14.09.2022,ADJ,14.09.2022
"
",SPACE,"
"
Eine,DET,ein
Informationsveranstaltung,NOUN,Informationsveranstaltung
der,DET,der
Volkshochschule,NOUN,Volkshochschule
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
in,ADP,in
Kooperation,NOUN,Kooperation
mit,ADP,mit
der,DET,der
Freiwilligenagentur,NOUN,Freiwilligenagentur
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
In,ADP,in
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
gibt,VERB,geben
es,PRON,es
mehr,DET,mehr
als,ADP,als
100,NUM,100
soziale,ADJ,sozial
Einrichtungen,NOUN,Einrichtung
",",PUNCT,--
mit,ADP,mit
über,ADV,über
150,NUM,150
verschiedenen,ADJ,verschieden
Angeboten,NOUN,Angebot
",",PUNCT,--
in,ADP,in
denen,PRON,der
sich,PRON,sich
die,DET,der
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
ehrenamtlich,ADV,ehrenamtlich
einbringen,VERB,einbringen
können,AUX,können
.,PUNCT,--
Dadurch,ADV,dadurch
werden,AUX,werden
viele,DET,vieler
Menschen,NOUN,Mensch
ganz,ADV,ganz
konkret,ADV,konkret
unterstützt,VERB,unterstützen
und,CCONJ,und
die,DET,der
Vielfalt,NOUN,Vielfalt
",",PUNCT,--
Demokratie,NOUN,Demokratie
und,CCONJ,und
die,DET,der
Nachhaltigkeit,NOUN,Nachhaltigkeit
im,ADP,in
Bezirk,NOUN,Bezirk
gestärkt,VERB,stärken
.,PUNCT,--
Gleichzeitig,ADV,gleichzeitig
können,AUX,können
engagierte,ADJ,engagiert
Menschen,NOUN,Mensch
von,ADP,von
einem,DET,ein
Ehrenamt,NOUN,Ehrenamt
profitieren,VERB,profitieren
",",PUNCT,--
indem,SCONJ,indem
sie,PRON,sie
ihre,DET,ihr
Potentiale,NOUN,Potential
sinnvoll,ADV,sinnvoll
einsetzen,VERB,einsetzen
und,CCONJ,und
sich,PRON,sich
so,ADV,so
neue,ADJ,neu
Perspektiven,NOUN,Perspektive
für,ADP,für
sie,PRON,sie
eröffnen,VERB,eröffnen
.,PUNCT,--
