Token,PoS,Lemma
Ablauf,NOUN,Ablauf
von,ADP,von
Ruhezeiten,NOUN,Ruhezeit
auf,ADP,auf
den,DET,der
landeseigenen,ADJ,landeseigen
Friedhöfen,NOUN,Friedhof
"
",SPACE,"
"
Die,DET,der
Friedhofsverwaltung,NOUN,Friedhofsverwaltung
gibt,VERB,geben
bekannt,ADV,bekannt
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
gesetzliche,ADJ,gesetzlich
Ruhezeit,NOUN,Ruhezeit
gemäß,ADP,gemäß
§,NOUN,§
11,NUM,11
Friedhofsgesetz,NOUN,Friedhofsgesetz
nachstehend,ADV,nachstehend
aufgeführter,ADJ,aufgeführt
Grabstätten,NOUN,Grabstätt
auf,ADP,auf
den,DET,der
landeseigenen,ADJ,landeseigen
Friedhöfen,NOUN,Friedhöfe
am,ADP,an
31.,ADJ,31.
Dezember,NOUN,Dezember
2020,NUM,2020
abläuft,VERB,ablaufen
.,PUNCT,--
Folgende,ADJ,folgend
Friedhöfe,NOUN,Friedhof
sind,AUX,sein
betroffen,VERB,betreffen
:,PUNCT,--
Städtischer,ADJ,Städtischer
Friedhof,NOUN,Friedhof
Schöneberg,PROPN,Schöneberg
I,NUM,I
Eisackstraße,PROPN,Eisackstraße
40a,PROPN,40a
",",PUNCT,--
10827,NUM,10827
Berlin,PROPN,Berlin
Städtischer,ADJ,städtisch
Friedhof,NOUN,Friedhof
Schöneberg,PROPN,Schöneberg
II,NUM,II
Eythstraße,NOUN,Eythstraße
1,NUM,1
-,PUNCT,--
25,NUM,25
",",PUNCT,--
12105,NUM,12105
Berlin,PROPN,Berlin
Städtischer,ADJ,städtisch
Friedhof,NOUN,Friedhof
Schöneberg,PROPN,Schöneberg
III,NUM,III
Stubenrauchstraße,PROPN,Stubenrauchstraße
43,NUM,43
-,PUNCT,--
45,NUM,45
",",PUNCT,--
12161,NUM,12161
Berlin,PROPN,Berlin
Städtischer,ADJ,städtisch
Friedhof,NOUN,Friedhof
Schöneberg,PROPN,Schöneberg
IV,PROPN,IV
Friedhof,NOUN,Friedhof
Am,ADP,an
Priesterweg,NOUN,Priesterweg
",",PUNCT,--
10829,NUM,10829
Berlin,PROPN,Berlin
Heidefriedhof,NOUN,Heidefriedhof
Reißeckstraße,PROPN,Reißeckstraße
14,NUM,14
",",PUNCT,--
12107,NUM,12107
Berlin,PROPN,Berlin
Tempelhofer,ADJ,Tempelhofer
Parkfriedhof,NOUN,Parkfriedhof
Gottlieb-Dunkel-Straße,PROPN,Gottlieb-Dunkel-Straße
26,NUM,26
",",PUNCT,--
12099,NUM,12099
Berlin,PROPN,Berlin
Folgende,ADJ,folgend
Grabstätten,NOUN,Grabstätte
sind,AUX,sein
betroffen,VERB,betreffen
:,PUNCT,--
Erd-,X,Erd
und,CCONJ,und
Urnen-Reihengrabstätten,NOUN,Urnen-Reihengrabstätt
beerdigt,VERB,beerdigen
bis,ADP,bis
zum,ADP,zu
31.,ADJ,31.
Dezember,NOUN,Dezember
2000,NUM,2000
Erd-,X,Erd
und,CCONJ,und
Urnen-Wahlgrabstätten,NOUN,Urnen-Wahlgrabstätten
beerdigt,VERB,beerdigen
oder,CCONJ,oder
erworben,VERB,erwerben
bis,ADV,bis
zu,ADV,zu
31.,ADJ,31.
Dezember,NOUN,Dezember
2000,NUM,2000
Erd-,X,Erd
und,CCONJ,und
Urnen-Familiengrabstätten,NOUN,Urnen-Familiengrabstätt
beerdigt,VERB,beerdigen
oder,CCONJ,oder
erworben,VERB,erwerben
bis,ADP,bis
zum,ADP,zu
31.,ADJ,31.
Dezember,NOUN,Dezember
1960,NUM,1960
bzw.,CCONJ,bzw.
31.,ADJ,31.
Dezember,NOUN,Dezember
2000,NUM,2000
Urnenwandgrabstätten,NOUN,Urnenwandgrabstätte
beigesetzt,VERB,beisetzen
oder,CCONJ,oder
erworben,VERB,erwerben
bis,ADP,bis
zum,ADP,zu
31.,ADJ,31.
Dezember,NOUN,Dezember
2000,NUM,2000
In,ADP,in
dieser,DET,dieser
Bekanntgabe,NOUN,Bekanntgabe
sind,AUX,sein
sämtliche,DET,sämtlich
Grabstätten,NOUN,Grabstätt
eingeschlossen,VERB,einschließen
",",PUNCT,--
deren,DET,der
Ruhezeit,NOUN,Ruhezeit
schon,ADV,schon
früher,ADV,früh
erloschen,VERB,erloschen
ist,AUX,sein
.,PUNCT,--
Mit,ADP,mit
Ablauf,NOUN,Ablauf
der,DET,der
Ruhezeit,NOUN,Ruhezeit
erlischt,VERB,erlischen
auch,ADV,auch
das,DET,der
Nutzungsrecht,NOUN,Nutzungsrecht
an,ADP,an
diesen,DET,dieser
Grabstätten,NOUN,Grabstätt
",",PUNCT,--
sofern,SCONJ,sofern
keine,DET,kein
Verlängerung,NOUN,Verlängerung
des,DET,der
Nutzungsrechtes,NOUN,Nutzungsrecht
erfolgte,VERB,erfolgen
.,PUNCT,--
Eine,DET,ein
Verlängerung,NOUN,Verlängerung
des,DET,der
Nutzungsrechtes,NOUN,Nutzungsrecht
von,ADP,von
Reihengrabstätten,NOUN,Reihengrabstätte
ist,AUX,sein
ausgeschlossen,VERB,ausschließen
.,PUNCT,--
