Token,PoS,Lemma
FamilienServiceBüro,NOUN,FamilienServiceBüro
am,ADP,an
12.,ADJ,12.
und,CCONJ,und
13.02.2020,ADV,13.02.2020
geschlossen,VERB,schließen
"
",SPACE,"
"
Am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
den,DET,der
12.,ADJ,12.
Februar,NOUN,Februar
und,CCONJ,und
am,ADP,an
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
den,DET,der
13.,ADJ,13.
Februar,NOUN,Februar
bleibt,VERB,bleiben
das,DET,der
FamilienServiceBüro,NOUN,FamilienServiceBüro
im,ADP,in
Jugendamt,NOUN,Jugendamt
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
wegen,ADP,wegen
Umzuges,NOUN,Umzug
geschlossen,VERB,schließen
.,PUNCT,--
Es,PRON,es
finden,VERB,finden
an,ADP,an
diesen,DET,dieser
Tagen,NOUN,Tag
keine,DET,kein
Sprechstunden,NOUN,Sprechstunde
statt,ADV,statt
.,PUNCT,--
Am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
den,DET,der
14.,ADJ,14.
Februar,NOUN,Februar
",",PUNCT,--
sind,AUX,sein
wir,PRON,wir
zu,ADP,zu
den,DET,der
gewohnten,ADJ,gewohnt
Sprechzeiten,NOUN,Sprechzeiten
wieder,ADV,wieder
für,ADP,für
Sie,PRON,sie
da,ADV,da
.,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
",",PUNCT,--
Sie,PRON,sie
dann,ADV,dann
in,ADP,in
unseren,DET,unser
neuen,ADJ,neu
Räumen,NOUN,Raum
im,ADP,in
4.,ADJ,4.
OG,PROPN,OG
im,ADP,in
Aufgang,NOUN,Aufgang
A,NOUN,A
begrüßen,VERB,begrüßen
zu,PART,zu
dürfen,AUX,dürfen
.,PUNCT,--
Vielen,DET,vieler
Dank,NOUN,Dank
für,ADP,für
Ihr,DET,ihr
Verständnis,NOUN,Verständnis
.,PUNCT,--
Ansprechpartnerin,NOUN,Ansprechpartnerin
Stefanie,NOUN,Stefanie
Kunze,NOUN,Kunze
BzBm,PROPN,BzBm
Presse,NOUN,Presse
Trainee,NOUN,Trainee
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2843,NUM,2843
E-Mail,NOUN,E-Mail
:,PUNCT,--
presse@ba-fk.berlin.de,X,presse@ba-fk.berlin.de
