Token,PoS,Lemma
Kunst,NOUN,Kunst
Werkstatt,NOUN,Werkstatt
Experiment,NOUN,Experiment
2021,NUM,2021
wieder,ADV,wieder
als,ADP,als
digitale,ADJ,digital
Vernissage,NOUN,Vernissage
–,PUNCT,--
diesmal,ADV,diesmal
zum,ADP,zu
Thema,NOUN,Thema
Erde,NOUN,Erde
"
",SPACE,"
"
Über,ADP,über
230,NUM,230
Berliner,ADJ,Berliner
Schülerinnen,NOUN,Schülerin
und,CCONJ,und
Schüler,NOUN,Schüler
kommen,VERB,kommen
auch,ADV,auch
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
wieder,ADV,wieder
in,ADP,in
die,DET,der
Reinickendorfer,ADJ,Reinickendorfer
Jugendkunstschule,PROPN,Jugendkunstschule
ATRIUM,PROPN,ATRIUM
und,CCONJ,und
nehmen,VERB,nehmen
am,ADP,an
Kunst,NOUN,Kunst
Werkstatt,NOUN,Werkstatt
Experiment,NOUN,Experiment
(,PUNCT,--
KWE,PROPN,KWE
),PUNCT,--
teil,ADV,teil
.,PUNCT,--
So,ADV,so
heißen,VERB,heißen
die,DET,der
künstlerischen,ADJ,künstlerisch
Werkstätten,NOUN,Werkstatt
für,ADP,für
Schulen,NOUN,Schule
aus,ADP,aus
ganz,ADV,ganz
Berlin,PROPN,Berlin
",",PUNCT,--
die,PRON,der
bereits,ADV,bereits
zum,ADP,zu
33.,ADJ,33.
Mal,NOUN,Mal
stattfinden,VERB,stattfinden
.,PUNCT,--
Das,DET,der
Thema,NOUN,Thema
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
lautet,VERB,lauten
Erde,NOUN,Erde
.,PUNCT,--
In,ADP,in
der,DET,der
ersten,ADJ,erster
Unterrichtswoche,NOUN,Unterrichtswoche
nach,ADP,nach
den,DET,der
Herbstferien,NOUN,Herbstferi
(,PUNCT,--
ab,ADP,ab
dem,DET,der
25.10.,NOUN,25.10.
),PUNCT,--
arbeiten,VERB,arbeiten
die,DET,der
Schülerinnen,NOUN,Schülerin
und,CCONJ,und
Schüler,NOUN,Schüler
der,DET,der
8.,ADJ,8.
bis,CCONJ,bis
11.,ADJ,11.
Klassen,NOUN,Klasse
in,ADP,in
21,NUM,21
verschiedenen,ADJ,verschieden
Werkstätten,NOUN,Werkstatt
künstlerisch,ADV,künstlerisch
zu,ADP,zu
diesem,DET,dieser
Thema,NOUN,Thema
.,PUNCT,--
Dabei,ADV,dabei
stehen,VERB,stehen
sie,PRON,sie
unter,ADP,unter
fachlicher,ADJ,fachlich
Anleitung,NOUN,Anleitung
von,ADP,von
Kunstschaffenden,NOUN,Kunstschaffende
sowie,CCONJ,sowie
Kunstlehrerinnen,NOUN,Kunstlehrerinn
und,CCONJ,und
-lehrern,X,-lehrern
.,PUNCT,--
Durch,ADP,durch
den,DET,der
Umgang,NOUN,Umgang
mit,ADP,mit
verschiedensten,ADJ,verschieden
Materialien,NOUN,Material
",",PUNCT,--
Werkzeugen,NOUN,Werkzeug
",",PUNCT,--
Techniken,NOUN,Technik
und,CCONJ,und
Verfahren,NOUN,Verfahren
sammeln,VERB,sammeln
sie,PRON,sie
dabei,ADV,dabei
intensive,ADJ,intensiv
künstlerische,ADJ,künstlerisch
und,CCONJ,und
soziale,ADJ,sozial
Erfahrungen,NOUN,Erfahrung
.,PUNCT,--
Die,DET,der
Leiterin,NOUN,Leiterin
der,DET,der
Jugendkunstschule,NOUN,Jugendkunstschule
ATRIUM,PROPN,ATRIUM
Claudia,PROPN,Claudia
Güttner,PROPN,Güttner
",",PUNCT,--
sagte,VERB,sagen
über,ADP,über
das,DET,der
Thema,NOUN,Thema
der,DET,der
diesjährigen,ADJ,diesjährig
Werkstätten,NOUN,Werkstatt
:,PUNCT,--
„,PUNCT,--
Erde,NOUN,Erde
hat,VERB,haben
viele,DET,vieler
Bedeutungen,NOUN,Bedeutung
.,PUNCT,--
Wir,PRON,wir
entsorgen,VERB,entsorgen
Erde,NOUN,Erde
als,ADP,als
Dreck,NOUN,Dreck
aus,ADP,aus
dem,DET,der
heimischen,ADJ,heimisch
Flur,NOUN,Flur
",",PUNCT,--
treten,VERB,treten
sie,PRON,sie
mit,ADP,mit
Füßen,NOUN,Fuß
",",PUNCT,--
aber,CCONJ,aber
leben,VERB,leben
doch,ADV,doch
gerne,ADV,gerne
auf,ADP,auf
ihr,PRON,ihr
.,PUNCT,--
Dabei,ADV,dabei
ist,AUX,sein
Erde,NOUN,Erde
mehr,ADV,mehr
als,ADP,als
Boden,NOUN,Boden
.,PUNCT,--
Sie,PRON,sie
ist,AUX,sein
unsere,DET,unser
Lebensgrundlage,NOUN,Lebensgrundlage
und,CCONJ,und
ein,DET,ein
Rohstoff,NOUN,Rohstoff
.,PUNCT,--
Sie,PRON,sie
ist,AUX,sein
unser,DET,unser
Planet,NOUN,Planet
!,PUNCT,--
Jeder,PRON,jeder
trägt,VERB,tragen
daher,ADV,daher
auch,ADV,auch
eine,DET,ein
Verantwortung,NOUN,Verantwortung
für,ADP,für
die,DET,der
Erde,NOUN,Erde
",",PUNCT,--
die,PRON,der
ihn,PRON,ihn
umgibt,VERB,umgiben
.,PUNCT,--
“,PUNCT,--
Die,DET,der
künstlerischen,ADJ,künstlerisch
