Token,PoS,Lemma
Natur,NOUN,Natur
erleben,VERB,erleben
im,ADP,in
Kiez,NOUN,Kiez
Germaniagarten,NOUN,Germaniagart
/,PUNCT,--
Silbersteinstraße,PROPN,Silbersteinstraße
-,PUNCT,--
Ein,DET,ein
Stadtteilrundgang,NOUN,Stadtteilrundgang
"
",SPACE,"
"
Wir,PRON,wir
laden,VERB,laden
alle,DET,aller
Nachbar_innen,NOUN,Nachbar_inn
und,CCONJ,und
Interessierte,NOUN,interessierter
ein,ADV,ein
",",PUNCT,--
am,ADP,an
Stadtteilrundgang,NOUN,Stadtteilrundgang
im,ADP,in
Kiez,NOUN,Kiez
teilzunehmen,VERB,teilnehmen
.,PUNCT,--
Diesmal,ADV,diesmal
geht,VERB,gehen
es,PRON,es
um,ADP,um
die,DET,der
Natur,NOUN,Natur
direkt,ADV,direkt
vor,ADP,vor
der,DET,der
eigenen,ADJ,eigen
Haustür,NOUN,Haustür
.,PUNCT,--
Wann,ADV,wann
?,PUNCT,--
Am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
den,DET,der
18.06.2019,PROPN,18.06.2019
von,ADP,von
17:00,PROPN,17:00
bis,ADP,bis
19:00,ADJ,19:00
Uhr,NOUN,Uhr
Wo,ADV,wo
?,PUNCT,--
Wir,PRON,wir
treffen,VERB,treffen
uns,PRON,sich
in,ADP,in
der,DET,der
Nähe,NOUN,Nähe
der,DET,der
Busstation,NOUN,Busstation
Oberlandgarten,NOUN,Oberlandgart
",",PUNCT,--
am,ADP,an
Oberlandgarten,NOUN,Oberlandgart
1,NUM,1
",",PUNCT,--
12099,NUM,12099
Berlin,PROPN,Berlin
Die,DET,der
Bärensiedlung,NOUN,Bärensiedlung
und,CCONJ,und
der,DET,der
Friedhof,NOUN,Friedhof
Emmauskirchhof,NOUN,Emmauskirchhof
",",PUNCT,--
die,PRON,der
direkt,ADV,direkt
im,ADP,in
Kiez,NOUN,Kiez
liegen,VERB,liegen
",",PUNCT,--
sind,AUX,sein
der,DET,der
beste,ADJ,gut
Beweis,NOUN,Beweis
dafür,ADV,dafür
",",PUNCT,--
dass,SCONJ,dass
man,PRON,man
nicht,PART,nicht
weit,ADV,weit
fahren,VERB,fahren
muss,PROPN,muss
",",PUNCT,--
um,SCONJ,um
Natur,NOUN,Natur
zu,PART,zu
erleben,VERB,erleben
.,PUNCT,--
Unter,ADP,unter
der,DET,der
Führung,NOUN,Führung
des,DET,der
Freilandlabor,NOUN,Freilandlabor
Britz,NOUN,Britz
e.V.,NOUN,e.V.
können,AUX,können
Sie,PRON,sie
entdecken,VERB,entdecken
",",PUNCT,--
was,PRON,was
die,DET,der
Natur,NOUN,Natur
direkt,ADV,direkt
vor,ADP,vor
der,DET,der
eigenen,ADJ,eigen
Haustür,NOUN,Haustür
zu,PART,zu
bieten,VERB,bieten
hat,AUX,haben
.,PUNCT,--
Der,DET,der
Stadteilrundgang,NOUN,Stadteilrundgang
wird,AUX,werden
durch,ADP,durch
FEIN-Mittel,NOUN,FEIN-Mittel
(,PUNCT,--
Freiwilliges,ADJ,Freiwillig
Engagement,NOUN,Engagement
in,ADP,in
Nachbarschaften,NOUN,Nachbarschaft
),PUNCT,--
finanziert,VERB,finanzieren
",",PUNCT,--
die,PRON,der
die,DET,der
Bezirke,NOUN,Bezirk
Tempelhof-Schöneberg,PROPN,Tempelhof-Schöneberg
und,CCONJ,und
Neukölln,PROPN,Neukölln
seit,ADP,seit
2,NUM,2
Jahren,NOUN,Jahr
im,ADP,in
Germaniagarten,NOUN,Germaniagarten
/,PUNCT,--
Silbersteinstraßen-Kiez,NOUN,Silbersteinstraßen-Kiez
einsetzen,VERB,einsetzen
.,PUNCT,--
Kontakt,NOUN,Kontakt
Bezirksamt,PROPN,Bezirksamt
Tempelhof-Schöneberg,PROPN,Tempelhof-Schöneberg
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Stadtentwicklung,NOUN,Stadtentwicklung
und,CCONJ,und
Bauen,NOUN,bauen
Jörn,PROPN,Jörn
Oltmann,PROPN,Oltmann
Telefon,NOUN,Telefon
(,PUNCT,--
030,NUM,030
),PUNCT,--
90277,NUM,90277
-,NUM,-
2261,NUM,2261
Bezirksamt,NOUN,Bezirksamt
Neukölln,PROPN,Neukölln
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Stadtentwicklung,NOUN,Stadtentwicklung
",",PUNCT,--
Soziales,NOUN,soziale
und,CCONJ,und
Bürgerdienste,NOUN,Bürgerdienste
Jochen,PROPN,Jochen
Biedermann,PROPN,Biedermann
Telefon,NOUN,Telefon
(,PUNCT,--
030,NUM,030
),PUNCT,--
90239–2260,PUNCT,90239–2260
