Token,PoS,Lemma
Kostenfreie,ADJ,kostenfrei
FFP2-Masken,NOUN,FFP2-Maske
in,ADP,in
den,DET,der
elf,NUM,elf
kommunalen,ADJ,kommunal
KIEZKLUBs,NOUN,KIEZKLUBs
"
",SPACE,"
"
Seniorinnen,NOUN,Seniorin
und,CCONJ,und
Senioren,NOUN,Senior
sowie,CCONJ,sowie
bedürftige,ADJ,bedürftig
Personen,NOUN,Person
erhalten,VERB,erhalten
ab,ADP,ab
sofort,ADV,sofort
in,ADP,in
den,DET,der
elf,NUM,elf
KIEZKLUBs,NOUN,KIEZKLUBs
in,ADP,in
Treptow-Köpenick,PROPN,Treptow-Köpenick
kostenfrei,VERB,kostenfrei
FFP2-Masken,NOUN,FFP2-Maske
.,PUNCT,--
Die,DET,der
stellvertretende,ADJ,stellvertretend
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
und,CCONJ,und
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Soziales,NOUN,soziale
",",PUNCT,--
Arbeit,NOUN,Arbeit
und,CCONJ,und
Teilhabe,NOUN,Teilhabe
Carolin,PROPN,Carolin
Weingart,PROPN,Weingart
dazu,ADV,dazu
:,PUNCT,--
„,PUNCT,--
Auch,ADV,auch
wenn,SCONJ,wenn
die,DET,der
Maskenpflicht,NOUN,Maskenpflicht
weitgehend,ADV,weitgehend
ab,ADP,ab
dem,DET,der
2.,ADJ,2.
Februar,NOUN,Februar
in,ADP,in
Berlin,PROPN,Berlin
aufgehoben,VERB,aufheben
wird,AUX,werden
",",PUNCT,--
besteht,VERB,bestehen
nach,ADV,nach
wie,CCONJ,wie
vor,ADV,vor
die,DET,der
Empfehlung,NOUN,Empfehlung
für,ADP,für
vulnerable,ADJ,vulnerabel
Gruppen,NOUN,Gruppe
",",PUNCT,--
wie,ADP,wie
Seniorinnen,NOUN,Seniorin
und,CCONJ,und
Senioren,NOUN,Senior
",",PUNCT,--
sich,PRON,sich
mit,ADP,mit
