Token,PoS,Lemma
Startschuss,PROPN,Startschuss
für,ADP,für
den,DET,der
11.,ADJ,11.
KinderKulturMonat,NOUN,KinderKulturMonat
-,PUNCT,--
Senatorin,NOUN,Senatorin
Busse,NOUN,Bus
übernimmt,VERB,übernehmen
Schirmherrschaft,NOUN,Schirmherrschaft
"
",SPACE,"
"
Astrid-Sabine,PROPN,Astrid-Sabine
Busse,NOUN,Bus
",",PUNCT,--
Senatorin,NOUN,Senatorin
für,ADP,für
Bildung,NOUN,Bildung
",",PUNCT,--
Jugend,NOUN,Jugend
und,CCONJ,und
Familie,NOUN,Familie
",",PUNCT,--
hat,AUX,haben
heute,ADV,heute
als,ADP,als
Schirmherrin,NOUN,Schirmherrin
gemeinsam,ADV,gemeinsam
mit,ADP,mit
Heike,PROPN,Heike
Kropff,PROPN,Kropff
",",PUNCT,--
Leiterin,NOUN,Leiterin
Bildung,NOUN,Bildung
und,CCONJ,und
Kommunikation,NOUN,Kommunikation
der,DET,der
Staatlichen,ADJ,staatlich
Museen,NOUN,Museum
zu,ADP,zu
Berlin,PROPN,Berlin
",",PUNCT,--
sowie,CCONJ,sowie
Chris,PROPN,Chris
Benedict,PROPN,Benedict
",",PUNCT,--
Projektleiterin,NOUN,Projektleiterin
KinderKulturMonat,PROPN,KinderKulturMonat
",",PUNCT,--
das,DET,der
Programm,NOUN,Programm
des,DET,der
11.,ADJ,11.
Kinder-KulturMonat,NOUN,Kinder-KulturMonat
vorgestellt,VERB,vorstellen
.,PUNCT,--
Traditionell,ADV,traditionell
findet,VERB,finden
der,DET,der
KinderKulturMonat,PROPN,KinderKulturMonat
im,ADP,in
Oktober,NOUN,Oktober
statt,ADV,statt
.,PUNCT,--
Dieses,DET,dieser
Jahr,NOUN,Jahr
werden,AUX,werden
über,ADV,über
280,NUM,280
Veranstaltungen,NOUN,Veranstaltung
für,ADP,für
Kinder,NOUN,Kind
im,ADP,in
Alter,NOUN,Alter
zwischen,ADP,zwischen
4,NUM,4
und,CCONJ,und
12,NUM,12
Jahren,NOUN,Jahr
angebo-ten,VERB,angebo-ten
.,PUNCT,--
Die,DET,der
kostenfreien,ADJ,kostenfrei
Workshops,NOUN,Workshop
",",PUNCT,--
Vorstellungen,NOUN,Vorstellung
und,CCONJ,und
Führungen,NOUN,Führung
finden,VERB,finden
an,ADP,an
113,NUM,113
Berliner,ADJ,Berliner
Kulturorten,NOUN,Kulturorte
statt,ADV,statt
.,PUNCT,--
Astrid-Sabine,PROPN,Astrid-Sabine
Busse,NOUN,Bus
",",PUNCT,--
Senatorin,NOUN,Senatorin
für,ADP,für
Bildung,NOUN,Bildung
",",PUNCT,--
Jugend,NOUN,Jugend
und,CCONJ,und
Familie,NOUN,Familie
:,PUNCT,--
„,PUNCT,--
Das,DET,der
bunte,ADJ,bunt
Programm,NOUN,Programm
zeigt,VERB,zeigen
die,DET,der
kulturelle,ADJ,kulturell
Vielfalt,NOUN,Vielfalt
Berlins,PROPN,Berlin
und,CCONJ,und
ermöglicht,VERB,ermöglichen
Kindern,NOUN,Kind
den,DET,der
Zugang,NOUN,Zugang
zu,ADP,zu
spannenden,ADJ,spannend
Projekten,NOUN,Projekt
.,PUNCT,--
Als,ADP,als
Schirmherrin,NOUN,Schirmherrin
freut,VERB,freuen
es,PRON,es
mich,PRON,mich
sehr,ADV,sehr
",",PUNCT,--
dass,SCONJ,dass
auch,ADV,auch
weitere,ADJ,weit
Partner,NOUN,Partner
gewonnen,VERB,gewinnen
werden,AUX,werden
konnten,AUX,können
wie,ADP,wie
zum,ADP,zu
Beispiel,NOUN,Beispiel
eine,DET,ein
Bibliothek,NOUN,Bibliothek
",",PUNCT,--
die,DET,der
Akademie,NOUN,Akademie
der,DET,der
Künste,NOUN,Kunst
oder,CCONJ,oder
das,DET,der
Futurium,NOUN,Futurium
.,PUNCT,--
Vor,ADP,vor
allem,PRON,alle
für,ADP,für
Kinder,NOUN,Kind
",",PUNCT,--
die,PRON,der
sonst,ADV,sonst
wenig,DET,wenig
Möglichkeiten,NOUN,Möglichkeit
haben,VERB,haben
",",PUNCT,--
Dinge,NOUN,Ding
auszuprobieren,VERB,ausprobieren
oder,CCONJ,oder
Talente,NOUN,Talent
und,CCONJ,und
Stärken,NOUN,Stärke
zu,PART,zu
entdecken,VERB,entdecken
",",PUNCT,--
ist,AUX,sein
der,DET,der
KinderKulturMonat,PROPN,KinderKulturMonat
eine,DET,ein
wunderbare,ADJ,wunderbar
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
Neues,NOUN,neue
