Token,PoS,Lemma
Aktionstag,NOUN,Aktionstag
Kinderrechte,NOUN,Kinderrecht
im,ADP,in
EASTGATE,NOUN,EASTGATE
Berlin,PROPN,Berlin
"
",SPACE,"
"
Am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
den,DET,der
23.,ADJ,23.
Oktober,NOUN,Oktober
2015,NUM,2015
von,ADP,von
10:00,PROPN,10:00
bis,ADP,bis
20:00,NOUN,20:00
Uhr,NOUN,Uhr
veranstaltet,VERB,veranstalten
das,DET,der
Bündnis,NOUN,Bündnis
für,ADP,für
Kinder,NOUN,Kind
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
einen,DET,ein
Aktionstag,NOUN,Aktionstag
zum,ADP,zu
Thema,NOUN,Thema
Kinderechte,NOUN,Kinderecht
und,CCONJ,und
lädt,VERB,laden
dazu,ADV,dazu
herzlich,ADV,herzlich
in,ADP,in
das,DET,der
EASTGATE,PROPN,EASTGATE
Berlin,PROPN,Berlin
ein,ADV,ein
.,PUNCT,--
Als,ADP,als
Schirmherrin,NOUN,Schirmherrin
ist,AUX,sein
Bezirksstadträtin,PROPN,Bezirksstadträtin
Juliane,PROPN,Juliane
Witt,NOUN,Witt
um,ADP,um
10:30,NOUN,10:30
Uhr,NOUN,Uhr
zur,ADP,zu
Eröffnung,NOUN,Eröffnung
und,CCONJ,und
um,ADP,um
17:00,DET,17:00
Uhr,NOUN,Uhr
vor,ADP,vor
Ort,NOUN,Ort
.,PUNCT,--
Der,DET,der
Tag,NOUN,Tag
ist,AUX,sein
informativ,ADV,informativ
und,CCONJ,und
interaktiv,ADV,interaktiv
angelegt,VERB,anlegen
",",PUNCT,--
Bühne,NOUN,Bühne
und,CCONJ,und
Stände,NOUN,Stände
stehen,VERB,stehen
bereit,ADV,bereit
für,ADP,für
die,DET,der
Besucher,NOUN,Besucher
.,PUNCT,--
Einen,DET,ein
Ferientag,NOUN,Ferientag
lang,ADV,lang
haben,AUX,haben
alle,DET,aller
Besucher,NOUN,Besucher
und,CCONJ,und
Passanten,NOUN,Passant
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
vielfältige,ADJ,vielfältig
Angebote,NOUN,Angebot
zu,PART,zu
erleben,VERB,erleben
und,CCONJ,und
zu,PART,zu
nutzen,VERB,nutzen
.,PUNCT,--
Das,DET,der
Bündnis,NOUN,Bündnis
für,ADP,für
Kinder,NOUN,Kind
und,CCONJ,und
weitere,ADJ,weit
Kinder-,X,Kind
und,CCONJ,und
Jugendprojekte,NOUN,Jugendprojekt
haben,AUX,haben
ein,DET,ein
anregendes,ADJ,anregend
Programm,NOUN,Programm
vorbereitet,VERB,vorbereiten
.,PUNCT,--
Die,DET,der
Besucher,NOUN,Besucher
erwartet,VERB,erwarten
:,PUNCT,--
Digitale,ADJ,digital
Leinwandpräsentation,NOUN,Leinwandpräsentation
der,DET,der
“,PUNCT,--
Hingucker7,PROPN,Hingucker7
”,PUNCT,”
des,DET,der
HVD,PROPN,HVD
und,CCONJ,und
des,DET,der
Fotoseminars,NOUN,Fotoseminar
“,PUNCT,--
ZuFlucht,NOUN,ZuFlucht
”,PUNCT,”
der,DET,der
ASH,NOUN,ASH
Berlin,PROPN,Berlin
am,ADP,an
Vormittag,NOUN,Vormittag
bis,ADP,bis
zum,ADP,zu
Nachmittag,NOUN,Nachmittag
Große,ADJ,groß
Fotostellwände,NOUN,Fotostellwände
für,ADP,für
Selfies,PROPN,Selfies
mit,ADP,mit
seinem,DET,sein
Lieblingskinderrecht,NOUN,Lieblingskinderrecht
am,ADP,an
Vormittag,NOUN,Vormittag
bis,ADP,bis
zum,ADP,zu
Nachmittag,NOUN,Nachmittag
Informationsstand,NOUN,Informationsstand
zu,ADP,zu
den,DET,der
Themen,NOUN,Thema
:,PUNCT,--
Gespräche,NOUN,Gespräch
über,ADP,über
Kinderrechte,NOUN,Kinderrecht
mit,ADP,mit
Besuchern,NOUN,Besucher
und,CCONJ,und
Kunden,NOUN,Kunde
des,DET,der
EASTGATE,PROPN,EASTGATE
Quiz,PROPN,Quiz
für,ADP,für
Erwachsene,NOUN,erwachsene
zur,ADP,zu
Situation,NOUN,Situation
von,ADP,von
Menschen,NOUN,Mensch
auf,ADP,auf
der,DET,der
Flucht,NOUN,Flucht
und,CCONJ,und
den,DET,der
speziellen,ADJ,speziell
Rechten,NOUN,rechte
von,ADP,von
Kindern,NOUN,Kind
auf,ADP,auf
der,DET,der
Flucht,NOUN,Flucht
Spiel-,X,Spiel
und,CCONJ,und
Bewegungsangebote,NOUN,Bewegungsangebot
für,ADP,für
Kinder,NOUN,Kind
/,PUNCT,--
Buttonstand,PROPN,Buttonstand
Medienstation,NOUN,Medienstation
für,ADP,für
Kinder,NOUN,Kind
mit,ADP,mit
kurzen,ADJ,kurz
Filmsequenzen,NOUN,Filmsequenze
und,CCONJ,und
Spielen,NOUN,Spiel
zum,ADP,zu
Thema,NOUN,Thema
Bühnenprogramm,NOUN,Bühnenprogramm
:,PUNCT,--
15:00,PROPN,15:00
bis,ADP,bis
16:00,NUM,16:00
Uhr,NOUN,Uhr
mit,ADP,mit
kleineren,ADJ,klein
Bühnenauftritte,NOUN,Bühnenauftritte
von,ADP,von
Kindern,NOUN,Kind
(,PUNCT,--
aus,ADP,aus
Kitas,PROPN,Kitas
/,PUNCT,--
Freizeiteinrichtungen,NOUN,Freizeiteinrichtung
),PUNCT,--
und,CCONJ,und
ab,ADP,ab
17:30,ADJ,17:30
Uhr,NOUN,Uhr
von,ADP,von
Jugendlichen,NOUN,jugendliche
der,DET,der
Kulturinitiative,NOUN,Kulturinitiative
Bunter,ADJ,Bunter
Tisch,NOUN,Tisch
.,PUNCT,--
Ansprechpartnerin,NOUN,Ansprechpartnerin
für,ADP,für
das,DET,der
Bündnis,NOUN,Bündnis
für,ADP,für
Kinder,NOUN,Kind
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
für,ADP,für
den,DET,der
Tag,NOUN,Tag
ist,AUX,sein
Birke,NOUN,Birke
Stahl,NOUN,Stahl
",",PUNCT,--
Kiek,PROPN,Kiek
in,ADP,in
–,PUNCT,--
Soziale,ADJ,sozial
Dienste,NOUN,Dienst
gGmbH,NOUN,gGmbH
",",PUNCT,--
Tel,NOUN,Tel
:,PUNCT,--
