Token,PoS,Lemma
Geschäftseinbrecher,NOUN,Geschäftseinbrecher
auf,ADP,auf
frischer,ADJ,frisch
Tat,NOUN,Tat
festgenommen,VERB,festnehmen
"
",SPACE,"
"
Nr.,NOUN,Nr.
0118,NUM,0118
Polizeieinsatzkräfte,NOUN,Polizeieinsatzkräfte
nahmen,VERB,nehmen
gestern,ADV,gestern
Abend,NOUN,Abend
einen,DET,ein
Mann,NOUN,Mann
in,ADP,in
Charlottenburg,PROPN,Charlottenburg
fest,ADV,fest
.,PUNCT,--
Gegen,ADP,gegen
19,NUM,19
Uhr,NOUN,Uhr
alarmierte,VERB,alarmieren
ein,DET,ein
Mitarbeiter,NOUN,Mitarbeiter
eines,DET,ein
Sicherheitsdienstes,NOUN,Sicherheitsdienst
die,DET,der
Polizei,NOUN,Polizei
zu,ADP,zu
einem,DET,ein
Geschäftshaus,NOUN,Geschäftshaus
an,ADP,an
der,DET,der
Bismarckstraße,NOUN,Bismarckstraße
",",PUNCT,--
nachdem,SCONJ,nachdem
er,PRON,er
dort,ADV,dort
einen,DET,ein
Mann,NOUN,Mann
beobachtete,VERB,beobachten
",",PUNCT,--
der,PRON,der
sich,PRON,sich
gewaltsam,ADV,gewaltsam
Zugang,NOUN,Zugang
zum,ADP,zu
Gebäude,NOUN,Gebäude
verschafft,VERB,verschaffen
haben,AUX,haben
soll,AUX,sollen
.,PUNCT,--
Die,DET,der
eingetroffenen,ADJ,eingetroffen
Einsatzkräfte,NOUN,Einsatzkraft
sahen,VERB,sehen
den,DET,der
Mann,NOUN,Mann
im,ADP,in
6.,ADJ,6.
Obergeschoss,NOUN,Obergeschoss
und,CCONJ,und
nahmen,VERB,nehmen
ihn,PRON,ihn
fest,ADV,fest
.,PUNCT,--
Dort,ADV,dort
hatte,AUX,haben
er,PRON,er
versucht,VERB,versuchen
in,ADP,in
eine,DET,ein
Praxis,NOUN,Praxis
einzubrechen,VERB,einzubrechen
.,PUNCT,--
Auch,ADV,auch
an,ADP,an
den,DET,der
Türen,NOUN,Tür
zu,ADP,zu
Geschäftsräumen,NOUN,Geschäftsräumen
in,ADP,in
anderen,ADJ,anderer
Stockwerken,NOUN,Stockwerk
stellten,VERB,stellen
die,DET,der
Polizeikräfte,NOUN,Polizeikräft
Einbruchspuren,NOUN,Einbruchspur
fest,ADV,fest
.,PUNCT,--
Bei,ADP,bei
dem,DET,der
festgenommenen,ADJ,festgenommen
41-Jährigen,NOUN,41-Jährig
fanden,VERB,finden
sie,PRON,sie
zudem,ADV,zudem
Einbruchswerkzeug,NOUN,Einbruchswerkzeug
und,CCONJ,und
beschlagnahmten,VERB,beschlagnahmen
es,PRON,es
",",PUNCT,--
bevor,SCONJ,bevor
sie,PRON,sie
ihn,PRON,ihn
in,ADP,in
eine,DET,ein
Polizeidienststelle,NOUN,Polizeidienststelle
brachten,VERB,bringen
",",PUNCT,--
wo,SCONJ,wo
er,PRON,er
dem,DET,der
zuständigen,ADJ,zuständig
Kommissariat,NOUN,Kommissariat
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
2,NUM,2
überstellt,VERB,überstellen
wurde,AUX,werden
.,PUNCT,--
