Token,PoS,Lemma
Ministerpräsidentenkonferenz,NOUN,Ministerpräsidentenkonferenz
Ost,NOUN,Ost
in,ADP,in
Wittenberg,PROPN,Wittenberg
:,PUNCT,--
Wegner,PROPN,Wegner
fordert,VERB,fordern
mehr,DET,mehr
Abschiebungen,NOUN,Abschiebung
von,ADP,von
kriminellen,ADJ,kriminell
Straftätern,NOUN,Straftäter
"
",SPACE,"
"
Bei,ADP,bei
der,DET,der
Ministerpräsidentenkonferenz,NOUN,Ministerpräsidentenkonferenz
Ost,NOUN,Ost
(,PUNCT,--
MPK,PROPN,MPK
Ost,NOUN,Ost
),PUNCT,--
in,ADP,in
der,DET,der
Lutherstadt,NOUN,Lutherstadt
Wittenberg,PROPN,Wittenberg
(,PUNCT,--
Sachsen-Anhalt,PROPN,Sachsen-Anhalt
),PUNCT,--
hat,AUX,haben
sich,PRON,sich
der,DET,der
Regierende,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
von,ADP,von
Berlin,PROPN,Berlin
",",PUNCT,--
Kai,PROPN,Kai
Wegner,PROPN,Wegner
",",PUNCT,--
für,ADP,für
ein,DET,ein
deutliches,ADJ,deutlich
Signal,NOUN,Signal
in,ADP,in
der,DET,der
Migrationspolitik,NOUN,Migrationspolitik
ausgesprochen,VERB,aussprechen
.,PUNCT,--
„,PUNCT,--
Wir,PRON,wir
haben,AUX,haben
uns,PRON,sich
als,ADP,als
Bundesländer,NOUN,Bundesland
gemeinsam,ADV,gemeinsam
mit,ADP,mit
der,DET,der
Bundesregierung,NOUN,Bundesregierung
beim,ADP,bei
Migrationsgipfel,NOUN,Migrationsgipfel
im,ADP,in
November,NOUN,November
2023,NUM,2023
für,ADP,für
Humanität,NOUN,Humanität
und,CCONJ,und
Ordnung,NOUN,Ordnung
in,ADP,in
der,DET,der
Migrationspolitik,NOUN,Migrationspolitik
ausgesprochen,VERB,aussprechen
.,PUNCT,--
Humanität,NOUN,Humanität
erfüllen,VERB,erfüllen
wir,PRON,wir
",",PUNCT,--
aber,CCONJ,aber
die,DET,der
Ordnung,NOUN,Ordnung
funktioniert,VERB,funktionieren
nicht,PART,nicht
“,PUNCT,--
",",PUNCT,--
so,ADV,so
der,DET,der
Regierende,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
.,PUNCT,--
Wegner,PROPN,Wegner
sprach,VERB,sprechen
sich,PRON,sich
für,ADP,für
mehr,DET,mehr
Abschiebungen,NOUN,Abschiebung
von,ADP,von
schwerstkriminellen,ADJ,schwerstkriminell
Straftätern,NOUN,Straftäter
aus,ADP,aus
–,PUNCT,--
auch,ADV,auch
nach,ADP,nach
Afghanistan,PROPN,Afghanistan
und,CCONJ,und
Syrien,PROPN,Syrien
.,PUNCT,--
Der,DET,der
Regierende,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
:,PUNCT,--
„,PUNCT,--
Unser,DET,unser
Signal,NOUN,Signal
an,ADP,an
die,DET,der
Menschen,NOUN,Mensch
muss,ADV,muss
sein,AUX,sein
:,PUNCT,--
Wir,PRON,wir
haben,AUX,haben
verstanden,VERB,verstehen
.,PUNCT,--
“,PUNCT,--
Die,DET,der
Ministerpräsidenten,NOUN,Ministerpräsident
und,CCONJ,und
