Token,PoS,Lemma
Stellungnahme,NOUN,Stellungnahme
des,DET,der
Bündnisses,NOUN,Bündnis
gegen,ADP,gegen
Antisemitismus,NOUN,Antisemitismus
Tempelhof-Schöneberg,PROPN,Tempelhof-Schöneberg
in,ADP,in
Gründung,NOUN,Gründung
zum,ADP,zu
antisemitischen,ADJ,antisemitisch
Übergriff,NOUN,Übergriff
in,ADP,in
Friedenau,PROPN,Friedenau
am,ADP,an
21./22.,ADJ,21./22.
Mai,NOUN,Mai
2021,NUM,2021
"
",SPACE,"
"
bq,VERB,bq
.,PUNCT,--
In,ADP,in
der,DET,der
Nacht,NOUN,Nacht
vom,ADP,von
21.,ADJ,21.
auf,ADP,auf
den,DET,der
22.,ADJ,22.
Mai,NOUN,Mai
2021,NUM,2021
wurde,AUX,werden
ein,DET,ein
Mann,NOUN,Mann
jüdischen,ADJ,jüdisch
Glaubens,NOUN,Glauben
",",PUNCT,--
der,PRON,der
eine,DET,ein
Kippa,NOUN,Kippa
trug,VERB,tragen
",",PUNCT,--
in,ADP,in
Friedenau,PROPN,Friedenau
antisemitisch,ADV,antisemitisch
beleidigt,VERB,beleidigen
und,CCONJ,und
geschlagen,VERB,schlagen
.,PUNCT,--
Dieser,DET,dieser
Ausbruch,NOUN,Ausbruch
menschenverachtender,ADJ,menschenverachtend
Gewalt,NOUN,Gewalt
in,ADP,in
unserem,DET,unser
Bezirk,NOUN,Bezirk
ist,AUX,sein
erschütternd,ADV,erschütternd
und,CCONJ,und
unter,ADP,unter
keinen,DET,kein
Umständen,NOUN,Umstand
tolerierbar,ADV,tolerierbar
.,PUNCT,--
Unsere,DET,unser
Solidarität,NOUN,Solidarität
gilt,VERB,gelten
dem,DET,der
Betroffenen,NOUN,betroffener
!,PUNCT,--
Wir,PRON,wir
begrüßen,VERB,begrüßen
die,DET,der
schnelle,ADJ,schnell
Aufnahme,NOUN,Aufnahme
der,DET,der
Ermittlungen,NOUN,Ermittlung
durch,ADP,durch
den,DET,der
Polizeilichen,ADJ,Polizeiliche
Staatsschutz,NOUN,Staatsschutz
beim,ADP,bei
Landeskriminalamt,NOUN,Landeskriminalamt
und,CCONJ,und
hoffen,VERB,hoffen
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Täter,NOUN,Täter
schnell,ADV,schnell
identifiziert,VERB,identifizieren
und,CCONJ,und
bestraft,VERB,bestrafen
werden,AUX,werden
.,PUNCT,--
Gleichzeitig,ADV,gleichzeitig
möchten,AUX,möchten
wir,PRON,wir
alle,DET,alle
Einwohner_innen,NOUN,Einwohner_innen
unseres,DET,unser
Bezirks,NOUN,Bezirk
ermutigen,VERB,ermutigen
",",PUNCT,--
sich,PRON,sich
antisemitischen,ADJ,antisemitisch
Handlungen,NOUN,Handlung
aktiv,ADV,aktiv
entgegenzustellen,VERB,entgegenzustellen
und,CCONJ,und
jegliche,DET,jeglicher
Vorfälle,NOUN,Vorfall
zu,PART,zu
melden,VERB,melden
.,PUNCT,--
Mit,ADP,mit
dem,DET,der
