Token,PoS,Lemma
Geschwindigkeitsüberwachung,NOUN,Geschwindigkeitsüberwachung
auf,ADP,auf
der,DET,der
A,NOUN,A
100,NUM,100
"
",SPACE,"
"
Nr.,NOUN,Nr.
0527,NUM,0527
Einsatzkräfte,NOUN,Einsatzkraft
des,DET,der
Begleitschutz-,X,Begleitschutz
und,CCONJ,und
Verkehrseinsatzkommandos,NOUN,Verkehrseinsatzkommando
haben,AUX,haben
gestern,ADV,gestern
auf,ADP,auf
der,DET,der
A,NOUN,A
100,NUM,100
in,ADP,in
Charlottenburg-Nord,PROPN,Charlottenburg-Nord
eine,DET,ein
Geschwindigkeitsüberwachung,NOUN,Geschwindigkeitsüberwachung
durchgeführt,VERB,durchführen
.,PUNCT,--
In,ADP,in
der,DET,der
Zeit,NOUN,Zeit
zwischen,ADP,zwischen
15.50,NUM,15.50
und,CCONJ,und
21.50,NUM,21.50
Uhr,NOUN,Uhr
überprüften,VERB,überprüfen
die,DET,der
Beamtinnen,NOUN,Beamtinn
und,CCONJ,und
Beamten,NOUN,Beamter
auf,ADP,auf
der,DET,der
Stadtautobahn,NOUN,Stadtautobahn
in,ADP,in
Höhe,NOUN,Höhe
Goerdeler,PROPN,Goerdeler
Steg,PROPN,Steg
die,DET,der
Geschwindigkeiten,NOUN,Geschwindigkeit
der,DET,der
vorbeifahrenden,ADJ,vorbeifahrend
Verkehrsteilnehmenden,NOUN,Verkehrsteilnehmend
",",PUNCT,--
die,PRON,der
in,ADP,in
Richtung,NOUN,Richtung
Beusselstraße,NOUN,Beusselstraße
unterwegs,ADV,unterwegs
waren,AUX,sein
.,PUNCT,--
487,NUM,487
der,DET,der
insgesamt,ADV,insgesamt
7356,NUM,7356
Gemessenen,NOUN,Gemesse
waren,AUX,sein
zu,PART,zu
schnell,ADV,schnell
unterwegs,ADV,unterwegs
",",PUNCT,--
sodass,ADV,sodass
entsprechende,ADJ,entsprechend
Verkehrsordnungswidrigkeitenverfahren,NOUN,Verkehrsordnungswidrigkeitenverfahr
eingeleitet,VERB,einleiten
wurden,AUX,werden
.,PUNCT,--
Ein,DET,ein
Autofahrer,NOUN,Autofahrer
hatte,AUX,haben
es,PRON,es
wohl,ADV,wohl
besonders,ADV,besonders
eilig,ADV,eilig
:,PUNCT,--
Abzüglich,ADP,abzüglich
einer,DET,ein
Toleranz,NOUN,Toleranz
fuhr,VERB,fahren
der,DET,der
Audi-Fahrer,NOUN,Audi-Fahrer
162,NUM,162
km,X,km
/,PUNCT,--
h,X,h
bei,ADP,bei
erlaubten,ADJ,erlaubt
80,NUM,80
km,NOUN,km
/,PUNCT,/
h.,VERB,heißen
Ihn,PRON,ihn
erwarten,VERB,erwarten
jetzt,ADV,jetzt
ein,DET,ein
Bußgeld,NOUN,Bußgeld
von,ADP,von
1.360,NUM,1.360
Euro,NOUN,Euro
",",PUNCT,--
zwei,NUM,zwei
Punkte,NOUN,Punkt
im,ADP,in
Fahreignungsregister,NOUN,Fahreignungsregister
und,CCONJ,und
ein,DET,ein
Fahrverbot,NOUN,Fahrverbot
von,ADP,von
drei,NUM,drei
Monaten,NOUN,Monat
.,PUNCT,--
