Token,PoS,Lemma
Haushaltsbefragung,NOUN,Haushaltsbefragung
zur,ADP,zu
Machbarkeitsuntersuchung,NOUN,Machbarkeitsuntersuchung
„,PUNCT,--
Verkehrswende,ADJ,verkehrswend
Wrangelkiez,NOUN,Wrangelkiez
“,PUNCT,--
"
",SPACE,"
"
Im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Machbarkeitsuntersuchung,NOUN,Machbarkeitsuntersuchung
„,PUNCT,--
Verkehrswende,ADJ,verkehrswend
Wrangelkiez,NOUN,Wrangelkiez
“,PUNCT,--
lässt,VERB,lässen
das,DET,der
Bezirksamt,NOUN,Bezirksamt
eine,DET,ein
Haushaltsbefragung,NOUN,Haushaltsbefragung
zum,ADP,zu
Thema,NOUN,Thema
Verkehr,NOUN,Verkehr
und,CCONJ,und
Mobilität,NOUN,Mobilität
durchführen,VERB,durchführen
.,PUNCT,--
Rund,ADV,rund
7.000,NUM,7.000
Haushalte,NOUN,Haushalt
im,ADP,in
Wrangelkiez,NOUN,Wrangelkiez
erhalten,VERB,erhalten
den,DET,der
sechsseitigen,ADJ,sechsseitig
Fragebogen,NOUN,Fragebogen
in,ADP,in
den,DET,der
nächsten,ADJ,nächster
Tagen,NOUN,Tag
per,ADP,per
Post,NOUN,Post
.,PUNCT,--
Für,ADP,für
die,DET,der
Beantwortung,NOUN,Beantwortung
haben,AUX,haben
die,DET,der
Teilnehmer*innen,NOUN,Teilnehmer*inne
Zeit,NOUN,Zeit
bis,ADP,bis
zum,ADP,zu
5.,ADJ,5.
Oktober,NOUN,Oktober
.,PUNCT,--
Die,DET,der
Auswertung,NOUN,Auswertung
der,DET,der
Befragung,NOUN,Befragung
bildet,VERB,bilden
die,DET,der
Grundlage,NOUN,Grundlage
künftige,ADJ,künftig
Gestaltung,NOUN,Gestaltung
und,CCONJ,und
die,DET,der
Umsetzung,NOUN,Umsetzung
der,DET,der
Verkehrswende,NOUN,Verkehrswende
im,ADP,in
Wrangelkiez,NOUN,Wrangelkiez
.,PUNCT,--
„,PUNCT,--
Der,DET,der
Wrangelkiez,NOUN,Wrangelkiez
leidet,VERB,leiden
unter,ADP,unter
einer,DET,ein
hohen,ADJ,hoch
Verkehrsbelastung,NOUN,Verkehrsbelastung
und,CCONJ,und
der,DET,der
großen,ADJ,groß
Flächenkonkurrenz,NOUN,Flächenkonkurrenz
.,PUNCT,--
Wir,PRON,wir
möchten,AUX,möchten
die,DET,der
Verkehrssituation,NOUN,Verkehrssituation
dort,ADV,dort
verbessern,VERB,verbessern
und,CCONJ,und
Wohn-,X,Wohn
und,CCONJ,und
Lebensqualität,NOUN,Lebensqualität
für,ADP,für
die,DET,der
Bewohner*innen,NOUN,Bewohner*inn
steigern,VERB,steigern
.,PUNCT,--
Zur,ADP,zu
künftigen,ADJ,künftig
verkehrlichen,ADJ,verkehrlich
Gestaltung,NOUN,Gestaltung
sind,AUX,sein
jetzt,ADV,jetzt
die,DET,der
Bürger*innen,NOUN,Bürger*inn
gefragt,VERB,fragen
",",PUNCT,--
denn,CCONJ,denn
sie,PRON,sie
kennen,VERB,kennen
ihren,DET,ihr
Kiez,NOUN,Kiez
und,CCONJ,und
die,DET,der
Herausforderungen,NOUN,Herausforderung
vor,ADP,vor
Ort,NOUN,Ort
am,PART,am
besten,ADV,gut
“,PUNCT,--
",",PUNCT,--
sagt,VERB,sagen
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
Monika,PROPN,Monika
Herrmann,PROPN,Herrmann
.,PUNCT,--
Im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Machbarkeitsstudie,NOUN,Machbarkeitsstudie
wird,AUX,werden
geprüft,VERB,prüfen
",",PUNCT,--
wie,SCONJ,wie
der,DET,der
Straßenraum,NOUN,Straßenraum
im,ADP,in
Wrangelkiez,NOUN,Wrangelkiez
so,ADV,so
gestaltet,VERB,gestalten
