Token,PoS,Lemma
10,NUM,10
Jahre,NOUN,Jahr
Ehrenamtliches,ADJ,Ehrenamtlich
Engagement,NOUN,Engagement
für,ADP,für
Leselust,NOUN,Leselust
"
",SPACE,"
"
Seit,ADP,seit
zehn,NUM,zehn
Jahren,NOUN,Jahr
engagieren,VERB,engagieren
sich,PRON,sich
ehrenamtliche,ADJ,ehrenamtlich
Vorlesende,NOUN,Vorlesende
in,ADP,in
der,DET,der
Anton-Saefkow-Bibliothek,NOUN,Anton-Saefkow-Bibliothek
.,PUNCT,--
Sie,PRON,sie
entführen,VERB,entführen
ihre,DET,ihr
jungen,ADJ,jung
Zuhörerinnen,NOUN,Zuhörerinn
und,CCONJ,und
Zuhörer,NOUN,Zuhörer
immer,ADV,immer
montags,ADV,montags
von,ADP,von
16,NUM,16
bis,ADP,bis
17,NUM,17
Uhr,NOUN,Uhr
in,ADP,in
die,DET,der
spannende,ADJ,spannend
Welt,NOUN,Welt
fantastischer,ADJ,fantastisch
oder,CCONJ,oder
realistischer,ADJ,realistisch
",",PUNCT,--
lustiger,ADV,lustig
oder,CCONJ,oder
ernster,ADJ,ernst
Geschichten,NOUN,Geschichte
.,PUNCT,--
Insgesamt,ADV,insgesamt
wurden,AUX,werden
in,ADP,in
diesen,DET,dieser
zehn,NUM,zehn
Jahren,NOUN,Jahr
in,ADP,in
knapp,ADV,knapp
600,NUM,600
Lesestunden,NOUN,Lesestunden
mit,ADP,mit
jeweils,ADV,jeweils
zwei,NUM,zwei
Ehrenamtlichen,NOUN,Ehrenamtliche
über,ADP,über
1.000,NUM,1.000
Mädchen,NOUN,Mädchen
und,CCONJ,und
570,NUM,570
Jungen,NOUN,Junge
erreicht,VERB,erreichen
.,PUNCT,--
Die,DET,der
Ehrenamtlichen,NOUN,Ehrenamtliche
werden,AUX,werden
durch,ADP,durch
leuchtende,ADJ,leuchtend
Augen,NOUN,Auge
und,CCONJ,und
gebanntes,ADJ,gebannt
Lauschen,NOUN,lauschen
für,ADP,für
ihr,DET,ihr
freiwilliges,ADJ,freiwillig
Engagement,NOUN,Engagement
belohnt,VERB,belohnen
.,PUNCT,--
Dabei,ADV,dabei
ist,AUX,sein
der,DET,der
zeitliche,ADJ,zeitlich
Aufwand,NOUN,Aufwand
überschaubar,ADV,überschaubar
.,PUNCT,--
Etwa,ADV,etwa
einmal,ADV,einmal
im,ADP,in
Monat,NOUN,Monat
kommen,VERB,kommen
sie,PRON,sie
zum,ADP,zu
Vorlesen,NOUN,vorlesen
in,ADP,in
die,DET,der
Bibliothek,NOUN,Bibliothek
.,PUNCT,--
Der,DET,der
feste,ADJ,fest
Stamm,NOUN,Stamm
aus,ADP,aus
zwölf,NUM,zwölf
Damen,NOUN,Dame
und,CCONJ,und
einem,DET,ein
Herrn,NOUN,Herr
freut,VERB,freuen
sich,PRON,sich
über,ADP,über
Unterstützung,NOUN,Unterstützung
und,CCONJ,und
hofft,VERB,hoffen
dabei,ADV,dabei
insbesondere,ADV,insbesondere
auf,ADP,auf
mehr,DET,mehr
vorlesefreudige,ADJ,vorlesefreudig
Männer,NOUN,Mann
.,PUNCT,--
Alle,DET,aller
Interessierten,NOUN,interessierter
sind,AUX,sein
eingeladen,VERB,einladen
sich,PRON,sich
unverbindlich,ADV,unverbindlich
in,ADP,in
der,DET,der
Anton-Saefkow-Bibliothek,NOUN,Anton-Saefkow-Bibliothek
am,ADP,an
Anton-Saefkow-Platz,NOUN,Anton-Saefkow-Platz
14,NUM,14
persönlich,ADV,persönlich
oder,CCONJ,oder
telefonisch,ADV,telefonisch
unter,ADP,unter
(,PUNCT,--
030,NUM,030
),PUNCT,--
90296,NUM,90296
-,PUNCT,-
3773,NUM,3773
bei,ADP,bei
der,DET,der
Koordinatorin,NOUN,Koordinatorin
Frau,NOUN,Frau
Lembke,PROPN,Lembke
zu,PART,zu
melden,VERB,melden
.,PUNCT,--
Lichtenbergs,PROPN,Lichtenberg
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Michael,PROPN,Michael
Grunst,PROPN,Grunst
(,PUNCT,--
Die,DET,der
Linke,NOUN,linke
),PUNCT,--
dankt,VERB,danken
den,DET,der
Vorlesenden,NOUN,Vorlesend
ausdrücklich,ADV,ausdrücklich
für,ADP,für
ihr,DET,ihr
Engagement,NOUN,Engagement
:,PUNCT,--
„,PUNCT,--
Die,DET,der
Vorlesenden,NOUN,Vorlesend
möchten,AUX,möchten
die,DET,der
Kinder,NOUN,Kind
mit,ADP,mit
ihrer,DET,ihr
eigenen,ADJ,eigen
Freude,NOUN,Freude
an,ADP,an
Literatur,NOUN,Literatur
und,CCONJ,und
Büchern,NOUN,Buch
anstecken,VERB,anstecken
und,CCONJ,und
leisten,VERB,leisten
einen,DET,ein
wichtigen,ADJ,wichtig
Beitrag,NOUN,Beitrag
zur,ADP,zu
Sprach-,X,Sprach
und,CCONJ,und
Leseförderung,NOUN,Leseförderung
.,PUNCT,--
Besonders,ADV,besonders
für,ADP,für
diejenigen,PRON,derjenige
",",PUNCT,--
deren,DET,der
Muttersprache,NOUN,Muttersprache
nicht,PART,nicht
Deutsch,NOUN,Deutsch
ist,AUX,sein
",",PUNCT,--
sind,AUX,sein
die,DET,der
Vorlesestunden,NOUN,Vorlesestund
eine,DET,ein
hilfreiche,ADJ,hilfreich
Ergänzung,NOUN,Ergänzung
zum,ADP,zu
elterlichen,ADJ,elterlich
Vorlesen,NOUN,Vorlese
beim,ADP,bei
Spracherwerb,NOUN,Spracherwerb
.,PUNCT,--
Ich,PRON,ich
bin,AUX,sein
den,DET,der
Vorlesenden,NOUN,Vorlesend
sehr,ADV,sehr
dankbar,ADV,dankbar
für,ADP,für
ihren,DET,ihr
Einsatz,NOUN,Einsatz
!,PUNCT,--
“,PUNCT,--
.,PUNCT,--
Besonders,ADV,besonders
attraktiv,ADV,attraktiv
für,ADP,für
die,DET,der
jungen,ADJ,jung
Bibliotheksgäste,NOUN,Bibliotheksgäst
ist,AUX,sein
",",PUNCT,--
dass,SCONJ,dass
sie,PRON,sie
sich,PRON,sich
die,DET,der
Lektüre,NOUN,Lektüre
selbst,ADV,selbst
aus,ADP,aus
dem,DET,der
für,ADP,für
sie,PRON,sie
bestimmten,ADJ,bestimmt
Bibliotheksbestand,NOUN,Bibliotheksbestand
aussuchen,VERB,aussuchen
dürfen,AUX,dürfen
.,PUNCT,--
Währenddessen,ADV,währenddessen
können,AUX,können
die,DET,der
Eltern,NOUN,Eltern
ganz,ADV,ganz
in,ADP,in
Ruhe,NOUN,Ruhe
in,ADP,in
der,DET,der
Bibliothek,NOUN,Bibliothek
stöbern,VERB,stöbern
oder,CCONJ,oder
es,PRON,es
sich,PRON,sich
bequem,ADV,bequem
machen,VERB,machen
und,CCONJ,und
ebenfalls,ADV,ebenfalls
zuhören,VERB,zuhören
.,PUNCT,--
Die,DET,der
Vorlesezeit,NOUN,Vorlesezeit
gehört,VERB,gehören
zu,ADP,zu
den,DET,der
vielfältigen,ADJ,vielfältig
Leseförderangeboten,NOUN,Leseförderangebot
der,DET,der
Stadtbibliothek,NOUN,Stadtbibliothek
Lichtenberg,PROPN,Lichtenberg
für,ADP,für
Kinder,NOUN,Kind
im,ADP,in
Kita-,X,Kita
und,CCONJ,und
Schulalter,NOUN,Schulalter
.,PUNCT,--
Dieser,DET,dieser
regelmäßige,ADJ,regelmäßig
Termin,NOUN,Termin
ist,AUX,sein
nur,ADV,nur
dank,ADP,dank
des,DET,der
langjährigen,ADJ,langjährig
ehrenamtlichen,ADJ,ehrenamtlich
Engagements,NOUN,Engagement
der,DET,der
Vorleserinnen,NOUN,Vorleserinn
und,CCONJ,und
-leser,NOUN,-leser
möglich,ADV,möglich
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
Bezirksamt,ADP,bezirksamt
Lichtenberg,PROPN,Lichtenberg
von,ADP,von
Berlin,PROPN,Berlin
Amt,NOUN,Amt
für,ADP,für
Weiterbildung,NOUN,Weiterbildung
und,CCONJ,und
Kultur,NOUN,Kultur
Fachbereich,ADV,fachbereich
Bibliotheken,NOUN,Bibliothek
",",PUNCT,--
Öffentlichkeitsarbeit,NOUN,Öffentlichkeitsarbeit
Helga,PROPN,Helga
Schneider,PROPN,Schneider
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90296,NUM,90296
-,NUM,-
3776,NUM,3776
|,NUM,|
E-Mail,NOUN,E-Mail
