Token,PoS,Lemma
Versuchter,NOUN,versuchte
schwerer,ADJ,schwer
Diebstahl,NOUN,Diebstahl
aus,ADP,aus
Geldausgabeautomaten,NOUN,Geldausgabeautomat
"
",SPACE,"
"
Nr.,NOUN,Nr.
2300,NUM,2300
Drei,NUM,drei
unbekannt,ADV,unbekannt
gebliebene,ADJ,geblieben
Männer,NOUN,Mann
versuchten,VERB,versuchen
in,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
einen,DET,ein
Geldausgabeautomaten,NOUN,Geldausgabeautomat
in,ADP,in
Mitte,NOUN,Mitte
gewaltsam,ADV,gewaltsam
zu,PART,zu
öffnen,VERB,öffnen
.,PUNCT,--
Eine,DET,ein
Anwohnerin,NOUN,Anwohnerin
beobachtete,VERB,beobachten
gegen,ADP,gegen
2.45,NUM,2.45
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Kronenstraße,PROPN,Kronenstraße
einen,DET,ein
Mann,NOUN,Mann
",",PUNCT,--
der,PRON,der
sich,PRON,sich
in,ADP,in
der,DET,der
Nähe,NOUN,Nähe
zu,ADP,zu
einem,DET,ein
Vorraum,NOUN,Vorraum
einer,DET,ein
Bankfiliale,NOUN,Bankfiliale
aufhielt,VERB,aufhielt
.,PUNCT,--
Wenig,ADV,wenig
später,ADV,spät
sah,VERB,sehen
die,DET,der
Zeugin,NOUN,Zeugin
zwei,NUM,zwei
weitere,ADJ,weit
Männer,NOUN,Mann
aus,ADP,aus
dem,DET,der
Eingangsbereich,NOUN,Eingangsbereich
kommen,VERB,kommen
.,PUNCT,--
In,ADP,in
einem,DET,ein
dunklen,ADJ,dunkel
Pkw,NOUN,Pkw
soll,AUX,sollen
das,DET,der
Trio,NOUN,Trio
sich,PRON,sich
schließlich,ADV,schließlich
in,ADP,in
Richtung,NOUN,Richtung
Glinkastraße,NOUN,Glinkastraße
entfernt,VERB,entfernen
haben,AUX,haben
.,PUNCT,--
Alarmierte,ADJ,alarmiert
Einsatzkräfte,NOUN,Einsatzkraft
stellten,VERB,stellen
fest,ADV,fest
",",PUNCT,--
dass,SCONJ,dass
an,ADP,an
einem,PRON,einer
der,DET,der
im,ADP,in
Vorraum,NOUN,Vorraum
aufgestellten,ADJ,aufgestellt
Geldautomaten,NOUN,Geldautomat
ein,DET,ein
Fach,NOUN,Fach
aufgehebelt,VERB,aufhebeln
und,CCONJ,und
eine,DET,ein
brennbare,ADJ,brennbar
Flüssigkeit,NOUN,Flüssigkeit
in,ADP,in
den,DET,der
Automaten,NOUN,Automat
eingeleitet,VERB,einleiten
und,CCONJ,und
entzündet,VERB,entzünden
wurde,AUX,werden
.,PUNCT,--
Die,DET,der
Flammen,NOUN,Flamme
selbst,ADV,selbst
sollen,AUX,sollen
erloschen,VERB,erloschen
sein,AUX,sein
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
zu,ADP,zu
dem,DET,der
Versuch,NOUN,Versuch
des,DET,der
schweren,ADJ,schwer
Diebstahls,NOUN,Diebstahl
dauern,VERB,dauern
an,ADP,an
und,CCONJ,und
wurden,AUX,werden
von,ADP,von
einem,DET,ein
Fachkommissariat,NOUN,Fachkommissariat
der,DET,der
Direktion,NOUN,Direktion
2,NUM,2
(,PUNCT,--
West,PROPN,West
),PUNCT,--
übernommen,VERB,übernehmen
.,PUNCT,--
