Token,PoS,Lemma
PARKPROJEKT,NOUN,PARKPROJEKT
IM,ADP,in
KÖRNERPARK,PROPN,KÖRNERPARK
:,PUNCT,--
Creatures,NOUN,Creatures
"
",SPACE,"
"
Ausstellung,NOUN,Ausstellung
ab,ADP,ab
7.,ADJ,7.
August,NOUN,August
2020,NUM,2020
",",PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
Mit,ADP,mit
dem,DET,der
Projekt,NOUN,Projekt
„,PUNCT,--
Creatures,X,Creatures
“,PUNCT,--
entwickelten,VERB,entwickeln
die,DET,der
Künstlerinnen,NOUN,Künstlerin
und,CCONJ,und
Zwillingsschwestern,NOUN,Zwillingsschwester
Maria,PROPN,Maria
und,CCONJ,und
Natalia,PROPN,Natalia
Petschatnikov,PROPN,Petschatnikov
eine,DET,ein
von,ADP,von
Phantasie,NOUN,Phantasie
und,CCONJ,und
Witz,NOUN,Witz
geprägte,ADJ,geprägt
Arbeit,NOUN,Arbeit
",",PUNCT,--
die,DET,der
Parallelen,NOUN,Parallele
zwischen,ADP,zwischen
Kunst,NOUN,Kunst
und,CCONJ,und
Wissenschaft,NOUN,Wissenschaft
herausarbeitet,VERB,herausarbeiten
.,PUNCT,--
Die,DET,der
runden,ADJ,rund
",",PUNCT,--
pelzigen,ADJ,pelzig
Kreaturen,NOUN,Kreatur
in,ADP,in
unterschiedlichen,ADJ,unterschiedlich
Größen,NOUN,Größe
und,CCONJ,und
natürlichen,ADJ,natürlich
Farben,NOUN,Farbe
könnten,AUX,können
geklonte,ADJ,geklont
Organismen,NOUN,Organismus
der,DET,der
Zukunft,NOUN,Zukunft
oder,CCONJ,oder
eine,DET,ein
unbekannte,ADJ,unbekannt
Spezies,NOUN,Spezies
aus,ADP,aus
längst,ADV,längst
vergangen,ADJ,vergang
Zeiten,NOUN,Zeit
sein,AUX,sein
",",PUNCT,--
die,PRON,der
für,ADP,für
den,DET,der
Zeitraum,NOUN,Zeitraum
vom,ADP,von
7.,ADJ,7.
bis,ADP,bis
23.,ADJ,23.
August,NOUN,August
die,DET,der
Rasenfläche,NOUN,Rasenfläche
vor,ADP,vor
der,DET,der
Galerie,NOUN,Galerie
im,ADP,in
Körnerpark,PROPN,Körnerpark
bewohnen,VERB,bewohnen
.,PUNCT,--
Die,DET,der
Arbeit,NOUN,Arbeit
bewegt,VERB,bewegen
sich,PRON,sich
auf,ADP,auf
dem,DET,der
schmalen,ADJ,schmal
Grat,NOUN,Grat
zwischen,ADP,zwischen
Fiktion,NOUN,Fiktion
und,CCONJ,und
Realität,NOUN,Realität
.,PUNCT,--
Ausstellung,NOUN,Ausstellung
vom,ADP,von
7.,ADJ,7.
–,PUNCT,--
23.,ADJ,23.
August,NOUN,August
2020,NUM,2020
:,PUNCT,--
Mo,PROPN,mo
–,PUNCT,--
Fr,PROPN,Fr
12,NUM,12
–,PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
",",PUNCT,--
Sa,NOUN,Sa
/,PUNCT,--
So,ADV,so
10,NUM,10
–,PUNCT,--
20,NUM,20
Uhr,NOUN,Uhr
Für,ADP,für
Anfragen,NOUN,Anfrage
und,CCONJ,und
Bildmaterial,NOUN,Bildmaterial
wenden,VERB,wenden
Sie,PRON,sie
sich,PRON,sich
bitte,ADV,bitte
an,ADP,an
:,PUNCT,--
Yolanda.Kaddu@bezirksamt-neukoelln.de,X,Yolanda.Kaddu@bezirksamt-neukoelln.de
",",PUNCT,--
030,NUM,030
90239,NUM,90239
4084,NUM,4084
Gefördert,VERB,Gefördert
durch,ADP,durch
die,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Kultur,NOUN,Kultur
und,CCONJ,und
Europa,PROPN,Europa
",",PUNCT,--
Ausstellungsfonds,PROPN,Ausstellungsfond
Kommunale,ADJ,Kommunale
Galerien,NOUN,Galerie
und,CCONJ,und
Fonds,NOUN,Fonds
für,ADP,für
Ausstellungshonorare,ADJ,Ausstellungshonorar
Bildender,NOUN,Bildender
Künstlerinnen,NOUN,Künstlerin
und,CCONJ,und
Künstler,NOUN,Künstler
.,PUNCT,--
GALERIE,NOUN,GALERIE
IM,ADP,in
KÖRNERPARK,NOUN,KÖRNERPARK
Schierker,NOUN,Schierker
Str.,NOUN,Str.
8,NUM,8
",",PUNCT,--
12051,NUM,12051
Berlin,PROPN,Berlin
",",PUNCT,--
U-/S-Bahn,NOUN,U-/S-Bahn
:,PUNCT,--
Neukölln,PROPN,Neukölln
Tel.,NOUN,Tel.
:,PUNCT,--
030,NUM,030
5682,NUM,5682
3939,NUM,3939
",",PUNCT,--
Mo-So,PROPN,Mo-So
10,NUM,10
-,NUM,--
20,NUM,20
Uhr,NOUN,Uhr
",",PUNCT,--
www.kultur-neukoelln.de,DET,www.kultur-neukoelln.de
Fachbereich,NOUN,Fachbereich
Kultur,NOUN,Kultur
Bezirksamt,PROPN,Bezirksamt
Neukölln,PROPN,Neukölln
von,ADP,von
Berlin,PROPN,Berlin
Abteilung,NOUN,Abteilung
Bildung,NOUN,Bildung
",",PUNCT,--
Schule,NOUN,Schule
",",PUNCT,--
Kultur,NOUN,Kultur
und,CCONJ,und
Sport,NOUN,Sport
