Token,PoS,Lemma
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
erhält,VERB,erhalten
im,ADP,in
Lenkungsgremium,NOUN,Lenkungsgremium
weitere,ADJ,weit
Mittel,NOUN,Mittel
für,ADP,für
soziale,ADJ,sozial
",",PUNCT,--
kulturelle,ADJ,kulturell
und,CCONJ,und
sportliche,ADJ,sportlich
Projekte,NOUN,Projekt
"
",SPACE,"
"
Das,DET,der
Lenkungsgremium,NOUN,Lenkungsgremium
für,ADP,für
mehr,DET,mehr
Sicherheit,NOUN,Sicherheit
und,CCONJ,und
Sauberkeit,NOUN,Sauberkeit
im,ADP,in
öffentlichen,ADJ,öffentlich
Raum,NOUN,Raum
und,CCONJ,und
zur,ADP,zu
Verhinderung,NOUN,Verhinderung
von,ADP,von
Sucht,PROPN,Sucht
und,CCONJ,und
Obdachlosigkeit,NOUN,Obdachlosigkeit
hat,AUX,haben
in,ADP,in
seiner,DET,sein
heutigen,ADJ,heutig
Sitzung,NOUN,Sitzung
dem,DET,der
Bezirksamt,NOUN,Bezirksamt
Mittel,NOUN,Mittel
für,ADP,für
folgende,ADJ,folgend
Projekte,NOUN,Projekt
freigegeben,VERB,freigeben
:,PUNCT,--
ein,DET,ein
Kletterangebot,NOUN,Kletterangebot
im,ADP,in
Görlitzer,ADJ,Görlitzer
Park,NOUN,Park
",",PUNCT,--
die,DET,der
Anschaffung,NOUN,Anschaffung
von,ADP,von
Sportgeräten,NOUN,Sportgerät
",",PUNCT,--
ein,DET,ein
Musik-,X,Musik
und,CCONJ,und
Tanzprojekt,NOUN,Tanzprojekt
sowie,CCONJ,sowie
die,DET,der
Fortführung,NOUN,Fortführung
der,DET,der
bereits,ADV,bereits
gestarteten,ADJ,gestartet
Projekte,NOUN,Projekt
in,ADP,in
2025.,PUNCT,2025.
Zu,ADP,zu
diesen,PRON,dieser
gehören,VERB,gehören
das,DET,der
Parkmanagement,NOUN,Parkmanagement
sowie,CCONJ,sowie
Park-,X,Park
und,CCONJ,und
Kiezläufer*innen,NOUN,Kiezläufer*inne
",",PUNCT,--
Kiezhausmeisterei,NOUN,Kiezhausmeisterei
",",PUNCT,--
Spritzensammelprojekt,NOUN,Spritzensammelprojekt
und,CCONJ,und
gemeinwesensbezogene,ADJ,gemeinwesensbezogen
Sozialarbeit,NOUN,Sozialarbeit
.,PUNCT,--
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
Clara,PROPN,Clara
Herrmann,PROPN,Herrmann
:,PUNCT,--
„,PUNCT,--
Wir,PRON,wir
möchten,AUX,möchten
den,DET,der
Görlitzer,ADJ,Görlitzer
Park,NOUN,Park
und,CCONJ,und
sein,DET,sein
Umfeld,NOUN,Umfeld
durch,ADP,durch
sportliche,ADJ,sportlich
und,CCONJ,und
kulturelle,ADJ,kulturell
Angebote,NOUN,Angebot
weiter,ADV,weiter
beleben,VERB,beleben
.,PUNCT,--
Mit,ADP,mit
den,DET,der
neuen,ADJ,neu
Projekten,NOUN,Projekt
sowie,CCONJ,sowie
den,DET,der
bereits,ADV,bereits
etablierten,ADJ,etabliert
Maßnahmen,NOUN,Maßnahme
wollen,AUX,wollen
wir,PRON,wir
den,DET,der
öffentlichen,ADJ,öffentlich
Raum,NOUN,Raum
in,ADP,in
und,CCONJ,und
rund,ADV,rund
um,ADP,um
den,DET,der
Görlitzer,ADJ,Görlitzer
Park,NOUN,Park
sicherer,ADV,sicher
und,CCONJ,und
sauberer,ADV,sauber
machen,VERB,machen
und,CCONJ,und
die,DET,der
Situation,NOUN,Situation
für,ADP,für
alle,DET,aller
betroffenen,ADJ,betroffen
Menschen,NOUN,Mensch
in,ADP,in
den,DET,der
Kiezen,NOUN,Kiez
verbessern,VERB,verbessern
.,PUNCT,--
Wir,PRON,wir
setzen,VERB,setzen
zudem,ADV,zudem
darauf,ADV,darauf
",",PUNCT,--
dass,SCONJ,dass
im,ADP,in
Lenkungsgremium,NOUN,Lenkungsgremium
nun,ADV,nun
gemeinsam,ADV,gemeinsam
eine,DET,ein
landesweite,ADJ,landesweit
Strategie,NOUN,Strategie
zum,ADP,zu
Umgang,NOUN,Umgang
mit,ADP,mit
Drogensucht,NOUN,Drogensucht
erarbeitet,VERB,erarbeiten
wird,AUX,werden
und,CCONJ,und
das,DET,der
Hilfssystem,NOUN,Hilfssystem
für,ADP,für
drogengebrauchende,ADJ,drogengebrauchend
Menschen,NOUN,Mensch
berlinweit,ADV,berlinweit
ausgebaut,VERB,ausbauen
wird,AUX,werden
.,PUNCT,--
Flankiert,VERB,Flankiert
werden,AUX,werden
müssen,AUX,müssen
unsere,DET,unser
Projekte,NOUN,Projekt
von,ADP,von
einer,DET,ein
effektiven,ADJ,effektiv
Bekämpfung,NOUN,Bekämpfung
der,DET,der
Organisierten,ADJ,Organisiert
Kriminalität,NOUN,Kriminalität
durch,ADP,durch
die,DET,der
Polizeibehörden,NOUN,Polizeibehörde
.,PUNCT,--
“,PUNCT,--
Im,ADP,in
Zuge,NOUN,Zug
des,DET,der
Kletterprojektes,NOUN,Kletterprojekt
soll,AUX,sollen
an,ADP,an
Haus,NOUN,Haus
1,NUM,1
ein,DET,ein
offenes,ADJ,offen
Kletterangebot,NOUN,Kletterangebot
mit,ADP,mit
Boulderflächen,NOUN,Boulderflächen
und,CCONJ,und
einer,DET,ein
seilunterstützten,ADJ,seilunterstützt
Kletterwand,NOUN,Kletterwand
installiert,VERB,installieren
werden,AUX,werden
",",PUNCT,--
das,PRON,der
vom,ADP,von
Deutschen,ADJ,deutsch
Alpenverein,NOUN,Alpenverein
kuratiert,VERB,kuratieren
und,CCONJ,und
beaufsichtigt,VERB,beaufsichtigen
wird,AUX,werden
.,PUNCT,--
Hierfür,ADV,hierfür
sind,AUX,sein
185.000,NUM,185.000
Euro,NOUN,Euro
eingeplant,ADV,eingeplanen
.,PUNCT,--
Das,DET,der
Angebot,NOUN,Angebot
von,ADP,von
SpOrt365,NOUN,SpOrt365
basiert,VERB,basieren
auf,ADP,auf
der,DET,der
Idee,NOUN,Idee
",",PUNCT,--
Menschen,NOUN,Mensch
jeden,DET,jeder
Alters,NOUN,Alter
und,CCONJ,und
jeder,DET,jeder
sozialen,ADJ,sozial
Herkunft,NOUN,Herkunft
im,ADP,in
Görlitzer,ADJ,Görlitzer
Park,NOUN,Park
im,ADP,in
Herzen,NOUN,Herzen
Berlins,PROPN,Berlin
ganzjährig,ADV,ganzjährig
Treffpunkte,NOUN,Treffpunkt
und,CCONJ,und
Sporträume,NOUN,Sportraum
zu,PART,zu
bieten,VERB,bieten
.,PUNCT,--
Mithilfe,NOUN,Mithilfe
von,ADP,von
Sport,NOUN,Sport
und,CCONJ,und
Bewegung,NOUN,Bewegung
wird,AUX,werden
ein,DET,ein
sicherer,ADJ,sicher
Raum,NOUN,Raum
geschaffen,VERB,schöpfen
und,CCONJ,und
gleichzeitig,ADV,gleichzeitig
die,DET,der
Umgebung,NOUN,Umgebung
und,CCONJ,und
den,DET,der
Sozialraum,NOUN,Sozialraum
positiv,ADV,positiv
beeinflusst,VERB,beeinflussen
.,PUNCT,--
Für,ADP,für
20.000,NUM,20.000
Euro,NOUN,Euro
werden,AUX,werden
zusätzliche,ADJ,zusätzlich
Sportgeräte,NOUN,Sportgerat
beschafft,VERB,beschaffen
.,PUNCT,--
Ein,DET,ein
Kollektiv,NOUN,Kollektiv
möchte,AUX,möchten
die,DET,der
Forró,PROPN,Forró
Tradition,NOUN,Tradition
(,PUNCT,--
populäre,ADJ,populär
Musik,NOUN,Musik
",",PUNCT,--
Paartanz,NOUN,Paartanz
aus,ADP,aus
dem,DET,der
Nordosten,NOUN,Nordosten
Brasiliens,PROPN,Brasilien
),PUNCT,--
in,ADP,in
den,DET,der
Görlitzer,ADJ,Görlitzer
Park,NOUN,Park
zu,PART,zu
bringen,VERB,bringen
.,PUNCT,--
Forró-Feste,NOUN,Forró-Fest
sind,AUX,sein
Orte,NOUN,Ort
des,DET,der
Zusammenkommens,NOUN,Zusammenkommen
und,CCONJ,und
Feierns,NOUN,Feiern
dar,ADV,dar
.,PUNCT,--
Jambu,PROPN,Jambu
lädt,VERB,laden
die,DET,der
Nachbarschaft,NOUN,Nachbarschaft
um,ADP,um
den,DET,der
„,PUNCT,--
Görli,NOUN,Görli
“,PUNCT,--
",",PUNCT,--
die,PRON,der
Community,NOUN,Community
und,CCONJ,und
Gastmusiker*innen,NOUN,Gastmusiker*inn
ein,ADV,ein
",",PUNCT,--
um,SCONJ,um
sich,PRON,sich
musikalisch,ADV,musikalisch
auszutauschen,VERB,austauschen
und,CCONJ,und
gemeinsam,ADV,gemeinsam
Konzerte,NOUN,Konzert
im,ADP,in
CoLAB,NOUN,CoLAB
zu,PART,zu
veranstalten,VERB,veranstalten
.,PUNCT,--
Hierfür,ADV,hierfür
sind,AUX,sein
5.000,NUM,5.000
Euro,NOUN,Euro
eingeplant,ADV,eingeplanen
.,PUNCT,--
Medienkontakt,NOUN,Medienkontakt
E-Mail,NOUN,E-Mail
:,PUNCT,--
presse@ba-fk.berlin.de,X,presse@ba-fk.berlin.de
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2843,NUM,2843
