Token,PoS,Lemma
Lichtenberger,ADJ,Lichtenberger
Integrationspreis,NOUN,Integrationspreis
2018,NUM,2018
"
",SPACE,"
"
Den,DET,der
diesjährigen,ADJ,diesjährig
bezirklichen,ADJ,bezirklich
Integrationspreis,NOUN,Integrationspreis
erhalten,VERB,erhalten
Monique,PROPN,Monique
Mathis,PROPN,Mathis
",",PUNCT,--
Mitarbeiterin,NOUN,Mitarbeiterin
der,DET,der
Wohnungsbaugesellschaft,NOUN,Wohnungsbaugesellschaft
HOWOGE,PROPN,HOWOGE
und,CCONJ,und
Arwa,NOUN,Arwa
Almohaden,NOUN,Almohaden
und,CCONJ,und
das,DET,der
Projekt,NOUN,Projekt
„,PUNCT,--
Get,PROPN,Get
connected,PROPN,connected
mit,ADP,mit
Arwa,NOUN,Arwa
“,PUNCT,--
des,DET,der
Frauentechnikzentrums,NOUN,Frauentechnikzentrum
.,PUNCT,--
Lichtenbergs,PROPN,Lichtenberg
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
",",PUNCT,--
Michael,PROPN,Michael
Grunst,PROPN,Grunst
(,PUNCT,--
Die,DET,der
Linke,NOUN,Linke
),PUNCT,--
",",PUNCT,--
wird,AUX,werden
den,DET,der
Preis,NOUN,Preis
am,ADP,an
morgigen,ADJ,morgig
Dienstag,NOUN,Dienstag
",",PUNCT,--
16.,ADJ,16.
Oktober,NOUN,Oktober
",",PUNCT,--
um,ADP,um
17,NUM,17
Uhr,NOUN,Uhr
",",PUNCT,--
in,ADP,in
der,DET,der
Firmenzentrale,NOUN,Firmenzentrale
der,DET,der
HOWOGE,PROPN,HOWOGE
",",PUNCT,--
Ferdinand-Schultze-Straße,PROPN,Ferdinand-Schultze-Straße
71,NUM,71
in,ADP,in
13055,NUM,13055
Berlin,PROPN,Berlin
verleihen,VERB,verleihen
.,PUNCT,--
Pressevertreterinnen,NOUN,Pressevertreterin
und,CCONJ,und
-vertreter,NOUN,-vertreter
sind,AUX,sein
dazu,ADV,dazu
herzlich,ADV,herzlich
eingeladen,VERB,einladen
.,PUNCT,--
Als,ADP,als
Preisträger,NOUN,Preisträger
und,CCONJ,und
Preisträgerinnen,NOUN,Preisträgerinne
wurden,AUX,werden
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
Projekte,NOUN,Projekt
",",PUNCT,--
Initiativen,NOUN,Initiative
",",PUNCT,--
Institutionen,NOUN,Institution
aber,ADV,aber
auch,ADV,auch
Einzelpersonen,NOUN,Einzelperson
gesucht,VERB,suchen
",",PUNCT,--
die,PRON,der
sich,PRON,sich
der,DET,der
Arbeit,NOUN,Arbeit
mit,ADP,mit
Frauen,NOUN,Frau
und,CCONJ,und
Mädchen,NOUN,Mädchen
mit,ADP,mit
Migrationshintergrund,PROPN,Migrationshintergrund
oder,CCONJ,oder
Fluchterfahrung,NOUN,Fluchterfahrung
verschrieben,VERB,verschreiben
haben,AUX,haben
.,PUNCT,--
Sie,PRON,sie
sollten,AUX,sollen
dabei,ADV,dabei
auf,ADP,auf
die,DET,der
speziellen,ADJ,speziell
Probleme,NOUN,Problem
und,CCONJ,und
Interessen,NOUN,Interesse
der,DET,der
Frauen,NOUN,Frau
und,CCONJ,und
Mädchen,NOUN,Mädchen
eingehen,VERB,eingehen
und,CCONJ,und
sie,PRON,sie
befähigen,VERB,befähigen
",",PUNCT,--
damit,ADV,damit
umzugehen,VERB,umgehen
.,PUNCT,--
Bewerben,NOUN,bewerben
konnten,AUX,können
sich,PRON,sich
auch,ADV,auch
Frauen,NOUN,Frau
oder,CCONJ,oder
Mädchen,NOUN,Mädchen
",",PUNCT,--
die,PRON,der
durch,ADP,durch
ihren,DET,ihr
ganz,ADV,ganz
persönlichen,ADJ,persönlich
Lebensweg,NOUN,Lebensweg
ein,DET,ein
positives,ADJ,positiv
Beispiel,NOUN,Beispiel
für,ADP,für
andere,ADJ,anderer
Zuwanderinnen,NOUN,Zuwanderin
und,CCONJ,und
Zuwanderer,NOUN,Zuwanderer
sind,AUX,sein
.,PUNCT,--
Michael,PROPN,Michael
Grunst,PROPN,Grunst
erklärt,VERB,erklären
:,PUNCT,--
„,PUNCT,--
Die,DET,der
beiden,DET,beide
Preisträgerinnen,NOUN,Preisträgerinne
er-füllen,VERB,er-füllen
all,DET,all
diese,DET,dieser
Kriterien,NOUN,Kriterium
und,CCONJ,und
engagierren,VERB,engagierren
sich,PRON,sich
vorbildlich,ADV,vorbildlich
für,ADP,für
eine,DET,ein
gerechte,ADJ,gerecht
Gesellschaft,NOUN,Gesellschaft
",",PUNCT,--
in,ADP,in
der,PRON,der
sich,PRON,sich
alle,DET,aller
Menschen,NOUN,Mensch
respektieren,VERB,respektieren
",",PUNCT,--
achten,VERB,achten
und,CCONJ,und
gegenseitig,ADV,gegenseitig
umsorgen,VERB,umsorgen
.,PUNCT,--
“,PUNCT,--
HOWOGE-Mitarbeiterin,NOUN,HOWOGE-Mitarbeiterin
Monique,PROPN,Monique
Mathis,PROPN,Mathis
wurde,AUX,werden
vom,ADP,von
Verein,NOUN,Verein
„,PUNCT,--
Hestia,NOUN,Hestia
“,PUNCT,--
vorgeschlagen,VERB,vorschlagen
.,PUNCT,--
Er,PRON,er
wird,AUX,werden
von,ADP,von
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Gesundheit,NOUN,Gesundheit
",",PUNCT,--
Pflege,NOUN,Pflege
und,CCONJ,und
Gleichstellung,NOUN,Gleichstellung
gefördert,VERB,fördern
.,PUNCT,--
Monique,PROPN,Monique
Mathis,PROPN,Mathis
unterstützt,VERB,unterstützen
Frauen,NOUN,Frau
und,CCONJ,und
ihre,DET,ihr
Familien,NOUN,Familie
",",PUNCT,--
die,PRON,der
von,ADP,von
häuslicher,ADJ,häuslich
Gewalt,NOUN,Gewalt
betroffen,VERB,betreffen
sind,AUX,sein
",",PUNCT,--
bei,ADP,bei
der,DET,der
Wohnungssuche,NOUN,Wohnungssuche
.,PUNCT,--
Michael,PROPN,Michael
Grunst,PROPN,Grunst
sagt,VERB,sagen
:,PUNCT,--
„,PUNCT,--
Monique,PROPN,Monique
Mathis,PROPN,Mathis
begegnet,VERB,begegnen
diesen,DET,dieser
Frauen,NOUN,Frau
unabhängig,ADV,unabhängig
von,ADP,von
ihrer,DET,ihr
Herkunft,NOUN,Herkunft
mit,ADP,mit
Freundlichkeit,NOUN,Freundlichkeit
",",PUNCT,--
Toleranz,NOUN,Toleranz
und,CCONJ,und
dem,DET,der
Wunsch,NOUN,Wunsch
",",PUNCT,--
ihnen,PRON,ihnen
in,ADP,in
ihren,DET,ihr
schwierigen,ADJ,schwierig
Lebenslagen,NOUN,Lebenslage
zu,PART,zu
helfen,VERB,helfen
und,CCONJ,und
das,DET,der
vorurteilsfrei,ADV,vorurteilsfrei
und,CCONJ,und
mit,ADP,mit
Respekt,NOUN,Respekt
.,PUNCT,--
Sie,PRON,sie
leistet,VERB,leisten
dabei,ADV,dabei
wertvolle,ADJ,wertvoll
Integrationsarbeit,NOUN,Integrationsarbeit
.,PUNCT,--
Für,ADP,für
diesen,DET,dieser
vorbildlichen,ADJ,vorbildlich
Einsatz,NOUN,Einsatz
möchte,AUX,möchten
ich,PRON,ich
mich,PRON,sich
herzlich,ADV,herzlich
bedanken,VERB,bedanken
!,PUNCT,--
“,PUNCT,--
Auch,ADV,auch
Arwa,NOUN,Arwa
Almohaden,NOUN,Almohaden
ist,AUX,sein
im,ADP,in
Bezirk,NOUN,Bezirk
aktiv,ADV,aktiv
:,PUNCT,--
2015,NUM,2015
flüchtete,VERB,flüchten
sie,PRON,sie
mit,ADP,mit
ihrer,DET,ihr
Familie,NOUN,Familie
aus,ADP,aus
dem,DET,der
Irak,PROPN,Irak
nach,ADP,nach
Deutschland,PROPN,Deutschland
.,PUNCT,--
„,PUNCT,--
Die,DET,der
zweifache,ADJ,zweifach
Mutter,NOUN,Mutter
verlor,VERB,verlieren
keine,DET,kein
Zeit,NOUN,Zeit
",",PUNCT,--
sondern,CCONJ,sondern
engagierte,VERB,engagieren
sich,PRON,sich
in,ADP,in
ihrem,DET,ihr
Beruf,NOUN,Beruf
als,ADP,als
IT-Ingenieurin,NOUN,IT-Ingenieurin
",",PUNCT,--
um,SCONJ,um
zu,PART,zu
helfen,VERB,helfen
.,PUNCT,--
lm,X,lm
Projekt,NOUN,Projekt
„,PUNCT,--
Get,PROPN,Get
connected,PROPN,connected
mit,ADP,mit
Arwa,NOUN,Arwa
“,PUNCT,--
vermittelt,VERB,vermitteln
sie,PRON,sie
arabischsprachigen,ADJ,arabischsprachig
Frauen,NOUN,Frau
den,DET,der
Umgang,NOUN,Umgang
mit,ADP,mit
den,DET,der
digitalen,ADJ,digital
Medien,NOUN,Medium
sowie,CCONJ,sowie
IT-Basiswissen,NOUN,IT-Basiswisse
mit,ADP,mit
dem,DET,der
Ziel,NOUN,Ziel
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Kursteilnehmerinnen,NOUN,Kursteilnehmerinn
schnell,ADV,schnell
auf,ADP,auf
dem,DET,der
deutschen,ADJ,deutsch
Arbeitsmarkt,NOUN,Arbeitsmarkt
Fuß,NOUN,Fuß
fassen,VERB,fassen
können,AUX,können
.,PUNCT,--
Sie,PRON,sie
unterstützt,VERB,unterstützen
damit,ADV,damit
selbstlos,ADV,selbstlos
die,DET,der
Integration,NOUN,Integration
dieser,DET,dieser
Frauen,NOUN,Frau
und,CCONJ,und
dafür,ADV,dafür
bin,AUX,sein
ich,PRON,ich
ihr,PRON,ihr
dankbar,ADV,dankbar
.,PUNCT,--
Ich,PRON,ich
hoffe,VERB,hoffen
inständig,ADV,inständig
",",PUNCT,--
dass,SCONJ,dass
der,DET,der
Asylantrag,NOUN,Asylantrag
der,DET,der
Familie,NOUN,Familie
positiv,ADV,positiv
beschieden,VERB,bescheiden
wird,AUX,werden
“,PUNCT,--
",",PUNCT,--
sagt,VERB,sagen
Michael,PROPN,Michael
Grunst,PROPN,Grunst
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
Bezirksamt,ADP,bezirksamt
Lichtenberg,PROPN,Lichtenberg
von,ADP,von
Berlin,PROPN,Berlin
Integrationsbeauftragte,ADJ,Integrationsbeauftragte
Bärbel,PROPN,Bärbel
Olhagaray,PROPN,Olhagaray
Telefon,NOUN,Telefon
:,PUNCT,--
030,NUM,030
/,PUNCT,--
90,NUM,90
296,NUM,296
-3907,PUNCT,-3907
E-Mail,NOUN,E-Mail
