Token,PoS,Lemma
Müller,PROPN,Müller
empfing,VERB,empfangen
Frankfurter,ADJ,Frankfurter
Amtskollegen,NOUN,Amtskollege
Feldmann,PROPN,Feldmann
"
",SPACE,"
"
Das,DET,der
Presse-,X,Presse
und,CCONJ,und
Informationsamt,NOUN,Informationsamt
des,DET,der
Landes,NOUN,Land
Berlin,PROPN,Berlin
teilt,VERB,teilen
mit,ADP,mit
:,PUNCT,--
Der,DET,der
Regierende,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
von,ADP,von
Berlin,PROPN,Berlin
",",PUNCT,--
Michael,PROPN,Michael
Müller,PROPN,Müller
",",PUNCT,--
hatte,AUX,haben
heute,ADV,heute
seinen,DET,sein
Amtskollegen,NOUN,Amtskollege
aus,ADP,aus
Frankfurt,PROPN,Frankfurt
am,ADP,an
Main,PROPN,Main
",",PUNCT,--
Oberbürgermeister,NOUN,Oberbürgermeister
Peter,PROPN,Peter
Feldmann,PROPN,Feldmann
",",PUNCT,--
zu,ADP,zu
Gast,NOUN,Gast
.,PUNCT,--
Feldmann,PROPN,Feldmann
wurde,AUX,werden
begleitet,VERB,begleiten
vom,ADP,von
Leiter,NOUN,Leiter
des,DET,der
Frankfurter,ADJ,Frankfurter
Amtes,NOUN,Amt
für,ADP,für
Kommunikation,NOUN,Kommunikation
und,CCONJ,und
Stadtmarketing,PROPN,Stadtmarketing
Tarkan,PROPN,Tarkan
Akman,PROPN,Akman
.,PUNCT,--
Beide,DET,beide
Stadtoberhäupter,NOUN,Stadtoberhäupter
erörterten,VERB,erörteren
demokratiepolitische,ADJ,demokratiepolitisch
Themen,NOUN,Thema
und,CCONJ,und
tauschten,VERB,tauschen
sich,PRON,sich
mit,ADP,mit
Blick,NOUN,Blick
auf,ADP,auf
die,DET,der
Zeit,NOUN,Zeit
nach,ADP,nach
der,DET,der
Bewältigung,NOUN,Bewältigung
der,DET,der
Corona-Pandemie,NOUN,Corona-Pandemie
über,ADP,über
künftige,ADJ,künftig
Schwerpunkte,NOUN,Schwerpunkt
der,DET,der
Stadtentwicklung,NOUN,Stadtentwicklung
aus,ADP,aus
.,PUNCT,--
Der,DET,der
Gast,NOUN,Gast
aus,ADP,aus
Frankfurt,PROPN,Frankfurt
warb,VERB,werben
vor,ADP,vor
dem,DET,der
Hintergrund,NOUN,Hintergrund
des,DET,der
2023,NUM,2023
anstehenden,ADJ,anstehend
175.,ADJ,175.
Jubiläums,NOUN,Jubiläum
des,DET,der
Zusammentretens,NOUN,Zusammentreten
des,DET,der
Paulskirchen-Parlaments,NOUN,Paulskirchen-Parlament
für,ADP,für
das,DET,der
Projekt,NOUN,Projekt
eines,DET,ein
Hauses,NOUN,Haus
der,DET,der
Demokratie,NOUN,Demokratie
in,ADP,in
der,DET,der
Mainmetropole,NOUN,Mainmetropole
.,PUNCT,--
Müller,PROPN,Müller
:,PUNCT,--
„,PUNCT,--
Die,DET,der
Pandemie,NOUN,Pandemie
stellt,VERB,stellen
die,DET,der
Gesellschaft,NOUN,Gesellschaft
und,CCONJ,und
unsere,DET,unser
Demokratie,NOUN,Demokratie
auf,ADP,auf
eine,DET,ein
harte,ADJ,hart
Probe,NOUN,Probe
.,PUNCT,--
Gerade,ADV,gerade
die,DET,der
Metropolen,NOUN,Metropole
unseres,DET,unser
Landes,NOUN,Land
werden,AUX,werden
zu,ADP,zu
Brennpunkten,NOUN,Brennpunkt
sozialer,ADJ,sozial
Auseinandersetzungen,NOUN,Auseinandersetzung
",",PUNCT,--
auch,ADV,auch
in,ADP,in
der,DET,der
Mieten-,X,Miete
und,CCONJ,und
Wohnungspolitik,NOUN,Wohnungspolitik
steigt,VERB,steigen
der,DET,der
Druck,NOUN,Druck
auf,ADP,auf
die,DET,der
Politik,NOUN,Politik
.,PUNCT,--
Die,DET,der
Städte,NOUN,Stadt
stehen,VERB,stehen
hier,ADV,hier
in,ADP,in
einem,DET,ein
besonderen,ADJ,besonderer
Fokus,NOUN,Fokus
und,CCONJ,und
müssen,AUX,müssen
die,DET,der
demokratiepolitische,ADJ,demokratiepolitisch
Verantwortung,NOUN,Verantwortung
wahrnehmen,VERB,wahrnehmen
.,PUNCT,--
“,PUNCT,--
Weiter,ADV,weiter
sagte,VERB,sagen
der,DET,der
Regierende,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
:,PUNCT,--
„,PUNCT,--
Hier,ADV,hier
sind,AUX,sein
schon,ADV,schon
immer,ADV,immer
die,DET,der
zentralen,ADJ,zentral
politischen,ADJ,politisch
Grundentscheidungen,NOUN,Grundentscheidunge
für,ADP,für
die,DET,der
parlamentarische,ADJ,parlamentarisch
Demokratie,NOUN,Demokratie
gefallen,VERB,fallen
.,PUNCT,--
1848,NUM,1848
tagte,VERB,tagen
in,ADP,in
Frankfurt,PROPN,Frankfurt
die,DET,der
Deutsche,ADJ,deutsch
Nationalversammlung,NOUN,Nationalversammlung
.,PUNCT,--
Die,DET,der
Weimarer,ADJ,Weimarer
Nationalversammlung,NOUN,Nationalversammlung
setzte,VERB,setzen
1919,NUM,1919
ihre,DET,ihr
Beratungen,NOUN,Beratung
in,ADP,in
Berlin,PROPN,Berlin
fort,ADV,fort
.,PUNCT,--
Deshalb,ADV,deshalb
ist,AUX,sein
Berlin,PROPN,Berlin
als,ADP,als
Ort,NOUN,Ort
der,DET,der
Demokratie,NOUN,Demokratie
und,CCONJ,und
als,ADP,als
‚,NOUN,‚
Stadt,NOUN,Stadt
der,DET,der
Freiheit,NOUN,Freiheit
‘,PUNCT,‘
grundsätzlich,ADV,grundsätzlich
am,ADP,an
Projekt,NOUN,Projekt
Haus,NOUN,Haus
der,DET,der
Demokratie,NOUN,Demokratie
in,ADP,in
Frankfurt,PROPN,Frankfurt
interessiert,ADV,interessieren
.,PUNCT,--
Wir,PRON,wir
müssen,AUX,müssen
für,ADP,für
demokratische,ADJ,demokratisch
Konfliktbewältigung,NOUN,Konfliktbewältigung
genauso,ADV,genauso
werben,VERB,werben
",",PUNCT,--
wie,SCONJ,wie
wir,PRON,wir
nach,ADP,nach
Ende,NOUN,Ende
der,DET,der
Pandemie,NOUN,Pandemie
die,DET,der
Folgen,NOUN,Folge
für,ADP,für
unsere,DET,unser
Städte,NOUN,Stadt
in,ADP,in
den,DET,der
Griff,NOUN,Griff
bekommen,VERB,bekommen
müssen,AUX,müssen
.,PUNCT,--
Beides,PRON,beide
zusammen,ADV,zusammen
dient,VERB,dienen
der,DET,der
Erhaltung,NOUN,Erhaltung
des,DET,der
sozialen,ADJ,sozial
Friedens,NOUN,Frieden
und,CCONJ,und
der,DET,der
gesellschaftlichen,ADJ,gesellschaftlich
Balance,NOUN,Balance
.,PUNCT,--
“,PUNCT,--
Feldmann,PROPN,Feldmann
:,PUNCT,--
„,PUNCT,--
Metropolen,NOUN,Metropole
sind,AUX,sein
Seismographen,NOUN,Seismographe
gesellschaftlicher,ADJ,gesellschaftlich
Entwicklung,NOUN,Entwicklung
.,PUNCT,--
Vom,ADP,von
Aufbegehren,NOUN,aufbegehren
im,ADP,in
Vormärz,NOUN,Vormärz
über,ADP,über
