Token,PoS,Lemma
Autos,NOUN,Auto
brannten,VERB,brannen
"
",SPACE,"
"
Nr.,NOUN,Nr.
0804,NUM,0804
In,ADP,in
Neukölln,PROPN,Neukölln
brannten,VERB,brannen
in,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
zwei,NUM,zwei
Autos,NOUN,Auto
.,PUNCT,--
Nach,ADP,nach
bisherigen,ADJ,bisherig
Ermittlungen,NOUN,Ermittlung
hörte,VERB,hören
ein,DET,ein
Anwohner,NOUN,Anwohner
gegen,ADP,gegen
2.30,NUM,2.30
Uhr,NOUN,Uhr
einen,DET,ein
lauten,ADJ,laut
Knall,NOUN,Knall
",",PUNCT,--
sah,VERB,sehen
daraufhin,ADV,daraufhin
aus,ADP,aus
dem,DET,der
Fenster,NOUN,Fenster
und,CCONJ,und
bemerkte,ADJ,bemerken
Flammen,NOUN,Flamme
an,ADP,an
einem,DET,ein
in,ADP,in
der,DET,der
Thomasstraße,NOUN,Thomasstraße
geparkten,ADJ,geparkt
Transporter,NOUN,Transporter
.,PUNCT,--
Noch,ADV,noch
vor,ADP,vor
Eintreffen,NOUN,eintreffen
der,DET,der
Feuerwehrkräfte,NOUN,Feuerwehrkräft
griffen,VERB,greifen
die,DET,der
Flammen,NOUN,Flamme
auf,ADP,auf
einen,DET,ein
neben,ADP,neben
dem,DET,der
Transporter,NOUN,Transporter
geparkten,ADJ,geparkt
Kia,NOUN,Kia
über,ADP,über
.,PUNCT,--
Brandbekämpfer,NOUN,Brandbekämpfer
löschten,VERB,löschen
die,DET,der
Brände,NOUN,Brand
an,ADP,an
beiden,DET,beide
Fahrzeugen,NOUN,Fahrzeug
.,PUNCT,--
Die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
führt,VERB,führen
ein,DET,ein
Brandkommissariat,NOUN,Brandkommissariat
beim,ADP,bei
Landeskriminalamt,NOUN,Landeskriminalamt
Berlin,PROPN,Berlin
.,PUNCT,--
