Token,PoS,Lemma
Umbau,NOUN,Umbau
des,DET,der
Spielplatzes,NOUN,Spielplatz
Lehderstraße,PROPN,Lehderstraße
in,ADP,in
Weißensee,PROPN,Weißensee
beginnt,VERB,beginnen
mit,ADP,mit
Baumfällungen,NOUN,Baumfällung
"
",SPACE,"
"
Bevor,NOUN,bevor
noch,ADV,noch
im,ADP,in
Februar,NOUN,Februar
2019,NUM,2019
die,DET,der
Umgestaltung,NOUN,Umgestaltung
des,DET,der
Spielplatzes,NOUN,Spielplatz
Lehderstraße,PROPN,Lehderstraße
101,NUM,101
-,PUNCT,--
104,NUM,104
in,ADP,in
Weißensee,PROPN,Weißensee
beginnt,VERB,beginnen
",",PUNCT,--
müssen,AUX,müssen
in,ADP,in
dieser,DET,dieser
Woche,NOUN,Woche
einige,DET,einiger
Bäume,NOUN,Baum
gefällt,VERB,fällen
und,CCONJ,und
Gehölze,NOUN,Gehölze
gerodet,VERB,roden
werden,AUX,werden
.,PUNCT,--
Für,ADP,für
den,DET,der
Abriss,NOUN,Abriss
der,DET,der
alten,ADJ,alt
Spielgeräte,NOUN,Spielgerät
",",PUNCT,--
Ausstattungsgegenstände,NOUN,Ausstattungsgegenstand
und,CCONJ,und
Beläge,NOUN,Belag
wird,AUX,werden
der,DET,der
gesamte,ADJ,gesamt
Platz,NOUN,Platz
einschließlich,ADP,einschließlich
der,DET,der
alten,ADJ,alt
Sportflächen,NOUN,Sportfläche
von,ADP,von
einer,DET,ein
Garten-,X,Garte
und,CCONJ,und
Landschaftsbaufirma,NOUN,Landschaftsbaufirma
eingezäunt,VERB,eingezäunt
.,PUNCT,--
Sodann,ADV,sodann
müssen,AUX,müssen
etwa,ADV,etwa
500,NUM,500
m²,NOUN,m²
alte,ADJ,alt
Gehölzflächen,NOUN,gehölzfläche
gerodet,VERB,roden
",",PUNCT,--
Wildwuchs,NOUN,Wildwuch
beseitigt,VERB,beseitigen
und,CCONJ,und
acht,NUM,acht
Bäume,NOUN,Baum
mit,ADP,mit
einen,DET,ein
Stammdurchmesser,NOUN,Stammdurchmesser
über,ADP,über
30,NUM,30
cm,PROPN,cm
sowie,CCONJ,sowie
aus,ADP,aus
Gründen,NOUN,Grund
der,DET,der
Verkehrssicherheit,NOUN,Verkehrssicherheit
auch,ADV,auch
die,DET,der
große,ADJ,groß
Pappel,NOUN,Pappel
an,ADP,an
der,DET,der
Mauer,NOUN,Mauer
auf,ADP,auf
Höhe,NOUN,Höhe
der,DET,der
Lehderstraße,NOUN,Lehderstraße
104,NUM,104
gefällt,VERB,fällen
werden,AUX,werden
.,PUNCT,--
Die,DET,der
Arbeiten,NOUN,Arbeit
an,ADP,an
den,DET,der
Sport-,X,Sport
",",PUNCT,--
Freizeit-,X,Freizeit
und,CCONJ,und
Grünflächen,NOUN,Grünfläche
werden,AUX,werden
voraussichtlich,ADV,voraussichtlich
bis,ADP,bis
zum,ADP,zu
Herbst,NOUN,Herbst
2019,NUM,2019
dauern,VERB,dauern
.,PUNCT,--
Die,DET,der
Kosten,NOUN,Kosten
",",PUNCT,--
inklusive,ADP,inklusive
Planung,NOUN,Planung
",",PUNCT,--
betragen,VERB,betragen
990.000,NUM,990.000
Euro,NOUN,Euro
und,CCONJ,und
werden,AUX,werden
aus,ADP,aus
Mitteln,NOUN,Mittel
des,DET,der
städtebaulichen,ADJ,städtebaulich
Denkmalschutzes,NOUN,Denkmalschutz
finanziert,VERB,finanzieren
.,PUNCT,--
