Token,PoS,Lemma
Appell,NOUN,Appell
der,DET,der
Pankower,NOUN,Pankower
Stadtnatur-Ranger,PROPN,Stadtnatur-Ranger
und,CCONJ,und
Freiwillige,NOUN,freiwillige
für,ADP,für
Aktion,NOUN,Aktion
im,ADP,in
September,NOUN,September
gesucht,VERB,suchen
"
",SPACE,"
"
Erholungsuchende,ADJ,erholungsuchend
Städter,NOUN,Städter
zieht,VERB,ziehen
es,PRON,es
derzeit,ADV,derzeit
verstärkt,ADV,verstärkt
in,ADP,in
die,DET,der
umliegende,ADJ,umliegend
Natur,NOUN,Natur
",",PUNCT,--
sei,AUX,sein
es,PRON,es
zu,ADP,zu
einem,DET,ein
Spaziergang,NOUN,Spaziergang
",",PUNCT,--
einer,DET,ein
entspannten,ADJ,entspannt
Fahrradtour,NOUN,Fahrradtour
oder,CCONJ,oder
einer,DET,ein
Joggingrunde,NOUN,Joggingrunde
.,PUNCT,--
Gleichzeitig,ADV,gleichzeitig
steht,VERB,stehen
das,DET,der
urbane,ADJ,urban
Grün,NOUN,Grün
unter,ADP,unter
einem,DET,ein
hohen,ADJ,hoch
Nutzungsdruck,NOUN,Nutzungsdruck
",",PUNCT,--
denn,CCONJ,denn
geschützte,ADJ,geschützen
Flächen,NOUN,Fläche
sind,AUX,sein
bei,ADP,bei
gutem,ADJ,gut
Wetter,NOUN,Wetter
gern,ADV,gern
genutzte,ADJ,genutzt
Ausflugsziele,NOUN,Ausflugsziel
.,PUNCT,--
Das,PRON,der
hat,VERB,haben
Folgen,NOUN,Folge
für,ADP,für
die,DET,der
sensiblen,ADJ,sensibel
Naturschutzgebiete,NOUN,Naturschutzgebiete
Karower,PROPN,Karower
Teiche,PROPN,Teiche
",",PUNCT,--
Fauler,NOUN,Fauler
See,NOUN,See
und,CCONJ,und
Niedermoorwiesen,NOUN,Niedermoorwies
",",PUNCT,--
die,DET,der
Landschaftsschutzgebiete,NOUN,Landschaftsschutzgebiete
Buch,NOUN,Buch
und,CCONJ,und
Blankenfelde,NOUN,Blankenfelde
und,CCONJ,und
den,DET,der
Biotopsee,PROPN,Biotopsee
in,ADP,in
Arkenberge,NOUN,Arkenberge
.,PUNCT,--
Obwohl,SCONJ,obwohl
die,DET,der
Gebiete,NOUN,Gebiet
gut,ADV,gut
ausgeschildert,VERB,ausschildern
sind,AUX,sein
und,CCONJ,und
auf,ADP,auf
die,DET,der
besondere,ADJ,besonderer
Schutzbedürftigkeit,NOUN,Schutzbedürftigkeit
der,DET,der
Flora,NOUN,Flora
und,CCONJ,und
Fauna,NOUN,Fauna
hingewiesen,VERB,hinweisen
wird,AUX,werden
",",PUNCT,--
gibt,VERB,geben
es,PRON,es
immer,ADV,immer
wieder,ADV,wieder
Vorfälle,NOUN,Vorfall
besonderer,ADJ,besonderer
Art,NOUN,Art
",",PUNCT,--
wie,SCONJ,wie
die,DET,der
Pankower,NOUN,Pankower
Stadtnatur-Ranger,PROPN,Stadtnatur-Ranger
feststellen,VERB,feststellen
müssen,AUX,müssen
.,PUNCT,--
Auf,ADP,auf
den,DET,der
weitläufigen,ADJ,weitläufig
Feldern,NOUN,Feld
rund,ADV,rund
um,ADP,um
das,DET,der
Dorf,NOUN,Dorf
Blankenfelde,PROPN,Blankenfelde
werden,AUX,werden
vermehrt,ADV,vermehrt
Flaneure,NOUN,Flaneur
angetroffen,VERB,antreffen
",",PUNCT,--
die,PRON,der
die,DET,der
Aussaaten,NOUN,Aussaat
der,DET,der
Bauern,NOUN,Bauer
und,CCONJ,und
die,PRON,der
für,ADP,für
Bodenbrüter,NOUN,Bodenbrüter
so,ADV,so
wichtigen,ADJ,wichtig
Feld-,X,Feld
und,CCONJ,und
Wiesenflächen,NOUN,Wiesenfläch
niedertreten,VERB,niedertreten
.,PUNCT,--
Es,PRON,es
wird,AUX,werden
weder,CCONJ,weder
auf,ADP,auf
das,DET,der
Gebot,NOUN,Gebot
zum,ADP,zu
Anleinen,NOUN,anleinen
von,ADP,von
Hunden,NOUN,Hund
geachtet,VERB,achten
",",PUNCT,--
noch,ADV,noch
auf,ADP,auf
den,DET,der
