Token,PoS,Lemma
Am,ADP,an
18.11.,PUNCT,18.11.
&,CCONJ,&
16.12.2021,ADV,16.12.2021
:,PUNCT,--
Bürgersprechstunde,NOUN,Bürgersprechstunde
der,DET,der
Seniorenvertretung,NOUN,Seniorenvertretung
in,ADP,in
der,DET,der
Gottfried-Benn-Bibliothek,NOUN,Gottfried-Benn-Bibliothek
"
",SPACE,"
"
Die,DET,der
Bürgersprechstunde,NOUN,Bürgersprechstunde
der,DET,der
Seniorenvertretung,NOUN,Seniorenvertretung
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
findet,VERB,finden
in,ADP,in
der,DET,der
Gottfried-Benn-Bibliothek,NOUN,Gottfried-Benn-Bibliothek
statt,ADV,statt
.,PUNCT,--
Alle,DET,aller
beratungswilligen,ADJ,beratungswillig
Menschen,NOUN,Mensch
ab,ADP,ab
60,NUM,60
Jahren,NOUN,Jahr
und,CCONJ,und
deren,PRON,der
Angehörige,NOUN,angehörige
können,AUX,können
sich,PRON,sich
mit,ADP,mit
ihren,DET,ihr
Themen,NOUN,Thema
an,ADP,an
die,DET,der
stellvertretende,ADJ,stellvertretend
Vorsitzende,NOUN,vorsitzend
",",PUNCT,--
Frau,NOUN,Frau
Ingrid,PROPN,Ingrid
Hancke,PROPN,Hancke
",",PUNCT,--
wenden,VERB,wenden
.,PUNCT,--
Datum,NOUN,Datum
:,PUNCT,--
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
18.11.2021,ADJ,18.11.2021n
und,CCONJ,und
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
16.12.2021,VERB,16.12.2021
von,ADP,von
16:00,PROPN,16:00
-,PUNCT,--
18:00,ADJ,18:00
Uhr,NOUN,Uhr
Eintritt,NOUN,Eintritt
:,PUNCT,--
frei,ADV,frei
",",PUNCT,--
Maskenpflicht,NOUN,Maskenpflicht
.,PUNCT,--
Die,DET,der
Sprechstunde,NOUN,Sprechstunde
findet,VERB,finden
unter,ADP,unter
den,DET,der
Rahmenbedingungen,NOUN,Rahmenbedingung
der,DET,der
am,ADP,an
Beratungstag,NOUN,Beratungstag
für,ADP,für
Berlin,PROPN,Berlin
gültigen,ADJ,gültig
Infektionsschutzvorgaben,NOUN,Infektionsschutzvorgabe
statt,ADV,statt
.,PUNCT,--
Bitte,ADV,bitte
informieren,VERB,informieren
Sie,PRON,sie
sich,PRON,sich
rechtzeitig,ADV,rechtzeitig
.,PUNCT,--
Informationen,NOUN,Information
:,PUNCT,--
Tel.,NOUN,Tel.
030,NUM,030
90299,NUM,90299
5458,NUM,5458
Veranstaltungsort,NOUN,Veranstaltungsort
:,PUNCT,--
Gottfried-Benn-Bibliothek,NOUN,Gottfried-Benn-Bibliothek
",",PUNCT,--
Nentershäuser,ADJ,Nentershäus
Platz,NOUN,Platz
1,NUM,1
",",PUNCT,--
14163,NUM,14163
Berlin,PROPN,Berlin
Veranstalter,NOUN,Veranstalter
:,PUNCT,--
Stadtbibliothek,PROPN,Stadtbibliothek
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
und,CCONJ,und
Seniorenvertretung,NOUN,Seniorenvertretung
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
