Token,PoS,Lemma
Europawahl,NOUN,Europawahl
am,ADP,an
26.05.2019,PROPN,26.05.2019
-,PUNCT,--
Auch,ADV,auch
Obdachlose,NOUN,obdachlose
können,AUX,können
wählen,VERB,wählen
"
",SPACE,"
"
An,ADP,an
der,DET,der
Europawahl,NOUN,Europawahl
am,ADP,an
26.05.2019,PROPN,26.05.2019
können,AUX,können
auch,ADV,auch
Personen,NOUN,Person
teilnehmen,VERB,teilnehmen
",",PUNCT,--
die,PRON,der
nicht,PART,nicht
im,ADP,in
Melderegister,NOUN,Melderegister
eingetragen,VERB,eintragen
sind,AUX,sein
.,PUNCT,--
Sie,PRON,sie
müssen,AUX,müssen
aber,ADV,aber
die,DET,der
Aufnahme,NOUN,Aufnahme
ins,ADP,in
Wählerverzeichnis,NOUN,Wählerverzeichnis
selbst,ADV,selbst
beantragen,VERB,beantragen
.,PUNCT,--
Obdachlose,NOUN,obdachlose
oder,CCONJ,oder
–,PUNCT,--
wie,SCONJ,wie
es,PRON,es
amtlich,ADV,amtlich
heißt,VERB,heißen
–,PUNCT,--
„,PUNCT,--
Personen,NOUN,Person
ohne,ADP,ohne
festen,ADJ,fest
Wohnsitz,NOUN,Wohnsitz
“,PUNCT,--
die,PRON,der
sich,PRON,sich
gewöhnlich,ADV,gewöhnlich
in,ADP,in
Neukölln,PROPN,Neukölln
aufhalten,VERB,aufhalten
",",PUNCT,--
können,AUX,können
den,DET,der
Antrag,NOUN,Antrag
ab,ADP,ab
dem,DET,der
15.04.2019,ADV,15.04.2019
persönlich,ADV,persönlich
oder,CCONJ,oder
schriftlich,ADV,schriftlich
im,ADP,in
Bezirkswahlamt,NOUN,Bezirkswahlamt
(,PUNCT,--
Rathaus,NOUN,Rathaus
Neukölln,PROPN,Neukölln
",",PUNCT,--
Briefwahllokal,NOUN,Briefwahllokal
im,ADP,in
Raum,NOUN,Raum
A119,ADJ,A119
im,ADP,in
1.,ADJ,1.
Stock,NOUN,Stock
des,DET,der
Altbaus,NOUN,Altbau
),PUNCT,--
stellen,VERB,stellen
.,PUNCT,--
Die,DET,der
Öffnungszeiten,NOUN,Öffnungszeit
des,DET,der
Briefwahllokals,NOUN,Briefwahllokal
sind,AUX,sein
montags,ADV,montags
:,PUNCT,--
8.00,NUM,8.00
bis,CCONJ,bis
15.00,NUM,15.00
Uhr,NOUN,Uhr
dienstags,ADV,dienstags
und,CCONJ,und
donnerstags,ADV,donnerstags
:,PUNCT,--
11.00,NUM,11.00
bis,CCONJ,bis
18.00,NUM,18.00
Uhr,NOUN,Uhr
mittwochs,ADV,Mittwoch
und,CCONJ,und
freitags,ADV,freitags
:,PUNCT,--
8.00,NUM,8.00
bis,CCONJ,bis
13.00,NUM,13.00
Uhr,NOUN,Uhr
Mit,ADP,mit
dem,DET,der
Antrag,NOUN,Antrag
haben,AUX,haben
die,DET,der
Personen,NOUN,Person
zu,PART,zu
erklären,VERB,erklären
",",PUNCT,--
dass,SCONJ,dass
sie,PRON,sie
zur,ADP,zu
Wahl,NOUN,Wahl
zum,ADP,zu
Europäischen,ADJ,europäisch
