Token,PoS,Lemma
Schenken,VERB,schenken
Sie,PRON,sie
ein,DET,ein
Lächeln,NOUN,lächeln
!,PUNCT,--
"
",SPACE,"
"
In,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
steht,VERB,stehen
das,DET,der
erste,ADJ,erster
Mal,NOUN,Mal
im,ADP,in
Eingangsbereich,NOUN,Eingangsbereich
des,DET,der
Rathauses,NOUN,Rathaus
ein,DET,ein
Wunschweihnachtsbaum,NOUN,Wunschweihnachtsbaum
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Kleebank,PROPN,Kleebank
und,CCONJ,und
der,DET,der
Initiator,NOUN,Initiator
der,DET,der
Aktion,NOUN,Aktion
",",PUNCT,--
Fayez,PROPN,Fayez
Gilke,PROPN,Gilke
vom,ADP,von
Verein,NOUN,Verein
Schenk,PROPN,Schenk
doch,ADV,doch
mal,ADV,mal
ein,DET,ein
Lächeln,NOUN,lächeln
e.V.,PROPN,e.V.
haben,AUX,haben
den,DET,der
Wunschbaum,NOUN,Wunschbaum
heute,ADV,heute
offiziell,ADV,offiziell
eröffnet,VERB,eröffnen
.,PUNCT,--
Dabei,ADV,dabei
waren,AUX,sein
Kinder,NOUN,Kind
aus,ADP,aus
der,DET,der
Kita,NOUN,Kita
am,ADP,an
Spektesee,PROPN,Spektesee
",",PUNCT,--
die,PRON,der
die,DET,der
Wunschsterne,NOUN,Wunschstern
gebastelt,VERB,basteln
haben,AUX,haben
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Kleebank,PROPN,Kleebank
:,PUNCT,--
„,PUNCT,--
Das,PRON,der
ist,AUX,sein
eine,DET,ein
tolle,ADJ,toll
Aktion,NOUN,Aktion
.,PUNCT,--
So,ADV,so
werden,AUX,werden
finanziell,ADV,finanziell
nicht,PART,nicht
so,ADV,so
gut,ADV,gut
gestellte,ADJ,gestellt
Familien,NOUN,Familie
unterstützt,VERB,unterstützen
und,CCONJ,und
Eltern,NOUN,Eltern
haben,AUX,haben
die,DET,der
Möglichkeit,NOUN,Möglichkeit
ihren,DET,ihr
Kindern,NOUN,Kind
einen,DET,ein
Herzenswunsch,NOUN,Herzenswunsch
zu,PART,zu
erfüllen,VERB,erfüllen
.,PUNCT,--
Auch,ADV,auch
die,DET,der
Eltern,NOUN,Eltern
werden,AUX,werden
damit,ADV,damit
mit,ADP,mit
den,DET,der
leuchtenden,ADJ,leuchtend
Augen,NOUN,Auge
ihrer,DET,ihr
Kinder,NOUN,Kind
beschenkt,VERB,beschenken
.,PUNCT,--
“,PUNCT,--
So,ADV,so
funktioniert,VERB,funktionieren
es,PRON,es
:,PUNCT,--
Ein,DET,ein
Wunschpate,NOUN,Wunschpate
pflückt,VERB,pflücken
einen,DET,ein
Wunschstern,NOUN,Wunschster
und,CCONJ,und
kauft,VERB,kaufen
den,DET,der
darauf,ADV,darauf
stehenden,ADJ,stehend
Wunsch,NOUN,Wunsch
des,DET,der
Kindes,NOUN,Kind
.,PUNCT,--
Der,DET,der
Wert,NOUN,Wert
des,DET,der
Geschenkes,NOUN,Geschenk
sollte,AUX,sollen
"25,-",PROPN,"25,-"
€,PROPN,€
nicht,PART,nicht
überschreiten,VERB,überschreiten
.,PUNCT,--
Das,DET,der
Geschenk,NOUN,Geschenk
wird,AUX,werden
dann,ADV,dann
bis,ADP,bis
spätestens,ADV,spätestens
14.12.2015,ADV,14.12.2015
im,ADP,in
Büro,NOUN,Büro
des,DET,der
Bezirksbürgermeisters,NOUN,Bezirksbürgermeister
(,PUNCT,--
Rathaus,NOUN,Rathaus
Spandau,PROPN,Spandau
",",PUNCT,--
Carl-Schurz-Str,PROPN,Carl-Schurz-Str
.,NOUN,.
2,NUM,2
/,PUNCT,--
6,NUM,6
),PUNCT,--
",",PUNCT,--
Räume,NOUN,Raum
151,NUM,151
-,PUNCT,--
158,NUM,158
unverpackt,ADV,unverpacken
abgegeben,VERB,abgeben
.,PUNCT,--
Die,DET,der
Eltern,NOUN,Eltern
erhalten,VERB,erhalten
die,DET,der
Geschenke,NOUN,Geschenk
drei,NUM,drei
Tage,NOUN,Tag
vor,ADP,vor
Heiligabend,NOUN,Heiligabend
um,ADP,um
es,PRON,es
ihren,DET,ihr
Kindern,NOUN,Kind
zu,PART,zu
schenken,VERB,schenken
.,PUNCT,--
Der,DET,der
Wunschpate,NOUN,Wunschpate
bleibt,VERB,bleiben
anonym,ADV,anonym
.,PUNCT,--
