Token,PoS,Lemma
Bürgerversammlung,NOUN,Bürgerversammlung
zur,ADP,zu
Kiezkasse,NOUN,Kiezkasse
in,ADP,in
Altglienicke,PROPN,Altglienicke
am,ADP,an
11.,ADJ,11.
August,NOUN,August
2020,NUM,2020
"
",SPACE,"
"
Sie,PRON,sie
möchten,AUX,möchten
mitbestimmen,VERB,mitbestimmen
?,PUNCT,--
Dann,ADV,dann
machen,VERB,machen
Sie,PRON,sie
mit,ADP,mit
!,PUNCT,--
Zeit,NOUN,Zeit
:,PUNCT,--
11.,ADJ,11.
August,NOUN,August
2020,NUM,2020
um,ADP,um
17:30,NOUN,17:30
Uhr,NOUN,Uhr
Ort,NOUN,Ort
:,PUNCT,--
Sportplatz,NOUN,Sportplatz
des,DET,der
VSG,PROPN,VSG
Altglienicke,NOUN,Altglienicke
e.V.,PROPN,e.V.
",",PUNCT,--
Alter,ADJ,alt
Schönefelder,ADJ,Schönefelder
Weg,NOUN,Weg
20,NUM,20
",",PUNCT,--
12524,NUM,12524
Berlin,PROPN,Berlin
Die,DET,der
Kiezkasse,ADJ,Kiezkaß
Altglienicke,NOUN,Altglienicke
2020,NUM,2020
musste,NOUN,musste
im,ADP,in
Frühjahr,NOUN,Frühjahr
leider,ADV,leider
aufgrund,ADP,aufgrund
der,DET,der
Corona-Pandemie,NOUN,Corona-Pandemie
zunächst,ADV,zunächst
verschoben,VERB,verschieben
werden,AUX,werden
.,PUNCT,--
Nun,ADV,nun
ist,AUX,sein
es,PRON,es
soweit,ADV,soweit
:,PUNCT,--
Am,ADP,an
11.,ADJ,11.
August,NOUN,August
2020,NUM,2020
wird,AUX,werden
in,ADP,in
einer,DET,ein
Bürgerversammlung,NOUN,Bürgerversammlung
über,ADP,über
die,DET,der
Ausreichung,NOUN,Ausreichung
von,ADP,von
insgesamt,ADV,insgesamt
9.900,NUM,9.900
Euro,NOUN,Euro
für,ADP,für
Altglienicker,NOUN,Altglienicker
Projekte,NOUN,Projekt
entschieden,VERB,entscheiden
.,PUNCT,--
Machen,VERB,machen
Sie,PRON,sie
mit,ADP,mit
!,PUNCT,--
Bis,ADP,bis
zum,ADP,zu
3.,ADJ,3.
August,NOUN,August
2020,NUM,2020
können,AUX,können
Sie,PRON,sie
Vorschläge,NOUN,Vorschlag
zur,ADP,zu
Verwendung,NOUN,Verwendung
der,DET,der
Gelder,NOUN,Geld
auf,ADP,auf
folgenden,ADJ,folgend
Wegen,NOUN,Weg
einreichen,VERB,einreichen
:,PUNCT,--
per,ADP,per
E-Mail,NOUN,E-Mail
an,ADP,an
Kiezkasse-Altglienicke@ba-tk.berlin.de,PROPN,Kiezkasse-Altglienicke@ba-tk.berlin.de
Online,PROPN,Online
:,PUNCT,--
https://mein.berlin.de/projects/kiezkasse-altglienicke-2019-2,NOUN,https://mein.berlin.de/projects/kiezkasse-altglienicke-2019-2
/,PUNCT,--
per,ADP,per
Post,NOUN,Post
an,ADP,an
:,PUNCT,--
Kiezpaten,NOUN,Kiezpaten
Ursula,PROPN,Ursula
Walker,PROPN,Walker
/,PUNCT,--
Tino,PROPN,Tino
Oestreich,ADV,Oestreich
",",PUNCT,--
Rathaus,PROPN,Rathaus
Treptow,PROPN,Treptow
",",PUNCT,--
Neue,ADJ,neu
Krugallee,PROPN,Krugallee
4,NUM,4
",",PUNCT,--
12435,NUM,12435
Berlin,PROPN,Berlin
Die,DET,der
Entscheidung,NOUN,Entscheidung
über,ADP,über
die,DET,der
eingereichten,ADJ,eingereicht
Vorschläge,NOUN,Vorschlag
findet,VERB,finden
am,ADP,an
11.,ADJ,11.
August,NOUN,August
2020,NUM,2020
um,ADP,um
17:30,NOUN,17:30
Uhr,NOUN,Uhr
draußen,ADV,draußen
auf,ADP,auf
dem,DET,der
Sportplatz,NOUN,Sportplatz
des,DET,der
VSG,PROPN,VSG
Altglienicke,NOUN,Altglienicke
e.V.,PROPN,e.V.
",",PUNCT,--
Alter,ADJ,alt
Schönefelder,ADJ,Schönefelder
Weg,NOUN,Weg
20,NUM,20
",",PUNCT,--
12524,NUM,12524
Berlin,PROPN,Berlin
statt,ADV,statt
.,PUNCT,--
Bitte,PART,bitte
beachten,VERB,beachten
Sie,PRON,sie
",",PUNCT,--
dass,SCONJ,dass
auf,ADP,auf
dem,DET,der
Freigelände,NOUN,Freigeländ
die,DET,der
Regularien,NOUN,Regularium
im,ADP,in
Umgang,NOUN,Umgang
mit,ADP,mit
der,DET,der
Corona-Pandemie,NOUN,Corona-Pandemie
Anwendung,NOUN,Anwendung
finden,VERB,finden
werden,AUX,werden
.,PUNCT,--
Auf,ADP,auf
dem,DET,der
Platz,NOUN,Platz
gilt,VERB,gelten
ein,DET,ein
Mindestabstand,NOUN,Mindestabstand
von,ADP,von
"1,50",NUM,"1,50"
Metern,NOUN,Meter
.,PUNCT,--
Es,PRON,es
wird,AUX,werden
Desinfektionsmittel,NOUN,Desinfektionsmittel
bereitgestellt,VERB,bereitstellen
und,CCONJ,und
das,DET,der
Tragen,NOUN,tragen
eines,DET,ein
Mund-Nasen-Schutzes,NOUN,Mund-Nasen-Schutz
während,ADP,während
der,DET,der
gesamten,ADJ,gesamt
Kiezkassenveranstaltung,NOUN,Kiezkassenveranstaltung
empfohlen,VERB,empfehlen
.,PUNCT,--
Sie,PRON,sie
sind,AUX,sein
herzlich,ADV,herzlich
eingeladen,VERB,einladen
!,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
auf,ADP,auf
Sie,PRON,sie
!,PUNCT,--
Ihre,DET,ihr
Kiezpaten,NOUN,Kiezpate
Ursula,PROPN,Ursula
Walker,PROPN,Walker
und,CCONJ,und
Tino,PROPN,Tino
Oestreich,ADV,Oestreich
