Token,PoS,Lemma
Pressemitteilung,NOUN,Pressemitteilung
:,PUNCT,--
PM,NOUN,PM
Schnelles,PROPN,Schnelle
Geld,NOUN,Geld
durch,ADP,durch
schnelle,ADJ,schnell
Griffe,NOUN,Griff
–,PUNCT,--
Anklageerhebung,NOUN,Anklageerhebung
"
",SPACE,"
"
Meist,ADV,meist
durch,ADP,durch
schnelle,ADJ,schnell
Griffe,NOUN,Griff
in,ADP,in
fremde,ADJ,fremd
Kassen,NOUN,Kasse
soll,AUX,sollen
ein,DET,ein
21-Jähriger,NOUN,21-Jähriger
sich,PRON,sich
rund,ADV,rund
8.500,NUM,8.500
Euro,NOUN,Euro
verschafft,VERB,verschaffen
haben,AUX,haben
.,PUNCT,--
Die,DET,der
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
Berlin,PROPN,Berlin
hat,AUX,haben
gegen,ADP,gegen
ihn,PRON,ihn
nun,ADV,nun
Anklage,NOUN,Anklage
u.a.,PROPN,u.a.
wegen,ADP,wegen
zehn,NUM,zehn
Fällen,NOUN,Fall
des,DET,der
gewerbsmäßigen,ADJ,gewerbsmäßig
Diebstahls,NOUN,Diebstahl
",",PUNCT,--
einer,DET,ein
räuberischen,ADJ,räuberisch
Erpressung,NOUN,Erpressung
und,CCONJ,und
drei,NUM,drei
Raubtaten,NOUN,Raubtat
beim,ADP,bei
Amtsgericht,NOUN,Amtsgericht
Tiergarten,PROPN,Tiergarten
erhoben,VERB,erheben
.,PUNCT,--
In,ADP,in
der,DET,der
Zeit,NOUN,Zeit
vom,ADP,von
21.,ADJ,21.
April,NOUN,April
bis,ADP,bis
zum,ADP,zu
29.,ADJ,29.
Juni,NOUN,Juni
soll,AUX,sollen
der,DET,der
Angeschuldigte,NOUN,angeschuldigter
–,PUNCT,--
in,ADP,in
fünf,NUM,fünf
Fällen,NOUN,Fall
mit,ADP,mit
einem,DET,ein
gesondert,ADV,gesondert
verfolgten,ADJ,verfolgt
Mittäter,NOUN,Mittäter
–,PUNCT,--
ausgenutzt,VERB,ausnutzen
haben,AUX,haben
",",PUNCT,--
wenn,SCONJ,wenn
Kassen,NOUN,Kasse
in,ADP,in
Supermärkten,NOUN,Supermärkt
und,CCONJ,und
anderen,ADJ,anderer
Geschäften,NOUN,Geschäft
während,ADP,während
eines,DET,ein
laufenden,ADJ,laufend
Bezahlvorgangs,NOUN,Bezahlvorgang
offenstanden,VERB,offenstanden
.,PUNCT,--
Dann,ADV,dann
soll,AUX,sollen
er,PRON,er
sich,PRON,sich
aus,ADP,aus
den,DET,der
Kassenladen,NOUN,Kassenlade
der,DET,der
Ladenkassen,NOUN,Ladenkasse
schnell,ADV,schnell
möglichst,ADV,möglichst
viele,DET,vieler
Geldscheine,NOUN,Geldschein
genommen,VERB,nehmen
und,CCONJ,und
mit,ADP,mit
diesen,DET,dieser
das,DET,der
Geschäft,NOUN,Geschäft
verlassen,VERB,verlassen
haben,AUX,haben
.,PUNCT,--
1.250,NUM,1.250
Euro,NOUN,Euro
soll,AUX,sollen
er,PRON,er
so,ADV,so
in,ADP,in
einem,DET,ein
Fall,NOUN,Fall
sogar,ADV,sogar
erlangt,VERB,erlangen
haben,AUX,haben
",",PUNCT,--
in,ADP,in
den,DET,der
anderen,ADJ,anderer
Fällen,NOUN,Fall
immerhin,ADV,immerhin
Beträge,NOUN,Betrag
zwischen,ADP,zwischen
125,NUM,125
und,CCONJ,und
860,NUM,860
Euro,NOUN,Euro
.,PUNCT,--
Bei,ADP,bei
drei,NUM,drei
weiteren,ADJ,weit
dieser,DET,dieser
Taten,NOUN,Tat
sollen,AUX,sollen
die,DET,der
betroffenen,ADJ,betroffen
Kassiererinnen,NOUN,Kassiererinn
und,CCONJ,und
Kassierer,NOUN,Kassierer
noch,ADV,noch
versucht,VERB,versuchen
haben,AUX,haben
dazwischenzugehen,VERB,dazwischenzugehen
.,PUNCT,--
Der,DET,der
Angeschuldigte,NOUN,angeschuldigter
soll,AUX,sollen
diese,PRON,dieser
dann,ADV,dann
gewaltsam,ADV,gewaltsam
weggestoßen,VERB,wegstoßen
haben,AUX,haben
",",PUNCT,--
um,SCONJ,um
sein,DET,sein
Vorhaben,NOUN,Vorhaben
weiter,ADV,weiter
umsetzen,VERB,umsetzen
zu,PART,zu
können,AUX,können
.,PUNCT,--
Entsprechend,ADV,entsprechend
sind,AUX,sein
diese,DET,dieser
Taten,NOUN,Tat
von,ADP,von
der,DET,der
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
jeweils,ADV,jeweils
als,ADP,als
Raub,NOUN,Raub
gewertet,VERB,werten
worden,AUX,werden
",",PUNCT,--
in,ADP,in
einem,DET,ein
Fall,NOUN,Fall
in,ADP,in
Tateinheit,NOUN,Tateinheit
mit,ADP,mit
gefährlicher,ADJ,gefährlich
Körperverletzung,NOUN,Körperverletzung
.,PUNCT,--
Am,ADP,an
9.,ADJ,9.
Juni,NOUN,Juni
2023,NUM,2023
soll,AUX,sollen
er,PRON,er
schließlich,ADV,schließlich
mit,ADP,mit
einem,DET,ein
Mittäter,NOUN,Mittäter
einen,DET,ein
Angestellten,NOUN,angestellter
in,ADP,in
einem,DET,ein
Geschäft,NOUN,Geschäft
drohend,ADV,drohend
zur,ADP,zu
Herausgabe,NOUN,Herausgabe
des,DET,der
Kassenbestandes,NOUN,Kassenbestand
aufgefordert,VERB,auffordern
haben,AUX,haben
.,PUNCT,--
3.500,NUM,3.500
Euro,NOUN,Euro
sollen,AUX,sollen
den,DET,der
beiden,PRON,beide
durch,ADP,durch
diese,DET,dieser
räuberische,ADJ,räuberisch
Erpressung,NOUN,Erpressung
ausgehändigt,VERB,ausgehändigt
worden,AUX,werden
sein,AUX,sein
.,PUNCT,--
Büchner,ADJ,Büchner
Oberstaatsanwalt,NOUN,Oberstaatsanwalt
Pressesprecher,NOUN,Pressesprecher
