Token,PoS,Lemma
Schule,NOUN,Schule
am,ADP,an
Pappelhof,NOUN,Pappelhof
eröffnet,VERB,eröffnen
selbstgestaltetes,ADJ,selbstgestaltet
Spielmobil,NOUN,Spielmobil
"
",SPACE,"
"
Am,ADP,an
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
den,DET,der
24.,ADJ,24.
September,NOUN,September
2015,NUM,2015
um,ADP,um
13.30,NUM,13.30
Uhr,NOUN,Uhr
weihen,VERB,weihen
die,DET,der
Schülerinnen,NOUN,Schülerin
und,CCONJ,und
Schüler,NOUN,Schüler
der,DET,der
„,PUNCT,--
Schule,NOUN,Schule
am,ADP,an
Pappelhof,NOUN,Pappelhof
“,PUNCT,--
ihre,DET,ihr
neueste,ADJ,neu
Errungenschaft,NOUN,Errungenschaft
ein,ADV,ein
:,PUNCT,--
Die,DET,der
Schülerinnen,NOUN,Schülerin
und,CCONJ,und
Schüler,NOUN,Schüler
wollten,AUX,wollen
ihren,DET,ihr
Schulhof,NOUN,Schulhof
verschönern,VERB,verschönern
und,CCONJ,und
setzten,VERB,setzen
sich,PRON,sich
mit,ADP,mit
„,PUNCT,--
Grün,NOUN,Grün
macht,VERB,machen
Schule,NOUN,Schule
“,PUNCT,--
http://www.gruen-macht-schule.de,PROPN,http://www.gruen-macht-schule.de
/,PUNCT,--
der,DET,der
Senatsbildungsverwaltung,NOUN,Senatsbildungsverwaltung
zusammen,ADV,zusammen
.,PUNCT,--
Zusammen,ADV,zusammen
entwarfen,VERB,entwarfen
sie,PRON,sie
ein,DET,ein
Konzept,NOUN,Konzept
",",PUNCT,--
zeichneten,VERB,zeichnen
und,CCONJ,und
gestalteten,NOUN,gestaltet
ihre,DET,ihr
Ideen,NOUN,Idee
und,CCONJ,und
beauftragten,VERB,beauftragen
Kai,PROPN,Kai
Meyer,PROPN,Meyer
",",PUNCT,--
der,PRON,der
mit,ADP,mit
ihnen,PRON,ihnen
ein,DET,ein
buntes,ADJ,bunt
Spielmobil,NOUN,Spielmobil
für,ADP,für
den,DET,der
Schulhof,NOUN,Schulhof
gestaltete,VERB,gestalten
.,PUNCT,--
Dann,ADV,dann
können,AUX,können
es,PRON,es
die,DET,der
Schülerinnen,NOUN,Schülerin
und,CCONJ,und
Schüler,NOUN,Schüler
in,ADP,in
den,DET,der
Pausen,NOUN,Pause
zum,ADP,zu
Turnen,NOUN,Turnen
",",PUNCT,--
Sitzen,NOUN,Sitz
",",PUNCT,--
Reden,NOUN,Rede
und,CCONJ,und
vielem,VERB,vieler
mehr,ADV,mehr
nutzen,VERB,nutzen
.,PUNCT,--
