Token,PoS,Lemma
Kooperation,NOUN,Kooperation
der,DET,der
Max-Beckmann-Schule,PROPN,Max-Beckmann-Schule
mit,ADP,mit
Talent,PROPN,Talent
Company,PROPN,Company
"
",SPACE,"
"
Die,DET,der
Max-Beckmann-Schule,PROPN,Max-Beckmann-Schule
in,ADP,in
Reinickendorf,PROPN,Reinickendorf
hat,AUX,haben
sich,PRON,sich
die,DET,der
Zusammenarbeit,NOUN,Zusammenarbeit
mit,ADP,mit
der,DET,der
Strahlemann-Stiftung,NOUN,Strahlemann-Stiftung
gesichert,VERB,sichern
und,CCONJ,und
wird,AUX,werden
als,ADP,als
zweite,ADJ,zweiter
Schule,NOUN,Schule
in,ADP,in
Berlin,PROPN,Berlin
zum,ADP,zu
nächsten,ADJ,nächster
Schuljahr,NOUN,Schuljahr
das,DET,der
Projekt,NOUN,Projekt
„,PUNCT,--
Talent,PROPN,Talent
Company,X,Company
“,PUNCT,--
anbieten,VERB,anbieten
.,PUNCT,--
In,ADP,in
einem,DET,ein
von,ADP,von
der,DET,der
Strahlemann-Stiftung,NOUN,Strahlemann-Stiftung
aus,ADP,aus
Heppenheim,PROPN,Heppenheim
/,PUNCT,--
Südhessen,NOUN,Südhesse
eigens,ADV,eigens
in,ADP,in
der,DET,der
Schule,NOUN,Schule
eingerichteten,ADJ,eingerichtet
Raum,NOUN,Raum
werden,AUX,werden
Arbeitsgruppen,NOUN,Arbeitsgruppe
und,CCONJ,und
unterrichtsbegleitende,ADJ,unterrichtsbegleitend
Aktivitäten,NOUN,Aktivität
rund,ADV,rund
um,ADP,um
das,DET,der
Thema,NOUN,Thema
Berufsorientierung,NOUN,Berufsorientierung
angeboten,VERB,anbieten
.,PUNCT,--
Bewerbungstrainings,PROPN,Bewerbungstraining
",",PUNCT,--
Talentanalysen,NOUN,Talentanalyse
",",PUNCT,--
Berufsberatungen,NOUN,Berufsberatunge
und,CCONJ,und
Unternehmenspräsentationen,NOUN,Unternehmenspräsentatio
für,ADP,für
Jugendliche,NOUN,jugendliche
umfassen,VERB,umfassen
das,DET,der
Angebot,NOUN,Angebot
.,PUNCT,--
„,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
",",PUNCT,--
dass,SCONJ,dass
es,PRON,es
der,DET,der
Schule,NOUN,Schule
gelungen,VERB,gelingen
ist,AUX,sein
",",PUNCT,--
das,DET,der
Projekt,NOUN,Projekt
Talent,PROPN,Talent
Company,PROPN,Company
nach,ADP,nach
Reinickendorf,PROPN,Reinickendorf
zu,PART,zu
holen,VERB,holen
und,CCONJ,und
somit,ADV,somit
den,DET,der
Grundstein,NOUN,Grundstein
des,DET,der
Kontaktes,NOUN,Kontakt
zwischen,ADP,zwischen
Wirtschaft,NOUN,Wirtschaft
und,CCONJ,und
möglichen,ADJ,möglich
Auszubildenden,NOUN,Auszubildender
zu,PART,zu
legen,VERB,legen
",",PUNCT,--
um,SCONJ,um
langfristig,ADV,langfristig
auch,ADV,auch
dem,DET,der
Fachkräftemangel,NOUN,Fachkräftemangel
entgegen,ADP,entgegen
zu,PART,zu
wirken,VERB,wirken
“,PUNCT,--
",",PUNCT,--
sagt,VERB,sagen
Schulstadtrat,NOUN,Schulstadtrat
Harald,PROPN,Harald
Muschner,PROPN,Muschner
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
.,PUNCT,--
„,PUNCT,--
Besonders,ADV,besonders
hat,AUX,haben
mich,PRON,mich
das,DET,der
Engagement,NOUN,Engagement
beeindruckt,VERB,beeindrucken
",",PUNCT,--
wie,SCONJ,wie
damit,ADV,damit
die,DET,der
Vernetzung,NOUN,Vernetzung
von,ADP,von
Schule,NOUN,Schule
und,CCONJ,und
Wirtschaft,NOUN,Wirtschaft
vorangetrieben,VERB,vorantreiben
wird,AUX,werden
.,PUNCT,--
“,PUNCT,--
