Token,PoS,Lemma
Städtepartner-Bänke,NOUN,Städtepartner-Bänke
„,PUNCT,--
Versitzstücke,NOUN,Versitzstücke
“,PUNCT,--
dauerhaft,ADV,dauerhaft
vor,ADP,vor
dem,DET,der
Rathaus,NOUN,Rathaus
Lichtenberg,PROPN,Lichtenberg
aufgestellt,VERB,aufstellen
"
",SPACE,"
"
Am,ADP,an
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
16.,ADJ,16.
Dezember,NOUN,Dezember
2021,NUM,2021
",",PUNCT,--
wurden,AUX,werden
auf,ADP,auf
dem,DET,der
Rathausvorplatz,NOUN,Rathausvorplatz
",",PUNCT,--
Möllendorffstraße,NOUN,Möllendorffstraße
6,NUM,6
",",PUNCT,--
10367,NUM,10367
Berlin,PROPN,Berlin
",",PUNCT,--
vier,NUM,vier
Bänke,NOUN,Bank
eingeweiht,VERB,einweihen
",",PUNCT,--
die,PRON,der
aus,ADP,aus
Lichtenberger,ADJ,Lichtenberger
Partnerstädten,NOUN,Partnerstädt
im,ADP,in
Rahmen,NOUN,Rahmen
des,DET,der
Kunst-am-Bau-Projekts,NOUN,Kunst-am-Bau-Projekts
„,PUNCT,--
Versitzstücke,NOUN,Versitzstücke
“,PUNCT,--
vor,ADP,vor
das,DET,der
Rathaus,NOUN,Rathaus
Lichtenberg,PROPN,Lichtenberg
gereist,VERB,reisen
sind,AUX,sein
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Michael,PROPN,Michael
Grunst,PROPN,Grunst
(,PUNCT,--
Die,DET,der
Linke,NOUN,linke
),PUNCT,--
übergab,VERB,übergeben
die,DET,der
Bänke,NOUN,Bank
zusammen,ADV,zusammen
mit,ADP,mit
Ideengeber,NOUN,Ideengeber
und,CCONJ,und
Künstler,NOUN,Künstler
Robert,PROPN,Robert
Patz,PROPN,Patz
und,CCONJ,und
der,DET,der
Beauftragten,NOUN,beauftragter
für,ADP,für
Städtepartnerschaften,NOUN,Städtepartnerschaft
des,DET,der
Bezirksamtes,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
",",PUNCT,--
Annegret,PROPN,Annegret
Sachadä,PROPN,Sachadä
",",PUNCT,--
offiziell,ADV,offiziell
der,DET,der
Öffentlichkeit,NOUN,Öffentlichkeit
.,PUNCT,--
Die,DET,der
Bänke,NOUN,Bank
sind,AUX,sein
Teil,NOUN,Teil
des,DET,der
Kunst-am-Bau-Projekts,NOUN,Kunst-am-Bau-Projekts
„,PUNCT,--
Versitzstücke,NOUN,Versitzstücke
“,PUNCT,--
von,ADP,von
Robert,PROPN,Robert
Patz,PROPN,Patz
.,PUNCT,--
Dafür,ADV,dafür
wurde,AUX,werden
je,ADV,je
eine,DET,ein
Bank,NOUN,Bank
aus,ADP,aus
einer,DET,ein
Lichtenberger,ADJ,Lichtenberger
Partnerstadt,NOUN,Partnerstadt
mit,ADP,mit
einer,DET,ein
aus,ADP,aus
Lichtenberg,PROPN,Lichtenberg
getauscht,VERB,tauschen
.,PUNCT,--
Jede,DET,jeder
Bank,NOUN,Bank
erhält,VERB,erhalten
eine,DET,ein
Plakette,NOUN,Plakette
",",PUNCT,--
die,PRON,der
auf,ADP,auf
den,DET,der
Ursprungsort,NOUN,Ursprungsort
der,DET,der
Bank,NOUN,Bank
und,CCONJ,und
die,DET,der
Projekt-Website,NOUN,Projekt-Website
(,PUNCT,--
www.berlin.de/versitzstuecke,PROPN,www.berlin.de/versitzstuecke
),PUNCT,--
verweist,VERB,verweisen
.,PUNCT,--
Im,ADP,in
Sommer,NOUN,Sommer
2021,NUM,2021
reiste,VERB,reisen
das,DET,der
Projektteam,NOUN,Projektteam
zu,ADP,zu
den,DET,der
Bankübergaben,NOUN,Bankübergabe
nach,ADP,nach
Jurbarkas,PROPN,Jurbarka
in,ADP,in
Litauen,PROPN,Litauen
",",PUNCT,--
Warschau-Białołęka,PROPN,Warschau-Białołęka
sowie,CCONJ,sowie
Hajnówka,NOUN,Hajnówka
in,ADP,in
Polen,PROPN,Polen
und,CCONJ,und
Wien-Margareten,NOUN,Wien-Margaret
in,ADP,in
Österreich,PROPN,Österreich
.,PUNCT,--
Bänke,NOUN,Bank
aus,ADP,aus
weiteren,ADJ,weit
Partnerstädten,NOUN,Partnerstädt
werden,AUX,werden
folgen,VERB,folgen
.,PUNCT,--
Die,DET,der
Bank,NOUN,Bank
aus,ADP,aus
Jurbarkas,PROPN,Jurbarkas
stand,VERB,stehen
dort,ADV,dort
am,ADP,an
Busbahnhof,PROPN,Busbahnhof
