Token,PoS,Lemma
Performancewoche,NOUN,Performancewoche
mit,ADP,mit
Abrie,NOUN,Abrie
Fourie,NOUN,Fourie
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
Wedding,PROPN,Wedding
"
",SPACE,"
"
Die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Weiterbildung,NOUN,Weiterbildung
",",PUNCT,--
Kultur,NOUN,Kultur
",",PUNCT,--
Umwelt,NOUN,Umwelt
",",PUNCT,--
Natur,NOUN,Natur
",",PUNCT,--
Straßen,NOUN,Straße
und,CCONJ,und
Grünflächen,NOUN,Grünfläche
",",PUNCT,--
Sabine,PROPN,Sabine
Weißler,PROPN,Weißler
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Von,ADP,von
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
18.,ADJ,18.
Januar,NOUN,Januar
2018,NUM,2018
bis,CCONJ,bis
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
01.,ADJ,01.
Februar,NOUN,Februar
2018,NUM,2018
findet,VERB,finden
eine,DET,ein
Performancewoche,NOUN,Performancewoche
mit,ADP,mit
Abrie,NOUN,Abrie
Fourie,NOUN,Fourie
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
Wedding,PROPN,Wedding
statt,ADV,statt
.,PUNCT,--
Das,DET,der
Projekt,NOUN,Projekt
steht,VERB,stehen
unter,ADP,unter
dem,DET,der
Titel,NOUN,Titel
»,PUNCT,--
Studio,PROPN,Studio
Visit,PROPN,Visit
:,PUNCT,--
A,PROPN,A
Poetic,PROPN,Poetic
Investigation,PROPN,Investigation
of,PROPN,of
(,PUNCT,--
Unsustainable,NOUN,Unsustainable
),PUNCT,--
Privilege,NOUN,Privilege
Through,PROPN,Through
Words,PROPN,Word
",",PUNCT,--
Phrases,PROPN,Phrases
and,PROPN,and
Images,PROPN,Images
.,PUNCT,--
A,X,A
Metaphor,PROPN,Metaphor
of,PROPN,of
Memories,PROPN,Memories
That,PROPN,That
Soon,PROPN,Soon
Will,X,Will
Be,X,Be
Lost,X,Lost
!,PUNCT,--
But,PROPN,But
What,PROPN,What
Happens,PROPN,Happens
When,PROPN,When
You,PROPN,You
Test,PROPN,Test
Metaphor,PROPN,Metaphor
as,ADP,as
Fact,PROPN,Fact
?,PUNCT,--
«,PUNCT,--
.,PUNCT,--
Kuratiert,VERB,Kuratiert
von,ADP,von
Bonaventure,PROPN,Bonaventure
Soh,PROPN,Soh
Bejeng,PROPN,Bejeng
Ndikung,NOUN,Ndikung
und,CCONJ,und
Solvej,NOUN,Solvej
Helweg,PROPN,Helweg
Ovesen,PROPN,Ovesen
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Ausstellungsreihe,NOUN,Ausstellungsreihe
UP,PROPN,UP
(,PUNCT,--
Unsustainable,PROPN,Unsustainable
Privileges,NOUN,Privileges
),PUNCT,--
verwandelt,VERB,verwandeln
Fourie,NOUN,Fourie
die,DET,der
Galerie,NOUN,Galerie
Wedding,PROPN,Wedding
in,ADP,in
ein,DET,ein
Atelier,NOUN,Atelier
",",PUNCT,--
das,PRON,der
den,DET,der
vorbeigehenden,ADJ,vorbeigehend
Passanten,NOUN,Passant
zum,ADP,zu
Besuch,NOUN,Besuch
offen,ADV,offen
steht,VERB,stehen
.,PUNCT,--
Der,DET,der
aus,ADP,aus
Südafrika,PROPN,Südafrika
stammende,ADJ,stammend
und,CCONJ,und
in,ADP,in
Berlin,PROPN,Berlin
lebende,ADJ,lebend
Künstler,NOUN,Künstler
setzt,VERB,setzen
sich,PRON,sich
während,ADP,während
der,DET,der
Performancewoche,NOUN,Performancewoche
mit,ADP,mit
dem,DET,der
Thema,NOUN,Thema
der,DET,der
(,PUNCT,--
unhaltbaren,ADJ,unhaltbar
),PUNCT,--
Privilegien,NOUN,Privileg
auseinander,ADV,auseinander
",",PUNCT,--
indem,SCONJ,indem
er,PRON,er
poetische,ADJ,poetisch
Erkundungen,NOUN,Erkundung
mit,ADP,mit
Worten,NOUN,Wort
",",PUNCT,--
Redewendungen,NOUN,Redewendung
und,CCONJ,und
Bildern,NOUN,Bild
vornimmt,VERB,vornehmen
.,PUNCT,--
Wie,ADP,wie
bei,ADP,bei
unangekündigten,ADJ,unangekündigt
Atelierbesuchen,NOUN,Atelierbesuch
erfährt,VERB,erfahren
man,PRON,man
