Token,PoS,Lemma
Kundgebung,NOUN,Kundgebung
„,PUNCT,--
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
für,ADP,für
Menschenrechte,NOUN,Menschenrecht
und,CCONJ,und
Vielfalt,NOUN,Vielfalt
-,PUNCT,--
Hand,NOUN,Hand
in,ADP,in
Hand,NOUN,Hand
gegen,ADP,gegen
Rassismus,NOUN,Rassismus
“,PUNCT,--
auf,ADP,auf
dem,DET,der
Alice-Salomon-Platz,NOUN,Alice-Salomon-Platz
"
",SPACE,"
"
Am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
den,DET,der
19.,ADJ,19.
März,NOUN,März
2016,NUM,2016
",",PUNCT,--
findet,VERB,finden
um,ADP,um
15:30,ADJ,15:30
Uhr,NOUN,Uhr
auf,ADP,auf
dem,DET,der
Alice-Salomon-Platz,NOUN,Alice-Salomon-Platz
",",PUNCT,--
12627,NUM,12627
Berlin,PROPN,Berlin
",",PUNCT,--
eine,DET,ein
große,ADJ,groß
Kundgebung,NOUN,Kundgebung
des,DET,der
Bündnisses,NOUN,Bündnis
für,ADP,für
Demokratie,NOUN,Demokratie
und,CCONJ,und
Toleranz,NOUN,Toleranz
gegen,ADP,gegen
Rassismus,NOUN,Rassismus
",",PUNCT,--
Fremdenfeindlichkeit,NOUN,Fremdenfeindlichkeit
und,CCONJ,und
für,ADP,für
ein,DET,ein
friedliches,ADJ,friedlich
Miteinander,NOUN,Miteinander
statt,ADV,statt
.,PUNCT,--
Das,DET,der
Thema,NOUN,Thema
des,DET,der
Aktionstages,NOUN,Aktionstag
",",PUNCT,--
an,ADP,an
dem,PRON,der
sich,PRON,sich
auch,ADV,auch
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
beteiligt,VERB,beteiligen
",",PUNCT,--
lautet,VERB,lauten
„,PUNCT,--
Hand,NOUN,Hand
in,ADP,in
Hand,NOUN,Hand
gegen,ADP,gegen
Rassismus,NOUN,Rassismus
–,PUNCT,--
für,ADP,für
Menschenrechte,NOUN,Menschenrecht
und,CCONJ,und
Vielfalt,NOUN,Vielfalt
“,PUNCT,--
.,PUNCT,--
Nachdem,SCONJ,nachdem
wie,ADP,wie
in,ADP,in
ganz,ADV,ganz
Berlin,PROPN,Berlin
auch,ADV,auch
in,ADP,in
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
die,DET,der
rassistischen,ADJ,rassistisch
und,CCONJ,und
rechtsextremen,ADJ,rechtsextrem
Vorfälle,NOUN,Vorfall
",",PUNCT,--
Straftaten,NOUN,Straftat
und,CCONJ,und
Demonstrationen,NOUN,Demonstration
im,ADP,in
Jahr,NOUN,Jahr
2015,NUM,2015
vor,ADP,vor
allem,PRON,alle
rund,ADV,rund
um,ADP,um
die,DET,der
neu,ADV,neu
entstandenen,ADJ,entstanden
Unterkünfte,NOUN,Unterkünft
für,ADP,für
Flüchtlinge,NOUN,Flüchtling
stark,ADV,stark
zugenommen,VERB,zunehmen
haben,AUX,haben
",",PUNCT,--
hat,AUX,haben
sich,PRON,sich
das,DET,der
parteiübergreifende,ADJ,parteiübergreifend
„,PUNCT,--
Bündnis,NOUN,Bündnis
für,ADP,für
Demokratie,NOUN,Demokratie
und,CCONJ,und
Toleranz,NOUN,Toleranz
“,PUNCT,--
zum,ADP,zu
Ziel,NOUN,Ziel
gesetzt,VERB,setzen
",",PUNCT,--
auch,ADV,auch
2016,NUM,2016
sichtbar,ADV,sichtbar
und,CCONJ,und
klar,ADV,klar
Position,NOUN,Position
gegen,ADP,gegen
Diskriminierung,NOUN,Diskriminierung
und,CCONJ,und
Hass,NOUN,Hass
zu,PART,zu
beziehen,VERB,beziehen
.,PUNCT,--
Dass,SCONJ,dass
dies,PRON,dieser
im,ADP,in
Bezirk,NOUN,Bezirk
auch,ADV,auch
von,ADP,von
vielen,DET,vieler
Menschen,NOUN,Mensch
tagtäglich,ADV,tagtäglich
gelebt,VERB,leben
wird,AUX,werden
",",PUNCT,--
zeigt,VERB,zeigen
der,DET,der
aktuelle,ADJ,aktuell
Bericht,NOUN,Bericht
der,DET,der
bezirklichen,ADJ,bezirklich
Koordinierungsstelle,NOUN,Koordinierungsstelle
Polis,PROPN,Poli
*,PROPN,*
",",PUNCT,--
den,PRON,der
das,DET,der
Bezirksamt,NOUN,Bezirksamt
gemeinsam,ADV,gemeinsam
mit,ADP,mit
Polis,PROPN,Poli
*,PROPN,*
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
den,DET,der
4.,ADJ,4.
März,NOUN,März
2016,NUM,2016
vorgestellt,VERB,vorstellen
hat,AUX,haben
.,PUNCT,--
Viele,DET,vieler
Ehrenamtliche,NOUN,Ehrenamtlich
organisieren,VERB,organisieren
Spenden,NOUN,Spende
und,CCONJ,und
Hilfe,NOUN,Hilfe
für,ADP,für
Flüchtlinge,NOUN,Flüchtling
",",PUNCT,--
heißen,VERB,heißen
Willkommen,NOUN,Willkommen
und,CCONJ,und
setzen,VERB,setzen
ein,DET,ein
sichtbares,ADJ,sichtbar
Zeichen,NOUN,Zeichen
gegen,ADP,gegen
Hass,NOUN,Hass
und,CCONJ,und
für,ADP,für
