Token,PoS,Lemma
Senatorin,NOUN,Senatorin
Cansel,PROPN,Cansel
Kiziltepe,PROPN,Kiziltepe
überreicht,VERB,überreichen
Verdienstorden,NOUN,Verdienstorden
der,DET,der
Bundesrepublik,NOUN,Bundesrepublik
Deutschland,PROPN,Deutschland
an,ADP,an
Horst,PROPN,Horst
Schmiele,PROPN,Schmiele
"
",SPACE,"
"
Heute,ADV,heute
(,PUNCT,--
Freitag,NOUN,Freitag
),PUNCT,--
hat,AUX,haben
Sozialsenatorin,NOUN,Sozialsenatorin
Cansel,PROPN,Cansel
Kiziltepe,PROPN,Kiziltepe
das,DET,der
Verdienstkreuz,NOUN,Verdienstkreuz
am,ADP,an
Bande,NOUN,Bande
des,DET,der
Verdienstordens,NOUN,Verdienstorden
der,DET,der
Bundesrepublik,NOUN,Bundesrepublik
Deutschland,PROPN,Deutschland
an,ADP,an
Herrn,NOUN,Herr
Horst,PROPN,Horst
Schmiele,PROPN,Schmiele
überreicht,VERB,überreichen
.,PUNCT,--
Die,DET,der
feierliche,ADJ,feierlich
Verleihung,NOUN,Verleihung
fand,VERB,finden
statt,ADP,statt
im,ADP,in
Namen,NOUN,Name
von,ADP,von
Bundespräsident,NOUN,Bundespräsident
Frank-Walter,PROPN,Frank-Walter
Steinmeier,PROPN,Steinmeier
.,PUNCT,--
Der,DET,der
Orden,NOUN,Orden
ehrt,VERB,ehren
Herrn,NOUN,Herr
Schmiele,NOUN,Schmiel
für,ADP,für
sein,DET,sein
herausragendes,ADJ,herausragend
soziales,ADJ,sozial
Engagement,NOUN,Engagement
im,ADP,in
Verein,NOUN,Verein
„,PUNCT,--
Menschen,NOUN,Mensch
helfen,VERB,helfen
Menschen,NOUN,Mensch
in,ADP,in
und,CCONJ,und
um,ADP,um
Berlin,PROPN,Berlin
e.,ADJ,e.
V.,NOUN,V.
“,PUNCT,--
.,PUNCT,--
Der,DET,der
von,ADP,von
ihm,PRON,ihm
gegründete,ADJ,gegründet
und,CCONJ,und
maßgeblich,ADV,maßgeblich
geprägte,ADJ,geprägt
Verein,NOUN,Verein
ist,AUX,sein
ein,DET,ein
Leuchtturm,NOUN,Leuchtturm
der,DET,der
Solidarität,NOUN,Solidarität
und,CCONJ,und
Nächstenliebe,NOUN,Nächstenlieb
in,ADP,in
unserer,DET,unser
Stadt,NOUN,Stadt
.,PUNCT,--
Seit,ADP,seit
seiner,DET,sein
Gründung,NOUN,Gründung
im,ADP,in
Jahr,NOUN,Jahr
2004,NUM,2004
hat,AUX,haben
er,PRON,er
sich,PRON,sich
zu,ADP,zu
einer,DET,ein
wichtigen,ADJ,wichtig
Anlaufstelle,NOUN,Anlaufstelle
für,ADP,für
Bedürftige,NOUN,Bedürftig
entwickelt,VERB,entwickeln
und,CCONJ,und
erfüllt,VERB,erfüllen
eine,DET,ein
dringend,ADV,dringend
benötigte,ADJ,benötigt
soziale,ADJ,sozial
Funktion,NOUN,Funktion
.,PUNCT,--
Aktuell,ADV,aktuell
unterstützt,VERB,unterstützen
der,DET,der
Verein,NOUN,Verein
an,ADP,an
drei,NUM,drei
Standorten,NOUN,Standort
in,ADP,in
Berlin,PROPN,Berlin
etwa,ADV,etwa
2.000,NUM,2.000
Menschen,NOUN,Mensch
im,ADP,in
Monat,NOUN,Monat
.,PUNCT,--
In,ADP,in
ihrer,DET,ihr
Laudatio,NOUN,Laudatio
würdigte,ADJ,würdigt
Senatorin,NOUN,Senatorin
Cansel,PROPN,Cansel
Kiziltepe,PROPN,Kiziltepe
die,DET,der
Vorbildfunktion,NOUN,Vorbildfunktion
des,DET,der
ehrenamtlichen,ADJ,ehrenamtlich
Engagements,NOUN,Engagement
von,ADP,von
Horst,PROPN,Horst
Schmiele,PROPN,Schmiele
:,PUNCT,--
„,PUNCT,--
Die,DET,der
gesellschaftliche,ADJ,gesellschaftlich
Bedeutung,NOUN,Bedeutung
des,DET,der
Vereins,NOUN,Verein
“,PUNCT,--
Menschen,NOUN,Mensch
helfen,VERB,helfen
Menschen,NOUN,Mensch
”,PUNCT,”
erstreckt,VERB,erstrecken
sich,PRON,sich
über,ADP,über
die,DET,der
Grenzen,NOUN,Grenze
des,DET,der
Soldiner,ADJ,Soldiner
Kiezes,NOUN,Kiez
hinaus,ADP,hinaus
.,PUNCT,--
Er,PRON,er
ist,AUX,sein
ein,DET,ein
Vorbild,NOUN,Vorbild
für,ADP,für
andere,ADJ,anderer
soziale,ADJ,sozial
Initiativen,NOUN,Initiative
und,CCONJ,und
verdeutlicht,VERB,verdeutlichen
",",PUNCT,--
dass,SCONJ,daß
mit,ADP,mit
Engagement,NOUN,Engagement
",",PUNCT,--
Entschlossenheit,NOUN,Entschlossenheit
und,CCONJ,und
Mitgefühl,NOUN,Mitgefühl
viel,PRON,viel
erreicht,VERB,erreichen
werden,AUX,werden
kann,AUX,können
.,PUNCT,--
Er,PRON,er
erinnert,VERB,erinnern
uns,PRON,uns
daran,ADV,daran
",",PUNCT,--
dass,SCONJ,dass
wir,PRON,wir
alle,PRON,alle
die,DET,der
Verantwortung,NOUN,Verantwortung
tragen,VERB,tragen
",",PUNCT,--
uns,PRON,uns
für,ADP,für
die,DET,der
Schwächeren,NOUN,Schwächer
in,ADP,in
unserer,DET,unser
Gesellschaft,NOUN,Gesellschaft
einzusetzen,VERB,einsetzen
.,PUNCT,--
Die,DET,der
Verleihung,NOUN,Verleihung
des,DET,der
Verdienstkreuzes,NOUN,Verdienstkreuz
am,ADP,an
Bande,NOUN,Bande
des,DET,der
Verdienstordens,NOUN,Verdienstorden
der,DET,der
Bundesrepublik,NOUN,Bundesrepublik
Deutschland,PROPN,Deutschland
an,ADP,an
Sie,PRON,sie
",",PUNCT,--
lieber,ADJ,lieber
Herr,NOUN,Herr
Schmiele,PROPN,Schmiele
",",PUNCT,--
ist,AUX,sein
daher,ADV,daher
nicht,PART,nicht
nur,ADV,nur
eine,DET,ein
Anerkennung,NOUN,Anerkennung
Ihres,DET,Ihr
persönlichen,ADJ,persönlich
Einsatzes,NOUN,Einsatz
",",PUNCT,--
sondern,CCONJ,sondern
auch,ADV,auch
ein,DET,ein
Zeichen,NOUN,Zeichen
der,DET,der
Dankbarkeit,NOUN,Dankbarkeit
und,CCONJ,und
der,DET,der
Ermutigung,NOUN,Ermutigung
an,ADP,an
alle,DET,aller
Ihre,DET,ihr
Mitstreiterinnen,NOUN,Mitstreiterinn
und,CCONJ,und
Mitstreiter,NOUN,Mitstreiter
",",PUNCT,--
an,ADP,an
die,PRON,der
vielen,PRON,vieler
ehrenamtlich,ADV,ehrenamtlich
Helfenden,NOUN,Helfende
",",PUNCT,--
die,PRON,der
sich,PRON,sich
für,ADP,für
die,DET,der
Bedürftigen,NOUN,Bedürftig
in,ADP,in
unserer,DET,unser
Gesellschaft,NOUN,Gesellschaft
einsetzen,VERB,einsetzen
und,CCONJ,und
die,DET,der
sozialen,ADJ,sozial
Herausforderungen,NOUN,Herausforderung
unserer,DET,unser
Zeit,NOUN,Zeit
angehen,VERB,angehen
.,PUNCT,--
Hoffen,VERB,hoffen
wir,PRON,wir
",",PUNCT,--
dass,SCONJ,dass
Ihr,DET,ihr
Engagement,NOUN,Engagement
viele,DET,vieler
weitere,ADJ,weit
Menschen,NOUN,Mensch
inspirieren,VERB,inspirieren
und,CCONJ,und
dazu,ADV,dazu
ermutigen,VERB,ermutigen
wird,AUX,werden
",",PUNCT,--
sich,PRON,sich
für,ADP,für
eine,DET,ein
gerechtere,ADJ,gerecht
und,CCONJ,und
sozialere,ADJ,sozial
Gesellschaft,NOUN,Gesellschaft
einzusetzen,VERB,einsetzen
.,PUNCT,--
Und,CCONJ,und
hoffen,VERB,hoffen
wir,PRON,wir
",",PUNCT,--
dass,SCONJ,dass
es,PRON,es
gelingt,VERB,gelingen
",",PUNCT,--
Armut,NOUN,Armut
und,CCONJ,und
Ausgrenzung,NOUN,Ausgrenzung
in,ADP,in
unserer,DET,unser
Gesellschaft,NOUN,Gesellschaft
langfristig,ADV,langfristig
zu,PART,zu
überwinden,VERB,überwinden
.,PUNCT,--
Das,PRON,der
muss,ADV,muss
unser,DET,unser
aller,DET,aller
Anliegen,NOUN,Anliegen
sein,AUX,sein
.,PUNCT,--
“,PUNCT,--
Mehr,DET,mehr
Informationen,NOUN,Information
zum,ADP,zu
Verein,NOUN,Verein
„,PUNCT,--
Menschen,NOUN,Mensch
helfen,VERB,helfen
Menschen,NOUN,Mensch
in,ADP,in
und,CCONJ,und
um,ADP,um
Berlin,PROPN,Berlin
e.,ADJ,e.
V.,NOUN,V.
“,PUNCT,--
finden,VERB,finden
Sie,PRON,sie
unter,ADP,unter
https://mhm-berlin.jimdo.com,PROPN,https://mhm-berlin.jimdo.com
/,PUNCT,--
