Token,PoS,Lemma
Vielen,DET,vieler
Dank,NOUN,Dank
für,ADP,für
das,DET,der
aufgebrachte,ADJ,aufgebracht
Verständnis,NOUN,Verständnis
für,ADP,für
die,DET,der
vielen,DET,vieler
Fahrbahninstandsetzungsarbeiten,NOUN,Fahrbahninstandsetzungsarbeite
in,ADP,in
Spandau,PROPN,Spandau
"
",SPACE,"
"
In,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
kam,VERB,kommen
es,PRON,es
zu,ADP,zu
vielen,DET,vieler
Verkehrseinschränkungen,NOUN,Verkehrseinschränkung
auf,ADP,auf
Spandauer,NOUN,Spandauer
Straßen,NOUN,Straße
u.a.,PROPN,u.a.
auf,ADP,auf
Grund,NOUN,Grund
von,ADP,von
Straßenbauarbeiten,NOUN,Straßenbauarbeit
zur,ADP,zu
Aufrechterhaltung,NOUN,Aufrechterhaltung
der,DET,der
Verkehrssicherheit,NOUN,Verkehrssicherheit
aus,ADP,aus
bezirklichen,ADJ,bezirklich
Haushaltsmitteln,NOUN,Haushaltsmittel
",",PUNCT,--
dem,DET,der
„,PUNCT,--
Schlaglochprogramm,NOUN,Schlaglochprogramm
’’,NOUN,’’
",",PUNCT,--
dem,DET,der
Sonderprogramm,NOUN,Sonderprogramm
barrierefreier,ADJ,barrierefrei
Ausbau,NOUN,Ausbau
von,ADP,von
Bushaltestellen,NOUN,Bushaltestelle
und,CCONJ,und
Maßnahmen,NOUN,Maßnahme
zur,ADP,zu
Verbesserung,NOUN,Verbesserung
des,DET,der
Fußweges,NOUN,Fußweg
mit,ADP,mit
Gesamtbaukosten,NOUN,Gesamtbaukost
von,ADP,von
über,ADV,über
5,NUM,5
Mio.,NOUN,Mio.
Euro,NOUN,Euro
.,PUNCT,--
Die,DET,der
Straßenbaumaßnahmen,NOUN,Straßenbaumaßnahmen
verteilten,VERB,verteiln
sich,PRON,sich
auf,ADP,auf
viele,DET,vieler
Bereiche,NOUN,Bereich
Spandaus,PROPN,Spandaus
und,CCONJ,und
waren,AUX,sein
von,ADP,von
unterschiedlich,ADV,unterschiedlich
langer,ADJ,lang
Dauer,NOUN,Dauer
.,PUNCT,--
