Token,PoS,Lemma
Filterveranstaltung,NOUN,Filterveranstaltung
zum,ADP,zu
Leitlinienprozess,NOUN,Leitlinienprozess
für,ADP,für
Bürgerinnenbeteiligung,NOUN,Bürgerinnenbeteiligung
und,CCONJ,und
Bürgerbeteiligung,NOUN,Bürgerbeteiligung
in,ADP,in
Treptow-Köpenick,PROPN,Treptow-Köpenick
"
",SPACE,"
"
Montag,PROPN,Montag
",",PUNCT,--
11.03.2019,ADV,11.03.2019
",",PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
Ort,NOUN,Ort
:,PUNCT,--
Theater,NOUN,Theater
Adlershof,NOUN,Adlershof
",",PUNCT,--
Moriz-Seeler-Straße,PROPN,Moriz-Seeler-Straße
1,NUM,1
",",PUNCT,--
12489,NUM,12489
Berlin,PROPN,Berlin
Unter,ADP,unter
dem,DET,der
Motto,NOUN,Motto
„,PUNCT,--
Gemeinsam,ADV,Gemeinsam
Stadt,NOUN,Stadt
machen,VERB,machen
“,PUNCT,--
hat,AUX,haben
die,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Stadtentwicklung,NOUN,Stadtentwicklung
und,CCONJ,und
Wohnen,NOUN,wohnen
bereits,ADV,bereits
einen,DET,ein
Leitlinienprozess,NOUN,Leitlinienprozess
für,ADP,für
Bürgerinnenbeteiligung,NOUN,Bürgerinnenbeteiligung
und,CCONJ,und
Bürgerbeteiligung,NOUN,Bürgerbeteiligung
auf,ADP,auf
Landesebene,NOUN,Landesebene
angestoßen,VERB,anstoßen
.,PUNCT,--
Für,ADP,für
Treptow-Köpenick,PROPN,Treptow-Köpenick
wurde,AUX,werden
in,ADP,in
den,DET,der
vergangenen,ADJ,vergangen
Monaten,NOUN,Monat
der,DET,der
Prozess,NOUN,Prozess
mit,ADP,mit
einer,DET,ein
Auftaktveranstaltung,NOUN,Auftaktveranstaltung
und,CCONJ,und
fünf,NUM,fünf
weiteren,ADJ,weit
Workshops,NOUN,Workshop
in,ADP,in
den,DET,der
Regionen,NOUN,Region
begonnen,VERB,beginnen
.,PUNCT,--
Die,DET,der
eingebrachten,ADJ,eingebracht
Ideen,NOUN,Idee
",",PUNCT,--
Vorschläge,NOUN,Vorschlag
und,CCONJ,und
Anregungen,NOUN,Anregung
bilden,VERB,bilden
die,DET,der
wesentliche,ADJ,wesentlich
Grundlage,NOUN,Grundlage
für,ADP,für
die,DET,der
Filterveranstaltung,NOUN,Filterveranstaltung
am,ADP,an
11.,ADJ,11.
März,NOUN,März
2019,NUM,2019
–,PUNCT,--
zu,ADP,zu
der,PRON,der
die,DET,der
Sozialraumorientierte,ADJ,sozialraumorientiert
Planungskoordination,NOUN,Planungskoordination
des,DET,der
Bezirksamtes,NOUN,Bezirksamt
und,CCONJ,und
die,DET,der
AG.URBAN,NOUN,AG.URBAN
herzlich,ADV,herzlich
einladen,VERB,einladen
.,PUNCT,--
An,ADP,an
diesem,DET,dieser
Abend,NOUN,Abend
sollen,AUX,sollen
die,DET,der
wichtigsten,ADJ,wichtig
Aussagen,NOUN,Aussage
und,CCONJ,und
Inhalte,NOUN,Inhalt
aus,ADP,aus
dem,DET,der
bisherigen,ADJ,bisherig
Leitlinienprozess,NOUN,Leitlinienprozess
mit,ADP,mit
interessierten,ADJ,interessiert
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürgern,NOUN,Bürger
sowie,CCONJ,sowie
mit,ADP,mit
Vertretern,NOUN,Vertreter
aus,ADP,aus
Verwaltung,NOUN,Verwaltung
und,CCONJ,und
Politik,NOUN,Politik
besprochen,VERB,besprechen
",",PUNCT,--
ergänzt,VERB,ergänzen
und,CCONJ,und
abgestimmt,VERB,abstimmen
werden,AUX,werden
.,PUNCT,--
So,ADV,so
soll,AUX,sollen
sichergestellt,VERB,sicherstellen
werden,AUX,werden
",",PUNCT,--
dass,SCONJ,dass
alle,DET,aller
Stimmen,NOUN,Stimme
gehört,VERB,gehören
",",PUNCT,--
richtig,ADV,richtig
verstanden,VERB,verstehen
und,CCONJ,und
wesentliche,ADJ,wesentlich
Punkte,NOUN,Punkt
getroffen,VERB,treffen
worden,AUX,werden
sind,AUX,sein
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
eine,DET,ein
gute,ADJ,gut
Chance,NOUN,Chance
",",PUNCT,--
sich,PRON,sich
nochmals,ADV,nochmals
aktiv,ADV,aktiv
in,ADP,in
den,DET,der
Leitlinienprozess,NOUN,Leitlinienprozess
für,ADP,für
den,DET,der
Bezirk,NOUN,Bezirk
einzubringen,VERB,einbringen
.,PUNCT,--
Um,ADP,um
eine,DET,ein
Anmeldung,NOUN,Anmeldung
unter,ADP,unter
leitlinien@ag-urban.de,NOUN,Leitlinien@ag-urban.de
wird,AUX,werden
gebeten,VERB,bitten
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
https://www.berlin.de/ba-treptow-koepenick/politik-und-verwaltung/service-und-organisationseinheiten/sozialraumorientierte-planungskoordination/artikel.760610.php#veranstaltungen,NOUN,https://www.berlin.de/ba-treptow-koepenick/politik-und-verwaltung/service-und-organisationseinheiten/sozialraumorientierte-planungskoordination/artikel.760610.php#veranstaltung
