Token,PoS,Lemma
Das,DET,der
nächste,ADJ,nächster
Jugendforum,NOUN,Jugendforum
startet,VERB,starten
am,ADP,an
23.03.2023,NOUN,23.03.2023
!,PUNCT,--
"
",SPACE,"
"
Das,DET,der
Jugendpartizipationsforum,NOUN,Jugendpartizipationsforum
„,PUNCT,--
Jugend,NOUN,Jugend
Spricht,NOUN,Spricht
Mit,ADP,mit
“,PUNCT,--
lädt,VERB,laden
alle,DET,aller
interessierten,ADJ,interessiert
Kinder,NOUN,Kind
und,CCONJ,und
Jugendliche,NOUN,jugendliche
des,DET,der
Bezirkes,NOUN,Bezirk
zum,ADP,zu
nächsten,ADJ,nächster
Forum,NOUN,Forum
ein,ADV,ein
.,PUNCT,--
Am,ADP,an
23.03.2023,NUM,23.03.2023
geht,VERB,gehen
es,PRON,es
ab,ADP,ab
17.00,NUM,17.00
Uhr,NOUN,Uhr
im,ADP,in
Campus-Albert-Schweitzer,NOUN,Campus-Albert-Schweitzer
um,ADP,um
die,DET,der
Frage,NOUN,Frage
„,PUNCT,--
Klima,NOUN,Klima
retten,VERB,retten
!,PUNCT,--
Aber,CCONJ,aber
wie,ADV,wie
?,PUNCT,--
“,PUNCT,--
.,PUNCT,--
Was,PRON,was
muss,ADV,muss
getan,VERB,tun
werden,AUX,werden
",",PUNCT,--
um,SCONJ,um
den,DET,der
Klimaschutz,NOUN,Klimaschutz
als,ADP,als
drängendstes,ADJ,drängendst
globales,ADJ,global
Problem,NOUN,Problem
aktiv,ADV,aktiv
voranzubringen,VERB,voranzubringen
",",PUNCT,--
was,PRON,was
kann,AUX,können
vom,ADP,von
Bezirk,NOUN,Bezirk
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
dabei,ADV,dabei
ausgehen,VERB,ausgehen
?,PUNCT,--
Eingeladen,VERB,Eingeladen
wurden,AUX,werden
unterschiedliche,ADJ,unterschiedlich
Akteur*innnen,NOUN,Akteur*innne
aus,ADP,aus
dem,DET,der
Feld,NOUN,Feld
des,DET,der
Klimaschutzes,NOUN,Klimaschutz
und,CCONJ,und
natürlich,ADV,natürlich
interessierte,ADJ,interessiert
Vertreter*innen,NOUN,Vertreter*inn
aus,ADP,aus
der,DET,der
Politik,NOUN,Politik
.,PUNCT,--
Nebenbei,ADV,nebenbei
findet,VERB,finden
ein,DET,ein
Gewinnspiel,NOUN,Gewinnspiel
statt,ADV,statt
",",PUNCT,--
für,ADP,für
Überraschungen,NOUN,Überraschung
ist,AUX,sein
also,ADV,also
ebenfalls,ADV,ebenfalls
gesorgt,VERB,sorgen
.,PUNCT,--
Die,DET,der
Veranstaltung,NOUN,Veranstaltung
findet,VERB,finden
im,ADP,in
großen,ADJ,groß
Saal,NOUN,Saal
des,DET,der
Campus,NOUN,Campus
statt,ADV,statt
",",PUNCT,--
Am,ADP,an
Eichgarten,NOUN,Eichgart
14,NUM,14
",",PUNCT,--
12167,NUM,12167
Berlin,PROPN,Berlin
.,PUNCT,--
