Token,PoS,Lemma
Fachtagung,NOUN,Fachtagung
„,PUNCT,--
YALLAH,PROPN,YALLAH
Intersektional,PROPN,Intersektional
-,PUNCT,--
Vielfalt,NOUN,Vielfalt
gemeinsam,ADV,gemeinsam
leben,VERB,leben
!,PUNCT,--
Intersektionale,ADJ,Intersektionale
Perspektiven,NOUN,Perspektive
für,ADP,für
Verwaltung,NOUN,Verwaltung
und,CCONJ,und
Gemeinwesen,NOUN,Gemeinwesen
“,PUNCT,--
"
",SPACE,"
"
Am,ADP,an
18.,ADJ,18.
Mai,NOUN,Mai
2022,NUM,2022
fand,VERB,finden
anlässlich,ADV,anlässlich
des,DET,der
internationalen,ADJ,international
Diversitytags,NOUN,Diversitytag
der,DET,der
Fachtag,NOUN,Fachtag
„,PUNCT,--
YALLAH,PROPN,YALLAH
Intersektional,PROPN,Intersektional
–,PUNCT,--
Vielfalt,NOUN,Vielfalt
gemeinsam,ADV,gemeinsam
leben,VERB,leben
!,PUNCT,--
Intersektionale,ADJ,Intersektionale
Perspektiven,NOUN,Perspektive
für,ADP,für
Verwaltung,NOUN,Verwaltung
und,CCONJ,und
Gemeinwesen,NOUN,Gemeinwesen
”,PUNCT,”
statt,ADV,statt
.,PUNCT,--
Ziel,NOUN,Ziel
der,DET,der
Veranstaltung,NOUN,Veranstaltung
war,AUX,sein
es,PRON,es
",",PUNCT,--
gemeinsam,ADV,gemeinsam
mit,ADP,mit
Vertreter_innen,NOUN,Vertreter_innen
der,DET,der
Verwaltung,NOUN,Verwaltung
und,CCONJ,und
den,DET,der
freien,ADJ,frei
Trägern,NOUN,Träger
zu,PART,zu
beraten,VERB,beraten
",",PUNCT,--
wie,SCONJ,wie
eine,DET,ein
diverse,ADJ,diverser
und,CCONJ,und
barrierefreie,ADJ,barrierefrei
Verwaltung,NOUN,Verwaltung
und,CCONJ,und
Trägerstruktur,NOUN,Trägerstruktur
aussehen,VERB,aussehen
kann,AUX,können
.,PUNCT,--
Dabei,ADV,dabei
ging,VERB,gehen
es,PRON,es
um,ADP,um
grundsätzliche,ADJ,grundsätzlich
Fragen,NOUN,Frage
",",PUNCT,--
wie,ADP,wie
zum,ADP,zu
Beispiel,NOUN,Beispiel
eine,DET,ein
Veranstaltung,NOUN,Veranstaltung
möglichst,ADV,möglichst
barrierefrei,ADV,barrierefrei
geplant,VERB,planen
werden,AUX,werden
kann,AUX,können
oder,CCONJ,oder
wie,ADP,wie
eine,DET,ein
diverse,ADJ,diverser
Personalpolitik,NOUN,Personalpolitik
aussieht,VERB,aussehen
.,PUNCT,--
Auch,ADV,auch
die,DET,der
Frage,NOUN,Frage
der,DET,der
richtigen,ADJ,richtig
Ansprache,NOUN,Ansprache
und,CCONJ,und
der,DET,der
Verwendung,NOUN,Verwendung
einfacher,ADJ,einfach
Sprache,NOUN,Sprache
wurden,AUX,werden
diskutiert,VERB,diskutieren
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Jörn,PROPN,Jörn
Oltmann,PROPN,Oltmann
:,PUNCT,--
bq,X,bq
.,PUNCT,--
“,PUNCT,--
Die,DET,der
Veranstaltung,NOUN,Veranstaltung
war,AUX,sein
ein,DET,ein
wichtiger,ADJ,wichtig
Schritt,NOUN,Schritt
",",PUNCT,--
um,SCONJ,um
die,DET,der
Verwaltung,NOUN,Verwaltung
weiterzuentwickeln,VERB,weiterentwickeln
.,PUNCT,--
Als,ADP,als
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
möchte,AUX,möchten
ich,PRON,ich
mich,PRON,sich
dafür,ADV,dafür
einsetzen,VERB,einsetzen
",",PUNCT,--
mit,ADP,mit
allen,DET,aller
zuständigen,ADJ,zuständig
Akteur_innen,NOUN,Akteur_innen
diesen,DET,dieser
Prozess,NOUN,Prozess
fortzusetzen,VERB,fortsetzen
",",PUNCT,--
um,SCONJ,um
eine,DET,ein
möglichst,ADV,möglichst
moderne,ADJ,modern
Verwaltung,NOUN,Verwaltung
zu,PART,zu
entwickeln,VERB,entwickeln
",",PUNCT,--
die,PRON,der
für,ADP,für
alle,DET,aller
Menschen,NOUN,Mensch
offen,ADV,offen
ist,AUX,sein
.,PUNCT,--
”,PUNCT,”
