Token,PoS,Lemma
Vergabe,NOUN,Vergabe
des,DET,der
Mädchenpreises,NOUN,Mädchenpreis
an,ADP,an
Malina-Soleil,NOUN,Malina-Soleil
Bildt,PROPN,Bildt
mit,ADP,mit
dem,DET,der
2.,ADJ,2.
Platz,NOUN,Platz
"
",SPACE,"
"
Der,DET,der
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
",",PUNCT,--
Oliver,PROPN,Oliver
Igel,PROPN,Igel
hat,AUX,haben
heute,ADV,heute
Malina-Soleil,NOUN,Malina-Soleil
Bildt,PROPN,Bildt
mit,ADP,mit
dem,DET,der
2.,ADJ,2.
Platz,NOUN,Platz
in,ADP,in
dem,DET,der
Wettbewerb,NOUN,Wettbewerb
„,PUNCT,--
Mädchenpreis,NOUN,Mädchenpreis
2021,NUM,2021
“,PUNCT,--
in,ADP,in
Treptow-Köpenick,PROPN,Treptow-Köpenick
ausgezeichnet,VERB,auszeichnen
.,PUNCT,--
Malina-Soleil,NOUN,Malina-Soleil
Bildt,PROPN,Bildt
ist,AUX,sein
bereits,ADV,bereits
seit,ADP,seit
vielen,DET,vieler
Jahren,NOUN,Jahr
aktiv,ADV,aktiv
im,ADP,in
Verein,NOUN,Verein
PSV,PROPN,PSV
Olympia,PROPN,Olympia
Berlin,PROPN,Berlin
e.V.,PROPN,e.V.
in,ADP,in
der,DET,der
Abteilung,NOUN,Abteilung
Judo,PROPN,Judo
tätig,ADV,tätig
.,PUNCT,--
Sie,PRON,sie
selbst,ADV,selbst
besitzt,VERB,besitzen
den,DET,der
1.,ADJ,1.
Kyu,NOUN,Kyu
(,PUNCT,--
braunen,ADJ,braun
Gürtel,NOUN,Gürtel
),PUNCT,--
im,ADP,in
Judo,PROPN,Judo
und,CCONJ,und
ist,AUX,sein
zudem,ADV,zudem
ehrenamtliche,ADJ,ehrenamtlich
Wettkampfhelferin,NOUN,Wettkampfhelferin
im,ADP,in
Verein,NOUN,Verein
.,PUNCT,--
Malina-Soleils,PROPN,Malina-Soleil
Engagement,NOUN,Engagement
ist,AUX,sein
umfangreich,ADV,umfangreich
.,PUNCT,--
Neben,ADP,neben
ihrer,DET,ihr
Tätigkeit,NOUN,Tätigkeit
als,ADP,als
Listenführerin,NOUN,Listenführerin
bei,ADP,bei
Wettkämpfen,NOUN,Wettkämpfen
",",PUNCT,--
Juniorübungsleiterin,NOUN,Juniorübungsleiterin
und,CCONJ,und
Vereinskampfrichterin,NOUN,Vereinskampfrichterin
absolvierte,VERB,absolvieren
sie,PRON,sie
darüber,ADV,darüber
hinaus,ADP,hinaus
2016,NUM,2016
die,DET,der
Sportassistentinnen-Ausbildung,NOUN,Sportassistentinnen-Ausbildung
mit,ADP,mit
Bravour,NOUN,Bravour
.,PUNCT,--
Außerdem,ADV,außerdem
arbeitet,VERB,arbeiten
Malina-Soleil,NOUN,Malina-Soleil
ehrenamtlich,ADV,ehrenamtlich
als,ADP,als
Co-Trainerin,NOUN,Co-Trainerin
in,ADP,in
der,DET,der
Sonnenblumen-Grundschule,NOUN,Sonnenblumen-Grundschule
oder,CCONJ,oder
während,ADP,während
der,DET,der
Sommerferien,NOUN,sommerferie
als,ADP,als
Betreuerin,NOUN,Betreuerin
für,ADP,für
die,DET,der
Kinder,NOUN,Kind
und,CCONJ,und
Jugendlichen,NOUN,jugendliche
im,ADP,in
Sommercamp,NOUN,Sommercamp
.,PUNCT,--
2017,NUM,2017
erhielt,VERB,erhalten
Malina-Soleil,NOUN,Malina-Soleil
bereits,ADV,bereits
einen,DET,ein
Anerkennungspreis,NOUN,Anerkennungspreis
vom,ADP,von
Bezirksamt,NOUN,Bezirksamt
für,ADP,für
Ihr,DET,ihr
Engagement,NOUN,Engagement
.,PUNCT,--
2018,NUM,2018
wurde,AUX,werden
sie,PRON,sie
sogar,ADV,sogar
als,ADP,als
Ehrenamtlerin,NOUN,Ehrenamtlerin
des,DET,der
Jahres,NOUN,Jahr
durch,ADP,durch
die,DET,der
Sportjugend,NOUN,Sportjugend
Berlin,PROPN,Berlin
ausgezeichnet,VERB,auszeichnen
und,CCONJ,und
belegt,VERB,belegen
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
den,DET,der
2.,ADJ,2.
Platz,NOUN,Platz
im,ADP,in
Wettbewerb,NOUN,Wettbewerb
um,ADP,um
den,DET,der
Mädchenpreis,NOUN,Mädchenpreis
2021.,PUNCT,2021.
Wir,PRON,wir
danken,VERB,danken
Malina-Soleil,NOUN,Malina-Soleil
für,ADP,für
ihr,DET,ihr
großes,ADJ,groß
Engagement,NOUN,Engagement
und,CCONJ,und
beglückwünschen,VERB,beglückwünschen
sie,PRON,sie
dafür,ADV,dafür
herzlich,ADV,herzlich
mit,ADP,mit
dem,DET,der
Mädchenpreises,NOUN,Mädchenpreis
2021.,PUNCT,2021.
