Token,PoS,Lemma
Gedenken,NOUN,gedenken
an,ADP,an
die,DET,der
Opfer,NOUN,Opfer
des,DET,der
rassistischen,ADJ,rassistisch
Anschlags,NOUN,Anschlag
von,ADP,von
Hanau,PROPN,Hanau
"
",SPACE,"
"
Am,ADP,an
19.,ADJ,19.
Februar,NOUN,Februar
jährt,VERB,jähren
sich,PRON,sich
der,DET,der
rassistische,ADJ,rassistisch
Terroranschlag,NOUN,Terroranschlag
von,ADP,von
Hanau,PROPN,Hanau
",",PUNCT,--
bei,ADP,bei
dem,PRON,der
zehn,NUM,zehn
Menschen,NOUN,Mensch
getötet,VERB,töten
wurden,AUX,werden
.,PUNCT,--
Dazu,ADV,dazu
sagt,VERB,sagen
Monika,PROPN,Monika
Herrmann,PROPN,Herrmann
",",PUNCT,--
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
von,ADP,von
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
:,PUNCT,--
„,PUNCT,--
Wir,PRON,wir
erinnern,VERB,erinnern
an,ADP,an
Gökhan,PROPN,Gökhan
Gültekin,PROPN,Gültekin
",",PUNCT,--
Sedat,PROPN,Sedat
Gürbüz,PROPN,Gürbüz
",",PUNCT,--
Said,PROPN,Said
Nessar,PROPN,Nessar
Hashemi,PROPN,Hashemi
",",PUNCT,--
Mercedes,PROPN,Mercedes
K.,PROPN,K.
",",PUNCT,--
Hamza,PROPN,Hamza
Kurtović,PROPN,Kurtović
",",PUNCT,--
Vili,PROPN,Vili
Viorel,PROPN,Viorel
Păun,PROPN,Păun
",",PUNCT,--
Gabriele,PROPN,Gabriele
Rathjen,PROPN,Rathjen
",",PUNCT,--
Fatih,PROPN,Fatih
Saraçoğlu,PROPN,Saraçoğlu
",",PUNCT,--
Ferhat,PROPN,Ferhat
Unvar,PROPN,Unvar
und,CCONJ,und
Kaloyan,ADJ,Kaloyan
Velkov,NOUN,Velkov
.,PUNCT,--
Der,DET,der
rechte,ADJ,rechter
Terror,NOUN,Terror
in,ADP,in
Hanau,PROPN,Hanau
war,AUX,sein
ein,DET,ein
weiterer,ADJ,weit
Tiefpunkt,NOUN,Tiefpunkt
in,ADP,in
einer,DET,ein
langen,ADJ,lang
historischen,ADJ,historisch
Reihe,NOUN,Reihe
von,ADP,von
rassistischen,ADJ,rassistisch
Anschlägen,NOUN,Anschlag
in,ADP,in
Deutschland,PROPN,Deutschland
.,PUNCT,--
Diese,DET,dieser
mörderischen,ADJ,mörderisch
Taten,NOUN,Tat
rechten,ADJ,rechter
Terrors,NOUN,Terror
sind,AUX,sein
niemals,ADV,niemals
die,DET,der
Taten,NOUN,Tat
Einzelner,NOUN,Einzelner
",",PUNCT,--
sondern,CCONJ,sondern
sind,AUX,sein
auch,ADV,auch
die,DET,der
Folge,NOUN,Folge
einer,DET,ein
zunehmenden,ADJ,zunehmend
Enttabuisierung,NOUN,Enttabuisierung
von,ADP,von
offen,ADV,offen
ausgedrücktem,ADJ,ausgedrückt
Rassismus,NOUN,Rassismus
.,PUNCT,--
Rechtsextreme,ADJ,rechtsextrem
Gewalttaten,NOUN,Gewalttat
gegenüber,ADP,gegenüber
Migrant*innen,NOUN,Migrant*inn
",",PUNCT,--
Jüd*innen,NOUN,Jüd*inn
und,CCONJ,und
Muslim*innen,NOUN,Muslim*inn
haben,AUX,haben
in,ADP,in
Deutschland,PROPN,Deutschland
in,ADP,in
den,DET,der
vergangenen,ADJ,vergangen
Jahren,NOUN,Jahr
schockierende,ADJ,schockierend
Ausmaße,NOUN,Ausmaß
angenommen,VERB,annehmen
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
Zeit,NOUN,Zeit
einzugestehen,VERB,einzugestehen
",",PUNCT,--
dass,SCONJ,dass
rechter,ADJ,recht
Terror,NOUN,Terror
längst,ADV,längst
kein,DET,kein
Einzelphänomen,NOUN,Einzelphänomen
mehr,ADV,mehr
ist,AUX,sein
und,CCONJ,und
sich,PRON,sich
zunehmend,ADV,zunehmend
institutionalisiert,VERB,institutionalisieren
.,PUNCT,--
Dieser,DET,dieser
erschreckenden,ADJ,erschreckend
Entwicklung,NOUN,Entwicklung
muss,ADV,muss
etwas,PRON,etwas
entgegengesetzt,VERB,entgegensetzen
werden,AUX,werden
und,CCONJ,und
wir,PRON,wir
müssen,AUX,müssen
zum,ADP,zu
Schutz,NOUN,Schutz
unserer,DET,unser
pluralen,ADJ,plural
Demokratie,NOUN,Demokratie
jeden,DET,jeder
Angriff,NOUN,Angriff
auf,ADP,auf
Grundgesetz,NOUN,Grundgesetz
und,CCONJ,und
Rechtsstaat,NOUN,Rechtsstaat
entschieden,ADV,entscheiden
bekämpfen,VERB,bekämpfen
.,PUNCT,--
Unsere,DET,unser
Antwort,NOUN,Antwort
auf,ADP,auf
Hass,NOUN,Hass
und,CCONJ,und
Ausgrenzung,NOUN,Ausgrenzung
ist,AUX,sein
Solidarität,NOUN,Solidarität
und,CCONJ,und
Zusammenhalt,NOUN,Zusammenhalt
.,PUNCT,--
Opfer,NOUN,Opfer
rassistischer,ADJ,rassistisch
Gewalt,NOUN,Gewalt
haben,AUX,haben
unsere,DET,unser
volle,ADJ,voll
Unterstützung,NOUN,Unterstützung
und,CCONJ,und
wir,PRON,wir
sind,AUX,sein
ihrem,DET,ihr
Schutz,NOUN,Schutz
verpflichtet,VERB,verpflichten
.,PUNCT,--
Wir,PRON,wir
müssen,AUX,müssen
aus,ADP,aus
dem,DET,der
rechten,ADJ,rechter
Terror,NOUN,Terror
in,ADP,in
Deutschland,PROPN,Deutschland
endlich,ADV,endlich
Konsequenzen,NOUN,Konsequenz
ziehen,VERB,ziehen
.,PUNCT,--
Die,DET,der
Sicherheitsbehörden,NOUN,Sicherheitsbehörde
müssen,AUX,müssen
entschieden,ADV,entschieden
agieren,VERB,agieren
statt,ADP,statt
jedes,DET,jeder
Mal,NOUN,Mal
wieder,ADV,wieder
auf,ADP,auf
Einzeltaten,NOUN,Einzeltat
hinzuweisen,VERB,hinweisen
.,PUNCT,--
Die,DET,der
Sicherheitsbehörden,NOUN,Sicherheitsbehörde
müssen,AUX,müssen
eingreifen,VERB,eingreifen
und,CCONJ,und
rechten,ADJ,rechter
Terror,NOUN,Terror
verhindern,VERB,verhindern
.,PUNCT,--
Auch,ADV,auch
in,ADP,in
den,DET,der
eigenen,ADJ,eigen
Reihen,NOUN,Reihe
muss,ADV,muss
in,ADP,in
allen,DET,aller
Behörden,NOUN,Behörde
und,CCONJ,und
Staatsorganen,NOUN,Staatsorgan
unseres,DET,unser
Landes,NOUN,Land
ganz,ADV,ganz
genau,ADV,genau
hingeschaut,VERB,hingeschaut
werden,AUX,werden
.,PUNCT,--
Rechtsradikale,ADJ,rechtsradikal
Gruppen,NOUN,Gruppe
müssen,AUX,müssen
konsequent,ADV,konsequent
aufgedeckt,VERB,aufdecken
und,CCONJ,und
entfernt,VERB,entfernen
werden,AUX,werden
!,PUNCT,--
“,PUNCT,--
Zum,ADP,zu
Gedenken,NOUN,gedenken
an,ADP,an
die,DET,der
Opfer,NOUN,Opfer
von,ADP,von
Hanau,PROPN,Hanau
finden,VERB,finden
am,ADP,an
19.,ADJ,19.
Februar,NOUN,Februar
zahlreiche,ADJ,zahlreich
Gedenkveranstaltungen,NOUN,Gedenkveranstaltunge
statt,ADV,statt
",",PUNCT,--
unter,ADP,unter
anderem,PRON,anderer
vom,ADP,von
Bündnis,NOUN,Bündnis
unteilbar,ADV,unteilbar
am,ADP,an
Oranienplatz,NOUN,Oranienplatz
ab,ADP,ab
16,NUM,16
Uhr,NOUN,Uhr
sowie,CCONJ,sowie
ein,DET,ein
Online-Gedenken,NOUN,Online-Gedenk
.,PUNCT,--
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
wird,AUX,werden
als,ADP,als
Zeichen,NOUN,Zeichen
des,DET,der
Erinnerns,NOUN,Erinnern
die,DET,der
Flaggen,NOUN,Flagge
vor,ADP,vor
den,DET,der
Dienstgebäuden,NOUN,Dienstgebäud
in,ADP,in
der,DET,der
Frankfurter,ADJ,Frankfurter
Allee,NOUN,Allee
und,CCONJ,und
in,ADP,in
der,DET,der
Yorckstraße,NOUN,Yorckstraße
auf,ADP,auf
Halbmast,NOUN,Halbmast
setzen,VERB,setzen
.,PUNCT,--
Ansprechpartner*innen,PROPN,Ansprechpartner*innen
Sara,PROPN,Sara
Lühmann,PROPN,Lühmann
Pressesprecherin,NOUN,Pressesprecherin
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,--
2843,NUM,2843
Dominik,NOUN,Dominik
Krejsa,PROPN,Krejsa
Mitarbeiter,NOUN,Mitarbeiter
Pressestelle,PROPN,Pressestelle
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
2418,NUM,2418
