Token,PoS,Lemma
Wie,SCONJ,wie
Berlin,PROPN,Berlin
an,ADP,an
Kohle,NOUN,Kohle
kam,VERB,kommen
"
",SPACE,"
"
Faßbergs,PROPN,Faßberg
Bürgermeister,NOUN,Bürgermeister
kündigt,VERB,kündigen
drei,NUM,drei
Tonnen,NOUN,Tonne
Heidekartoffeln,NOUN,Heidekartoffel
für,ADP,für
Berliner,ADJ,Berliner
Tafel,NOUN,Tafel
an,ADP,an
„,PUNCT,--
Offiziell,ADV,offiziell
endete,VERB,enden
die,DET,der
Berlin-Blockade,NOUN,Berlin-Blockade
am,ADP,an
12.,ADJ,12.
Mai,NOUN,Mai
1949.,PUNCT,1949.
Doch,CCONJ,doch
noch,ADV,noch
bis,ADP,bis
zum,ADP,zu
27.,ADJ,27.
Au-gust,NOUN,Au-gust
1949,NUM,1949
wurden,AUX,werden
in,ADP,in
Faßberg,PROPN,Faßberg
in,ADP,in
der,DET,der
Lüneburger,ADJ,Lüneburger
Heide,PROPN,Heide
Kohlen,NOUN,Kohle
für,ADP,für
Berlin,PROPN,Berlin
geschippt,VERB,schippen
”,PUNCT,”
",",PUNCT,--
so,ADV,so
Bürgermeister,NOUN,Bürgermeister
Frank,PROPN,Frank
Bröhl,PROPN,Bröhl
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
beim,ADP,bei
Berliner,ADJ,Berliner
Jubiläumsfest,NOUN,Jubiläumsfest
auf,ADP,auf
dem,DET,der
ehemali-gen,ADJ,ehemali-g
Flughafen,NOUN,Flughafen
Tempelhof,PROPN,Tempelhof
.,PUNCT,--
Berlins,PROPN,Berlin
Regierender,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
Michael,PROPN,Michael
Müller,PROPN,Müller
(,PUNCT,--
SPD,PROPN,SPD
),PUNCT,--
hatte,AUX,haben
den,DET,der
Bürgermeister,NOUN,Bürgermeister
vom,ADP,von
einstigen,ADJ,einstig
Startplatz,NOUN,Startplatz
der,DET,der
Kohleflieger,NOUN,Kohleflieger
eingeladen,VERB,einladen
.,PUNCT,--
„,PUNCT,--
Es,PRON,es
ist,AUX,sein
eine,DET,ein
beeindruckende,ADJ,beeindruckend
Geschichte,NOUN,Geschichte
",",PUNCT,--
die,PRON,der
wir,PRON,wir
ins,ADP,in
Bewusstsein,NOUN,Bewusstsein
der,DET,der
Berliner,NOUN,Berliner
zurückholen,VERB,zurückholen
und,CCONJ,und
dabei,ADV,dabei
gleichermaßen,ADV,gleichermaßen
gedenken,VERB,gedenken
",",PUNCT,--
informieren,VERB,informieren
und,CCONJ,und
feiern,VERB,feiern
”,PUNCT,”
",",PUNCT,--
so,ADV,so
Müller,PROPN,Müller
.,PUNCT,--
Mit,ADP,mit
der,DET,der
Landung,NOUN,Landung
des,DET,der
letzten,ADJ,letzter
Kohlefliegers,NOUN,Kohleflieger
",",PUNCT,--
einer,DET,ein
Douglas,NOUN,Douglas
DC-3,PROPN,DC-3
aus,ADP,aus
Faßberg,PROPN,Faßberg
",",PUNCT,--
auf,ADP,auf
dem,PRON,der
Flug-hafen,NOUN,Flug-hafen
Gatow,PROPN,Gatow
endete,VERB,enden
die,DET,der
Berliner,ADJ,Berliner
Luftbrücke,NOUN,Luftbrücke
von,ADP,von
Royal-,X,Royal
und,CCONJ,und
US,PROPN,US
Air,PROPN,Air
Force,PROPN,Force
",",PUNCT,--
eine,DET,ein
humanitäre,ADJ,humanitär
",",PUNCT,--
logistische,ADJ,logistisch
und,CCONJ,und
fliegerische,ADJ,fliegerisch
Meisterleistung,NOUN,Meisterleistung
.,PUNCT,--
Vom,ADP,von
25.,ADJ,25.
Juni,NOUN,Juni
1948,NUM,1948
bis,ADP,bis
zum,ADP,zu
27.,ADJ,27.
August,NOUN,August
1949,NUM,1949
wurden,AUX,werden
allein,ADV,allein
aus,ADP,aus
Faßberg,PROPN,Faßberg
539.112,NUM,539.112
Tonnen,NOUN,Tonne
Kohle,NOUN,Kohle
nach,ADP,nach
Gatow,PROPN,Gatow
geflogen,VERB,fliegen
",",PUNCT,--
mehr,PRON,mehr
als,ADP,als
ein,DET,ein
Drittel,NOUN,Drittel
von,ADP,von
insgesamt,ADV,insgesamt
1.438.500,NUM,1.438.500
Tonnen,NOUN,Tonne
nach,ADP,nach
Berlin,PROPN,Berlin
eingeflogener,ADJ,eingeflogen
Kohle,NOUN,Kohle
",",PUNCT,--
die,PRON,der
insbesondere,ADV,insbesondere
für,ADP,für
die,DET,der
Energieversorgung,NOUN,Energieversorgung
notwendig,ADV,notwendig
war,AUX,sein
.,PUNCT,--
„,PUNCT,--
Deshalb,ADV,deshalb
sind,AUX,sein
wir,PRON,wir
alte,ADJ,alt
Partner,NOUN,Partner
”,PUNCT,”
",",PUNCT,--
so,ADV,so
Spandaus,PROPN,Spandaus
Bürgermeister,NOUN,Bürgermeister
Helmut,PROPN,Helmut
Kleebank,PROPN,Kleebank
(,PUNCT,--
SPD,PROPN,SPD
):,PUNCT,):
„,PUNCT,--
Wir,PRON,wir
haben,AUX,haben
unsere,DET,unser
Beziehungen,NOUN,Beziehung
2014,NUM,2014
wiederentdeckt,VERB,wiederentdecken
und,CCONJ,und
seitdem,ADV,seitdem
immer,ADV,immer
mehr,ADV,mehr
intensiviert,VERB,intensivieren
",",PUNCT,--
zuletzt,ADV,zuletzt
mit,ADP,mit
Schulpartnerschaften,NOUN,Schulpartnerschaft
zwischen,ADP,zwischen
beiden,DET,beide
Luftbrückenpfeilern,NOUN,Luftbrückenpfeil
und,CCONJ,und
