Token,PoS,Lemma
Giffey,PROPN,Giffey
empfängt,VERB,empfangen
Sternsingerinnen,NOUN,Sternsingerinn
und,CCONJ,und
Sternsinger,NOUN,Sternsinger
im,ADP,in
Roten,ADJ,rot
Rathaus,NOUN,Rathaus
–,PUNCT,--
Anmeldung,NOUN,Anmeldung
und,CCONJ,und
Beachtung,NOUN,Beachtung
der,DET,der
Hygieneregeln,NOUN,Hygieneregel
erforderlich,ADV,erforderlich
"
",SPACE,"
"
Das,DET,der
Presse-,X,Presse
und,CCONJ,und
Informationsamt,NOUN,Informationsamt
des,DET,der
Landes,NOUN,Land
Berlin,PROPN,Berlin
teilt,VERB,teilen
mit,ADP,mit
:,PUNCT,--
Die,DET,der
Regierende,ADJ,regierend
Bürgermeisterin,NOUN,Bürgermeisterin
von,ADP,von
Berlin,PROPN,Berlin
",",PUNCT,--
Franziska,PROPN,Franziska
Giffey,PROPN,Giffey
",",PUNCT,--
begrüßt,VERB,begrüßen
am,ADP,an
14.,ADJ,14.
Januar,NOUN,Januar
2022,NUM,2022
an,ADP,an
ihrem,DET,ihr
Amtssitz,NOUN,Amtssitz
Sternsingerinnen,NOUN,Sternsingerinnen
und,CCONJ,und
Sternsinger,NOUN,Sternsinger
(,PUNCT,--
Bild-Termin,PROPN,Bild-Termin
Gruppenbild,PROPN,Gruppenbild
",",PUNCT,--
begrenzte,ADJ,begrenzt
Berichterstattung,NOUN,Berichterstattung
",",PUNCT,--
Treffzeit,NOUN,Treffzeit
12.50,NUM,12.50
Uhr,NOUN,Uhr
",",PUNCT,--
Freitreppe,NOUN,Freitreppe
vor,ADP,vor
dem,DET,der
Hauptportal,NOUN,Hauptportal
",",PUNCT,--
bei,ADP,bei
Niederschlag,NOUN,Niederschlag
werden,AUX,werden
die,DET,der
Medienvertretenden,NOUN,Medienvertretende
zum,ADP,zu
alternativen,ADJ,alternativ
Ort,NOUN,Ort
Arkaden,NOUN,Arkade
im,ADP,in
Rathaushof,NOUN,Rathaushof
gebeten,VERB,bitten
–,PUNCT,--
Anmeldung,NOUN,Anmeldung
und,CCONJ,und
Beachtung,NOUN,Beachtung
der,DET,der
vorgesehenen,ADJ,vorgesehen
Hygieneregeln,NOUN,Hygieneregel
s.u,PROPN,s.u
.,PUNCT,--
zwingend,ADV,zwingend
erforderlich,ADV,erforderlich
),PUNCT,--
.,PUNCT,--
Es,PRON,es
werden,AUX,werden
voraussichtlich,ADV,voraussichtlich
14,NUM,14
Kinder,NOUN,Kind
im,ADP,in
Alter,NOUN,Alter
von,ADP,von
8,NUM,8
bis,CCONJ,bis
15,NUM,15
Jahren,NOUN,Jahr
mit,ADP,mit
ihren,DET,ihr
Betreuenden,NOUN,Betreuende
aus,ADP,aus
der,DET,der
katholischen,ADJ,katholisch
Kirchengemeinde,NOUN,Kirchengemeinde
St.,PROPN,St.
Georg,PROPN,Georg
in,PROPN,in
Pankow,PROPN,Pankow
zum,ADP,zu
Rathaus,NOUN,Rathaus
kommen,VERB,kommen
.,PUNCT,--
In,ADP,in
Berlin,PROPN,Berlin
und,CCONJ,und
Brandenburg,PROPN,Brandenburg
sind,AUX,sein
jedes,DET,jeder
Jahr,NOUN,Jahr
rund,ADV,rund
1700,NUM,1700
Sternsinger,NOUN,Sternsinger
und,CCONJ,und
Sternsingerinnen,NOUN,Sternsingerinnen
unterwegs,ADV,unterwegs
und,CCONJ,und
sammeln,VERB,sammeln
Spenden,NOUN,Spende
.,PUNCT,--
2022,NUM,2022
wird,AUX,werden
für,ADP,für
die,DET,der
Gesundheitsvorsorge,NOUN,Gesundheitsvorsorge
von,ADP,von
Kindern,NOUN,Kind
in,ADP,in
Afrika,PROPN,Afrika
gesammelt,VERB,sammeln
.,PUNCT,--
Der,DET,der
Leitspruch,NOUN,Leitspruch
der,DET,der
Aktion,NOUN,Aktion
Dreikönigssingen,NOUN,Dreikönigssingen
2022,NUM,2022
lautet,VERB,lauten
„,PUNCT,--
Gesund,ADV,gesund
werden,AUX,werden
–,PUNCT,--
gesund,ADV,gesund
bleiben,VERB,bleiben
.,PUNCT,--
Ein,DET,ein
Kinderrecht,NOUN,Kinderrecht
weltweit,ADV,weltweit
“,PUNCT,--
.,PUNCT,--
Die,DET,der
Sternsinger,NOUN,Sternsinger
verkünden,VERB,verkünden
traditionell,ADV,traditionell
in,ADP,in
den,DET,der
ersten,ADJ,erster
Wochen,NOUN,Woche
des,DET,der
neuen,ADJ,neu
Jahres,NOUN,Jahr
die,DET,der
Botschaft,NOUN,Botschaft
von,ADP,von
der,DET,der
Geburt,NOUN,Geburt
Jesu,PROPN,Jesu
Christi,PROPN,Christi
.,PUNCT,--
Mit,ADP,mit
gesegneter,ADJ,gesegnet
Kreide,NOUN,Kreide
schreiben,VERB,schreiben
sie,PRON,sie
üblicherweise,ADV,üblicherweise
auf,ADP,auf
die,DET,der
Tür,NOUN,Tür
des,DET,der
Hauses,NOUN,Haus
ihren,DET,ihr
Segen,NOUN,Segen
",",PUNCT,--
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
„,PUNCT,--
20*C+M+B+22,VERB,20*C+M+B+22
“,PUNCT,--
.,PUNCT,--
Dies,PRON,dieser
erfolgte,VERB,erfolgen
in,ADP,in
den,DET,der
vergangenen,ADJ,vergangen
Jahren,NOUN,Jahr
im,ADP,in
Rathaus,NOUN,Rathaus
an,ADP,an
der,DET,der
Tür,NOUN,Tür
des,DET,der
Senatssitzungssaals,NOUN,Senatssitzungssaal
und,CCONJ,und
an,ADP,an
der,DET,der
Tür,NOUN,Tür
des,DET,der
Büros,NOUN,Büro
des,DET,der
Chefs,NOUN,Chef
der,DET,der
Senatskanzlei,NOUN,Senatskanzlei
.,PUNCT,--
In,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
wird,AUX,werden
der,DET,der
Segensspruch,NOUN,Segensspruch
als,ADP,als
Aufkleber,NOUN,Aufkleber
übergeben,VERB,übergeben
.,PUNCT,--
Die,DET,der
drei,NUM,drei
Großbuchstaben,NOUN,Großbuchstabe
kürzen,VERB,kürzen
den,DET,der
lateinischen,ADJ,lateinisch
Spruch,NOUN,Spruch
„,PUNCT,--
Christus,PROPN,Christus
mansionem,PROPN,mansion
benedicat,PROPN,Benedicat
“,PUNCT,--
(,PUNCT,--
Christus,PROPN,Christus
segne,VERB,segnen
dieses,DET,dieser
Haus,NOUN,Haus
),PUNCT,--
ab,ADP,ab
.,PUNCT,--
Die,DET,der
Aktion,NOUN,Aktion
Dreikönigssingen,PROPN,Dreikönigssingen
wird,AUX,werden
vom,ADP,von
Kindermissionswerk,NOUN,Kindermissionswerk
„,PUNCT,--
Die,DET,der
Sternsinger,NOUN,Sternsinger
“,PUNCT,--
und,CCONJ,und
vom,ADP,von
Bund,NOUN,Bund
der,DET,der
Deutschen,ADJ,deutsch
Katholischen,ADJ,katholisch
Jugend,NOUN,Jugend
(,PUNCT,--
BDKJ,PROPN,BDKJ
),PUNCT,--
getragen,VERB,tragen
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
finden,VERB,finden
Sie,PRON,sie
auf,ADP,auf
der,DET,der
Internetseite,NOUN,Internetseite
des,DET,der
Kindermissionswerks,NOUN,Kindermissionswerk
.,PUNCT,--
Hinweis,NOUN,Hinweis
zu,ADP,zu
Anmeldung,NOUN,Anmeldung
und,CCONJ,und
Hygieneregeln,NOUN,Hygieneregeln
:,PUNCT,--
Für,ADP,für
diesen,DET,dieser
Bild-Termin,NOUN,Bild-Termin
mit,ADP,mit
begrenzter,ADJ,begrenzt
Berichterstattung,NOUN,Berichterstattung
ist,AUX,sein
eine,DET,ein
formlose,ADJ,formlos
Anmeldung,NOUN,Anmeldung
per,ADP,per
Mail,NOUN,Mail
bis,ADP,bis
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
13.,ADJ,13.
Januar,NOUN,Januar
2022,NUM,2022
",",PUNCT,--
um,ADP,um
10.00,NUM,10.00
Uhr,NOUN,Uhr
mit,ADP,mit
Namen,NOUN,Name
",",PUNCT,--
Medium,NOUN,Medium
",",PUNCT,--
Adresse,NOUN,Adresse
und,CCONJ,und
Telefonnummer,NOUN,Telefonnummer
an,ADP,an
die,DET,der
Adresse,NOUN,Adresse
zwingend,ADV,zwingend
erforderlich,ADV,erforderlich
.,PUNCT,--
Die,DET,der
Rückbestätigung,NOUN,Rückbestätigung
erfolgt,VERB,erfolgen
am,ADP,an
Tag,NOUN,Tag
des,DET,der
Fristablaufs,NOUN,Fristablauf
so,ADV,so
schnell,ADV,schnell
wie,ADP,wie
möglich,ADV,möglich
an,ADP,an
die,DET,der
vom,ADP,von
Angemeldeten,NOUN,Angemeldet
verwendete,ADJ,verwendet
Mailadresse,NOUN,Mailadresse
.,PUNCT,--
Es,PRON,es
gilt,VERB,gelten
die,DET,der
2-G-Regel,NOUN,2-G-Regel
.,PUNCT,--
Die,DET,der
Daten,NOUN,Datum
werden,AUX,werden
für,ADP,für
den,DET,der
Fall,NOUN,Fall
einer,DET,ein
notwendig,ADV,notwendig
