Token,PoS,Lemma
Schloss,NOUN,Schloss
Britz,PROPN,Britz
präsentiert,VERB,präsentieren
:,PUNCT,--
Meisterwerke,NOUN,Meisterwerk
des,DET,der
Klaviertrios,NOUN,Klaviertrio
am,ADP,an
03.02.2018,ADV,03.02.2018
"
",SPACE,"
"
Am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
03.,ADJ,03.
Februar,NOUN,Februar
2018,NUM,2018
",",PUNCT,--
um,ADP,um
19.00,NUM,19.00
Uhr,NOUN,Uhr
im,ADP,in
Kulturstall,NOUN,Kulturstall
Meisterwerke,NOUN,Meisterwerk
des,DET,der
Klaviertrios,NOUN,Klaviertrio
Ein,DET,ein
Lachen,NOUN,lachen
unter,ADP,unter
Tränen,NOUN,Träne
Erntraud,PROPN,Erntraud
Passin,NOUN,Passin
–,PUNCT,--
Violine,NOUN,Violine
Regine,PROPN,Regine
Zimmermann,PROPN,Zimmermann
–,PUNCT,--
Violoncello,NOUN,Violoncello
Ayako,PROPN,Ayako
Suga-Maack,PROPN,Suga-Maack
–,PUNCT,-
Klavier,NOUN,Klavier
Thomas,PROPN,Thomas
Hoernigk,PROPN,Hoernigk
–,PUNCT,--
Modertion,NOUN,Modertion
Mit,ADP,mit
Werken,NOUN,Werk
von,ADP,von
Wolfgang,PROPN,Wolfgang
Amadeus,PROPN,Amadeus
Mozart,PROPN,Mozart
",",PUNCT,--
Dmitri,PROPN,Dmitri
D.,PROPN,D.
Schostakowitsch,PROPN,Schostakowitsch
",",PUNCT,--
Franz,PROPN,Franz
Schubert,PROPN,Schubert
Eintrittskarten,NOUN,Eintrittskarten
zum,ADP,zu
Preis,NOUN,Preis
von,ADP,von
14,NUM,14
Euro,NOUN,Euro
(,PUNCT,--
ermäßigt,VERB,ermäßigen
9,NUM,9
Euro,NOUN,Euro
),PUNCT,--
sind,AUX,sein
im,ADP,in
Vorverkauf,NOUN,Vorverkauf
im,ADP,in
Schloss,NOUN,Schloss
Britz,PROPN,Britz
",",PUNCT,--
Alt-Britz,PROPN,Alt-Britz
73,NUM,73
",",PUNCT,--
12359,NUM,12359
Berlin,PROPN,Berlin
",",PUNCT,--
Tel.,NOUN,Tel.
6097923,NUM,6097923
-,NUM,--
0,NUM,0
und,CCONJ,und
–,PUNCT,--
soweit,SCONJ,soweit
noch,ADV,noch
vorhanden,ADV,vorhanden
–,PUNCT,--
an,ADP,an
der,DET,der
Abendkasse,NOUN,Abendkasse
erhältlich,ADV,erhältlich
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
unter,ADP,unter
www.schlossbritz.de,PROPN,www.schlossbritz.de
.,PUNCT,--
Schloss,NOUN,Schloss
Britz,NOUN,Britz
präsentiert,VERB,präsentieren
drei,NUM,drei
Meisterwerke,NOUN,Meisterwerk
des,DET,der
Klaviertrios,NOUN,Klaviertrio
.,PUNCT,--
Das,DET,der
B,X,--
Dur,PROPN,Dur
Trio,PROPN,Trio
(,PUNCT,--
KV,NOUN,KV
502,NUM,502
),PUNCT,--
von,ADP,von
Mozart,PROPN,Mozart
",",PUNCT,--
das,PRON,der
zu,ADP,zu
den,DET,der
bekanntesten,NOUN,bekannt
und,CCONJ,und
beliebtesten,NOUN,beliebteste
zählt,VERB,zählen
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
ein,DET,ein
perfekt,ADV,perfekt
stilisiertes,ADJ,stilisiert
