Token,PoS,Lemma
Fast,ADV,fast
100,NUM,100
Künstlerinnen,NOUN,Künstlerinn
und,CCONJ,und
Künstler,NOUN,Künstler
öffnen,VERB,öffnen
ihre,DET,ihr
Ateliers,NOUN,Atelier
!,PUNCT,--
"
",SPACE,"
"
Am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
14.,ADJ,14.
August,NOUN,August
und,CCONJ,und
Sonntag,NOUN,Sonntag
",",PUNCT,--
15.,ADJ,15.
August,NOUN,August
2021,NUM,2021
",",PUNCT,--
findet,VERB,finden
zum,ADP,zu
zweiten,ADJ,zweiter
Mal,NOUN,Mal
das,DET,der
„,PUNCT,--
Wochenende,NOUN,Wochenende
der,DET,der
offenen,ADJ,offen
Ateliers,NOUN,Atelier
in,ADP,in
Reinickendorf,PROPN,Reinickendorf
“,PUNCT,--
statt,ADV,statt
.,PUNCT,--
Am,ADP,an
Samstag,NOUN,Samstag
von,ADP,von
14–20,NUM,14–20
Uhr,NOUN,Uhr
und,CCONJ,und
am,ADP,an
Sonntag,NOUN,Sonntag
von,ADP,von
12–18,NOUN,12–18
Uhr,NOUN,Uhr
öffnen,VERB,öffnen
93,NUM,93
Reinickendorfer,NOUN,Reinickendorfer
Künstlerinnen,NOUN,Künstlerin
und,CCONJ,und
Künstler,NOUN,Künstler
ihre,DET,ihr
Arbeitsräume,NOUN,Arbeitsraum
für,ADP,für
ein,DET,ein
interessiertes,ADJ,interessiert
Publikum,NOUN,Publikum
.,PUNCT,--
16,NUM,16
Kreative,NOUN,kreative
mit,ADP,mit
im,ADP,in
Bezirk,NOUN,Bezirk
verteilten,ADJ,verteilt
Einzelateliers,NOUN,Einzelatelier
werden,AUX,werden
ebenso,ADV,ebenso
teilnehmen,VERB,teilnehmen
wie,ADP,wie
die,DET,der
fünf,NUM,fünf
größeren,ADJ,groß
Kunststandorte,NOUN,Kunststandorte
des,DET,der
Bezirks,NOUN,Bezirk
:,PUNCT,--
der,DET,der
Künstlerhof,NOUN,Künstlerhof
Frohnau,NOUN,frohnau
(,PUNCT,--
Hubertusweg,NOUN,Hubertusweg
60,NUM,60
",",PUNCT,--
13465,NUM,13465
Berlin,PROPN,Berlin
),PUNCT,--
",",PUNCT,--
das,DET,der
Kunstzentrum,NOUN,Kunstzentrum
Tegel-Süd,NOUN,Tegel-Süd
(,PUNCT,--
Neheimer,X,Neheimer
Str.,X,Str.
56,NUM,56
-,PUNCT,--
60,NUM,60
",",PUNCT,--
13507,NUM,13507
Berlin,PROPN,Berlin
),PUNCT,--
",",PUNCT,--
die,DET,der
Atelieretage,NOUN,Atelieretage
AR_29,PROPN,AR_29
(,PUNCT,--
Alt-Reinickendorf,NOUN,Alt-Reinickendorf
29,NUM,29
",",PUNCT,--
13407,NUM,13407
Berlin,PROPN,Berlin
),PUNCT,--
",",PUNCT,--
das,DET,der
Monopol-Gelände,NOUN,Monopol-Gelände
(,PUNCT,--
Provinzstraße,NOUN,Provinzstraße
40,NUM,40
-,PUNCT,--
44,NUM,44
",",PUNCT,--
13409,NUM,13409
Berlin,PROPN,Berlin
),PUNCT,--
sowie,CCONJ,sowie
das,DET,der
im,ADP,in
Frühjahr,NOUN,Frühjahr
2021,NUM,2021
neu,ADV,neu
gegründete,ADJ,gegründet
Atelierhaus,NOUN,Atelierhaus
Auguste,PROPN,Auguste
(,PUNCT,--
Auguste-Viktoria-Allee,PROPN,Auguste-Viktoria-Allee
99–100,PROPN,99–100
",",PUNCT,--
13403,NUM,13403
Berlin,PROPN,Berlin
),PUNCT,--
.,PUNCT,--
Die,DET,der
Eröffnung,NOUN,Eröffnung
findet,VERB,finden
am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
14.,ADJ,14.
August,NOUN,August
um,ADP,um
14,NUM,14
Uhr,NOUN,Uhr
auf,ADP,auf
dem,DET,der
Künstlerhof,NOUN,Künstlerhof
Frohnau,ADV,Frohnau
statt,ADV,statt
.,PUNCT,--
„,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
sehr,ADV,sehr
",",PUNCT,--
dass,SCONJ,dass
wir,PRON,wir
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
erneut,ADV,erneut
das,DET,der
Wochenende,NOUN,Wochenende
der,DET,der
offenen,ADJ,offen
Ateliers,NOUN,Atelier
in,ADP,in
Reinickendorf,PROPN,Reinickendorf
durchführen,VERB,durchführen
können,AUX,können
.,PUNCT,--
Nach,ADP,nach
einer,DET,ein
langen,ADJ,lang
Pause,NOUN,Pause
wird,AUX,werden
Kunst,NOUN,Kunst
endlich,ADV,endlich
wieder,ADV,wieder
öffentlich,ADV,öffentlich
zugänglich,ADV,zugänglich
!,PUNCT,--
Sie,PRON,sie
haben,VERB,haben
die,DET,der
Gelegenheit,NOUN,Gelegenheit
",",PUNCT,--
Einblicke,NOUN,Einblick
in,ADP,in
die,DET,der
Kunstproduktion,NOUN,Kunstproduktion
zu,PART,zu
erhalten,VERB,erhalten
",",PUNCT,--
die,PRON,der
in,ADP,in
den,DET,der
vergangen,ADJ,vergang
eineinhalb,NUM,eineinhalb
Jahren,NOUN,Jahr
in,ADP,in
den,DET,der
Ateliers,NOUN,Ateliers
