Token,PoS,Lemma
Wochenmarkt,NOUN,Wochenmarkt
im,ADP,in
Spandauer,NOUN,Spandauer
Süden,NOUN,Süden
startet,VERB,starten
"
",SPACE,"
"
Am,ADP,an
3.,ADJ,3.
September,NOUN,September
erstmals,ADV,erstmals
auf,ADP,auf
dem,DET,der
Kladower,NOUN,Kladower
Dorfplatz,PROPN,Dorfplatz
Kladow,PROPN,Kladow
.,PUNCT,--
Der,DET,der
südlichste,ADJ,südlich
Spandauer,NOUN,Spandauer
Stadtteil,NOUN,Stadtteil
bekommt,VERB,bekommen
„,PUNCT,--
seinen,DET,sein
“,PUNCT,--
Wochenmarkt,NOUN,Wochenmarkt
.,PUNCT,--
Ab,ADP,ab
dem,DET,der
3.,ADJ,3.
September,NOUN,September
bieten,VERB,bieten
künftig,ADV,künftig
immer,ADV,immer
sonnabends,ADV,sonnabends
in,ADP,in
der,DET,der
Zeit,NOUN,Zeit
von,ADP,von
7,NUM,7
bis,ADP,bis
16,NUM,16
Uhr,NOUN,Uhr
auf,ADP,auf
dem,DET,der
Dorfplatz,NOUN,Dorfplatz
in,ADP,in
Alt-Kladow,PROPN,Alt-Kladow
in,ADP,in
zentraler,ADJ,zentral
Lage,NOUN,Lage
zahlreiche,ADJ,zahlreich
Händler,NOUN,Händler
Alt-Kladow,PROPN,Alt-Kladow
Lebensmittel,NOUN,Lebensmittel
und,CCONJ,und
Spezialitäten,NOUN,Spezialität
aus,ADP,aus
der,DET,der
Region,NOUN,Region
an,ADP,an
.,PUNCT,--
Hierzu,ADV,hierzu
wird,AUX,werden
der,DET,der
Dorfplatz,NOUN,Dorfplatz
in,ADP,in
Höhe,NOUN,Höhe
der,DET,der
Kirchengemeinde,NOUN,Kirchengemeinde
jeweils,ADV,jeweils
während,ADP,während
den,DET,der
Marktzeiten,NOUN,Marktzeit
für,ADP,für
den,DET,der
allgemeinen,ADJ,allgemein
Verkehr,NOUN,Verkehr
gesperrt,VERB,sperren
.,PUNCT,--
Der,DET,der
Taxihalteplatz,NOUN,Taxihalteplatz
",",PUNCT,--
die,DET,der
Zufahrt,NOUN,Zufahrt
zu,ADP,zu
dem,DET,der
ansässigen,ADJ,ansässig
