Token,PoS,Lemma
Haushaltsentwurf,NOUN,Haushaltsentwurf
für,ADP,für
die,DET,der
Jahre,NOUN,Jahr
2022,NUM,2022
und,CCONJ,und
2023,NUM,2023
:,PUNCT,--
Senat,NOUN,Senat
setzt,VERB,setzen
Prioritäten,NOUN,Priorität
bei,ADP,bei
den,DET,der
Ausgaben,NOUN,Ausgabe
und,CCONJ,und
trifft,VERB,treffen
finanzielle,ADJ,finanziell
Vorsorge,NOUN,Vorsorge
"
",SPACE,"
"
Aus,ADP,aus
der,DET,der
Sitzung,NOUN,Sitzung
des,DET,der
Senats,NOUN,Senat
am,ADP,an
1.,ADJ,1.
März,NOUN,März
2022,NUM,2022
:,PUNCT,--
Auf,ADP,auf
seiner,DET,sein
heutigen,ADJ,heutig
Sitzung,NOUN,Sitzung
hat,AUX,haben
der,DET,der
Senat,NOUN,Senat
den,DET,der
Haushaltsentwurf,NOUN,Haushaltsentwurf
für,ADP,für
die,DET,der
Jahre,NOUN,Jahr
2022,NUM,2022
und,CCONJ,und
2023,NUM,2023
beschlossen,VERB,beschließen
.,PUNCT,--
Damit,ADV,damit
wird,AUX,werden
ein,DET,ein
wichtiges,ADJ,wichtig
Vorhaben,NOUN,Vorhaben
aus,ADP,aus
dem,DET,der
100-Tage-Programm,NOUN,100-Tage-Programm
umgesetzt,VERB,umsetzen
.,PUNCT,--
Der,DET,der
von,ADP,von
Finanzsenator,NOUN,Finanzsenator
Daniel,PROPN,Daniel
Wesener,PROPN,Wesener
verantwortete,ADJ,verantwortet
Entwurf,NOUN,Entwurf
trifft,VERB,treffen
Vorsorge,NOUN,Vorsorge
",",PUNCT,--
um,SCONJ,um
künftige,ADJ,künftig
finanzielle,ADJ,finanziell
Risiken,NOUN,Risiko
zu,PART,zu
mindern,VERB,mindern
",",PUNCT,--
und,CCONJ,und
setzt,VERB,setzen
Prioritäten,NOUN,Priorität
",",PUNCT,--
damit,SCONJ,damit
Berlin,PROPN,Berlin
gestärkt,VERB,stärken
aus,ADP,aus
der,DET,der
pandemiebedingten,ADJ,pandemiebedingt
Krise,NOUN,Krise
hervorgehen,VERB,hervorgehen
kann,AUX,können
.,PUNCT,--
Die,DET,der
Investitionsquote,NOUN,Investitionsquot
steigt,VERB,steigen
weiter,ADV,weiter
.,PUNCT,--
Auch,ADV,auch
die,DET,der
Zahl,NOUN,Zahl
der,DET,der
Stellen,NOUN,Stelle
im,ADP,in
Landesdienst,NOUN,Landesdienst
und,CCONJ,und
die,DET,der
Personalausgaben,NOUN,Personalausgabe
wachsen,VERB,wachsen
erneut,ADV,erneut
an,ADP,an
.,PUNCT,--
Der,DET,der
Haushaltsplan,NOUN,Haushaltsplan
sieht,VERB,sehen
für,ADP,für
das,DET,der
Jahr,NOUN,Jahr
2022,NUM,2022
bereinigte,ADJ,bereinigt
Einnahmen,NOUN,Einnahme
von,ADP,von
"32,816",PROPN,"32,816"
Mrd.,NOUN,Mrd.
Euro,NOUN,Euro
vor,ADP,vor
(,PUNCT,--
2021,NUM,2021
:,PUNCT,--
"35,897",ADV,"35,897"
Mrd.,NOUN,Mrd.
Euro,NOUN,Euro
),PUNCT,--
.,PUNCT,--
Für,ADP,für
das,DET,der
Jahr,NOUN,Jahr
2023,NUM,2023
belaufen,VERB,belaufen
sich,PRON,sich
die,DET,der
prognostizierten,ADJ,prognostiziert
bereinigten,ADJ,bereinigt
Einnahmen,NOUN,Einnahme
auf,ADP,auf
"33,359",NOUN,"33,359"
Mrd.,NOUN,Mrd.
Euro,NOUN,Euro
.,PUNCT,--
Dass,SCONJ,dass
die,DET,der
erwarteten,ADJ,erwartet
Einnahmen,NOUN,Einnahme
unter,ADP,unter
dem,DET,der
vorläufigen,ADJ,vorläufig
Jahresabschluss,PROPN,Jahresabschluss
für,ADP,für
2021,NUM,2021
liegen,VERB,liegen
",",PUNCT,--
ist,AUX,sein
mit,ADP,mit
Sondereffekten,NOUN,Sondereffekt
bei,ADP,bei
den,DET,der
Steuereinnahmen,NOUN,Steuereinnahme
im,ADP,in
vorigen,ADJ,vorig
Jahr,NOUN,Jahr
zu,PART,zu
erklären,VERB,erklären
",",PUNCT,--
mit,ADP,mit
deren,DET,der
Wiederholung,NOUN,Wiederholung
nicht,PART,nicht
zu,PART,zu
rechnen,VERB,rechnen
ist,AUX,sein
",",PUNCT,--
sowie,CCONJ,sowie
mit,ADP,mit
der,DET,der
Verrechnung,NOUN,Verrechnung
der,DET,der
Corona-Hilfen,NOUN,Corona-Hilf
des,DET,der
Bundes,NOUN,Bund
.,PUNCT,--
Die,DET,der
vorgesehenen,ADJ,vorgesehen
bereinigten,ADJ,bereinigt
Ausgaben,NOUN,Ausgabe
belaufen,VERB,belaufen
sich,PRON,sich
auf,ADP,auf
"36,403",ADV,"36,403"
Milliarden,NOUN,Milliarde
Euro,NOUN,Euro
im,ADP,in
Jahr,NOUN,Jahr
2022,NUM,2022
(,PUNCT,--
2021,NUM,2021
:,PUNCT,--
"36,017",PROPN,"36,017"
Mrd.,NOUN,Mrd.
Euro,PROPN,Euro
inklsive,ADJ,inklsiv
Corona-Hilfen,NOUN,Corona-Hilfe
des,DET,der
Bundes,NOUN,Bund
),PUNCT,--
und,CCONJ,und
auf,ADP,auf
"35,739",ADV,"35,739"
Mrd.,NOUN,Mrd.
Euro,NOUN,Euro
für,ADP,für
das,DET,der
Jahr,NOUN,Jahr
2023.,PUNCT,2023.
Im,ADP,in
Vergleich,NOUN,Vergleich
zu,ADP,zu
älteren,ADJ,alt
Planungen,NOUN,Planung
bedeutet,VERB,bedeuten
dies,PRON,dieser
einen,DET,ein
deutlichen,ADJ,deutlich
Aufwuchs,NOUN,Aufwuchs
.,PUNCT,--
Zum,ADP,zu
Ausgleich,NOUN,Ausgleich
besonderer,ADJ,besonderer
Belastungen,NOUN,Belastung
durch,ADP,durch
die,DET,der
Corona-Pandemie,NOUN,Corona-Pandemie
hat,AUX,haben
das,DET,der
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
bereits,ADV,bereits
2020,NUM,2020
die,DET,der
Bildung,NOUN,Bildung
einer,DET,ein
Pandemierücklage,NOUN,Pandemierücklage
beschlossen,VERB,beschließen
.,PUNCT,--
Der,DET,der
Haushaltsplan,NOUN,Haushaltsplan
sieht,VERB,sehen
eine,DET,ein
Entnahme,NOUN,Entnahme
von,ADP,von
"2,312",NUM,"2,312"
Mrd.,NOUN,Mrd.
Euro,NOUN,Euro
im,ADP,in
Jahr,NOUN,Jahr
2022,NUM,2022
und,CCONJ,und
von,ADP,von
"3,076",NUM,"3,076"
Mrd.,NOUN,Mrd.
Euro,NOUN,Euro
im,ADP,in
Jahr,NOUN,Jahr
2023,NUM,2023
vor,ADP,vor
.,PUNCT,--
Finanzsenator,NOUN,Finanzsenator
Daniel,PROPN,Daniel
Wesener,PROPN,Wesener
:,PUNCT,--
„,PUNCT,--
Berlin,PROPN,Berlin
erreicht,VERB,erreichen
schneller,ADV,schnell
als,SCONJ,als
gedacht,VERB,denken
das,DET,der
Vorkrisen-Niveau,NOUN,Vorkrisen-Niveau
bei,ADP,bei
den,DET,der
Einnahmen,NOUN,Einnahme
und,CCONJ,und
das,DET,der
Ziel,NOUN,Ziel
eines,DET,ein
ausgeglichenen,ADJ,ausgeglichen
Haushalts,NOUN,Haushalt
.,PUNCT,--
Durch,ADP,durch
die,DET,der
positive,ADJ,positiv
Konjunkturentwicklung,NOUN,Konjunkturentwicklung
können,AUX,können
wir,PRON,wir
beides,PRON,beide
leisten,VERB,leisten
:,PUNCT,--
Eine,DET,ein
Steigerung,NOUN,Steigerung
der,DET,der
realen,ADJ,real
Ausgaben,NOUN,Ausgabe
bei,ADP,bei
den,DET,der
Investitionen,NOUN,Investition
",",PUNCT,--
Personal-,X,Personal
und,CCONJ,und
Sachkosten,NOUN,Sachkosten
",",PUNCT,--
aber,CCONJ,aber
auch,ADV,auch
finanzielle,ADJ,finanziell
Vorsorge,NOUN,Vorsorge
für,ADP,für
künftige,ADJ,künftig
Belastungen,NOUN,Belastung
.,PUNCT,--
Dazu,ADV,dazu
gehört,VERB,gehören
auch,ADV,auch
eine,DET,ein
frühere,ADJ,früh
Tilgung,NOUN,Tilgung
von,ADP,von
Schulden,NOUN,Schuld
.,PUNCT,--
“,PUNCT,--
Für,ADP,für
das,DET,der
Jahr,NOUN,Jahr
2023,NUM,2023
sieht,VERB,sehen
der,DET,der
Haushaltsentwurf,NOUN,Haushaltsentwurf
Tilgungen,NOUN,Tilgung
von,ADP,von
über,ADV,über
einer,DET,ein
Milliarde,NOUN,Milliarde
Euro,NOUN,Euro
vor,ADP,vor
",",PUNCT,--
die,PRON,der
zum,ADP,zu
Teil,NOUN,Teil
erst,ADV,erst
2024,NUM,2024
und,CCONJ,und
2025,NUM,2025
vorgesehen,VERB,vorsehen
waren,AUX,sein
.,PUNCT,--
Dadurch,ADV,dadurch
werden,AUX,werden
die,DET,der
Spielräume,NOUN,Spielraum
für,ADP,für
den,DET,der
nächsten,ADJ,nächster
Doppelhaushalt,NOUN,Doppelhaushalt
erhöht,VERB,erhöhen
.,PUNCT,--
Zugleich,ADV,zugleich
sind,AUX,sein
im,ADP,in
Entwurf,NOUN,Entwurf
750,NUM,750
Mio.,NOUN,Mio.
Euro,NOUN,Euro
für,ADP,für
mögliche,ADJ,möglich
Mehrausgaben,NOUN,Mehrausgabe
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Pandemievorsorge,NOUN,Pandemievorsorge
und,CCONJ,und
für,ADP,für
eine,DET,ein
höhere,ADJ,hoch
Krisenresilienz,NOUN,Krisenresilienz
reserviert,VERB,reservieren
.,PUNCT,--
Auch,ADV,auch
der,DET,der
Innovationsförderfonds,NOUN,Innovationsförderfonds
des,DET,der
Landes,NOUN,Land
Berlin,PROPN,Berlin
wird,AUX,werden
um,ADP,um
300,NUM,300
Mio.,NOUN,Mio.
Euro,NOUN,Euro
aufgestockt,VERB,aufstocken
.,PUNCT,--
Weitere,ADJ,weit
Hilfen,NOUN,Hilfe
für,ADP,für
Landesbeteiligungen,NOUN,Landesbeteiligung
Um,ADP,um
die,DET,der
Landesbeteiligungen,NOUN,Landesbeteiligung
für,ADP,für
die,DET,der
Zeit,NOUN,Zeit
nach,ADP,nach
Corona,PROPN,Corona
wirtschaftlich,ADV,wirtschaftlich
stark,ADV,stark
aufzustellen,VERB,aufstellen
",",PUNCT,--
wird,AUX,werden
ihnen,PRON,ihnen
Eigenkapital,NOUN,Eigenkapital
in,ADP,in
Höhe,NOUN,Höhe
von,ADP,von
678,NUM,678
Mio.,NOUN,Mio.
Euro,NOUN,Euro
(,PUNCT,--
2022,NUM,2022
),PUNCT,--
bzw.,CCONJ,bzw.
505,NUM,505
