Token,PoS,Lemma
Corona-Pandemie,PROPN,Corona-Pandemie
:,PUNCT,--
Hohe,ADJ,hoch
Fallzahlen,NOUN,Fallzahle
in,ADP,in
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
"
",SPACE,"
"
Die,DET,der
Zahl,NOUN,Zahl
der,DET,der
mit,ADP,mit
Covid19-Infizierten,NOUN,Covid19-Infiziert
ist,AUX,sein
in,ADP,in
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
im,ADP,in
Vergleich,NOUN,Vergleich
zu,ADP,zu
den,DET,der
anderen,ADJ,anderer
Bezirken,NOUN,Bezirk
aktuell,ADV,aktuell
am,PART,am
höchsten,ADV,hoch
.,PUNCT,--
Betroffen,VERB,betreffen
ist,AUX,sein
vor,ADP,vor
allem,PRON,alle
die,DET,der
Altersgruppe,NOUN,Altersgruppe
der,DET,der
zwischen,ADV,zwischen
20,NUM,20
und,CCONJ,und
35-Jährigen,NOUN,35-Jährig
.,PUNCT,--
Einen,DET,ein
großen,ADJ,groß
Einfluss,NOUN,Einfluss
auf,ADP,auf
die,DET,der
Verbreitung,NOUN,Verbreitung
des,DET,der
Virus,NOUN,Virus
hat,AUX,haben
das,DET,der
Freizeitverhalten,NOUN,Freizeitverhalten
der,DET,der
jungen,ADJ,jung
Erwachsenen,NOUN,erwachsene
.,PUNCT,--
Eine,DET,ein
wesentliche,ADJ,wesentlich
Rolle,NOUN,Rolle
bei,ADP,bei
der,DET,der
Ansteckung,NOUN,Ansteckung
spielen,VERB,spielen
Besuche,NOUN,Besuch
von,ADP,von
Veranstaltungen,NOUN,Veranstaltung
",",PUNCT,--
auch,ADV,auch
im,ADP,in
Außenbereich,NOUN,Außenbereich
von,ADP,von
Clubs,PROPN,Clubs
.,PUNCT,--
Die,DET,der
Hygienekonzepte,NOUN,Hygienekonzept
werden,AUX,werden
dort,ADV,dort
häufig,ADV,häufig
nicht,PART,nicht
eingehalten,VERB,einhalten
.,PUNCT,--
Weitere,ADJ,weit
Schwerpunkte,NOUN,Schwerpunkt
sind,AUX,sein
private,ADJ,privat
Feiern,NOUN,Feiern
und,CCONJ,und
illegale,ADJ,illegal
Raves,NOUN,Rav
in,ADP,in
Außenbezirken,NOUN,Außenbezirk
.,PUNCT,--
Das,DET,der
Gesundheitsamt,NOUN,Gesundheitsamt
hat,AUX,haben
nur,ADV,nur
begrenzt,ADV,begrenzen
Einfluss,NOUN,Einfluss
auf,ADP,auf
diese,DET,dieser
Form,NOUN,Form
der,DET,der
Freizeitgestaltung,NOUN,Freizeitgestaltung
.,PUNCT,--
Gegenüber,ADP,gegenüber
Kontaktpersonen,NOUN,Kontaktpersone
findet,VERB,finden
generell,ADV,generell
eine,DET,ein
entsprechende,ADJ,entsprechend
Aufklärung,NOUN,Aufklärung
statt,ADV,statt
.,PUNCT,--
Im,ADP,in
Gespräch,NOUN,Gespräch
mit,ADP,mit
Veranstaltern,NOUN,Veranstalter
sind,AUX,sein
Hygienekonzepte,NOUN,Hygienekonzept
und,CCONJ,und
deren,PRON,der
Umsetzung,NOUN,Umsetzung
ständiges,ADJ,ständig
Thema,NOUN,Thema
.,PUNCT,--
Veranstaltungsorte,NOUN,Veranstaltungsorte
",",PUNCT,--
an,ADP,an
denen,PRON,der
sich,PRON,sich
die,DET,der
positiv,ADV,positiv
getesteten,ADJ,getestet
Personen,NOUN,Person
aufgehalten,VERB,aufhalten
und,CCONJ,und
möglicherweise,ADV,möglicherweise
infiziert,VERB,infizieren
haben,AUX,haben
",",PUNCT,--
werden,AUX,werden
kontrolliert,VERB,kontrollieren
.,PUNCT,--
Sofern,SCONJ,sofern
die,DET,der
Clubs,NOUN,Club
oder,CCONJ,oder
Locations,NOUN,Location
in,ADP,in
anderen,ADJ,anderer
Bezirken,NOUN,Bezirk
liegen,VERB,liegen
",",PUNCT,--
wird,AUX,werden
das,DET,der
zuständige,ADJ,zuständig
Ordnungsamt,NOUN,Ordnungsamt
informiert,VERB,informieren
.,PUNCT,--
„,PUNCT,--
Die,DET,der
hohen,ADJ,hoch
Infektionszahlen,NOUN,Infektionszahl
in,ADP,in
unserem,DET,unser
Bezirk,NOUN,Bezirk
sind,AUX,sein
vielfach,ADV,vielfach
auf,ADP,auf
junge,ADJ,jung
",",PUNCT,--
feiernde,ADJ,feiernd
Menschen,NOUN,Mensch
zurückzuführen,VERB,zurückführen
.,PUNCT,--
Ansteckungsorte,NOUN,Ansteckungsort
sind,AUX,sein
oftmals,ADV,oftmals
Clubs,NOUN,Club
",",PUNCT,--
private,ADJ,privat
Feiern,NOUN,Feier
und,CCONJ,und
inoffizielle,ADJ,inoffiziell
Veranstaltungsorte,NOUN,Veranstaltungsorte
in,ADP,in
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
aber,ADV,aber
auch,ADV,auch
in,ADP,in
anderen,ADJ,anderer
Bezirken,NOUN,Bezirk
.,PUNCT,--
Auch,ADV,auch
im,ADP,in
Außenbereich,NOUN,Außenbereich
–,PUNCT,--
beispielsweise,ADV,beispielsweise
in,ADP,in
einer,DET,ein
dicht,ADV,dicht
gedrängten,ADJ,gedrängt
Warteschlange,NOUN,Warteschlange
vorm,ADP,vor
Club,NOUN,Club
–,PUNCT,--
kann,AUX,können
man,PRON,man
sich,PRON,sich
anstecken,VERB,anstecken
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
in,ADP,in
erster,ADJ,erster
Linie,NOUN,Linie
die,DET,der
Verantwortung,NOUN,Verantwortung
der,DET,der
Betreiber*innen,NOUN,Betreiber*inn
sowie,CCONJ,sowie
der,DET,der
Besucher*innen,NOUN,Besucher*inn
selbst,ADV,selbst
",",PUNCT,--
auf,ADP,auf
Abstand,NOUN,Abstand
und,CCONJ,und
Hygiene,NOUN,Hygiene
zu,PART,zu
achten,VERB,achten
.,PUNCT,--
Wir,PRON,wir
werden,AUX,werden
als,ADP,als
Bezirksamt,NOUN,Bezirksamt
die,DET,der
Veranstaltungsorte,NOUN,Veranstaltungsorte
verstärkt,VERB,verstärken
kontrollieren,VERB,kontrollieren
.,PUNCT,--
Da,SCONJ,da
sich,PRON,sich
die,DET,der
Bezirke,NOUN,Bezirk
nicht,PART,nicht
voneinander,ADV,voneinander
abriegeln,VERB,abriegeln
lassen,VERB,lassen
",",PUNCT,--
werben,VERB,werben
wir,PRON,wir
gegenüber,ADP,gegenüber
Polizei,NOUN,Polizei
und,CCONJ,und
den,DET,der
anderen,ADJ,anderer
Bezirken,NOUN,Bezirk
für,ADP,für
eine,DET,ein
gemeinsame,ADJ,gemeinsam
Schwerpunktsetzung,NOUN,Schwerpunktsetzung
in,ADP,in
dieser,DET,dieser
Frage,NOUN,Frage
“,PUNCT,--
",",PUNCT,--
fordert,VERB,fordern
Gesundheitsstadtrat,NOUN,Gesundheitsstadtrat
Knut,PROPN,Knut
Mildner-Spindler,PROPN,Mildner-Spindler
.,PUNCT,--
Ansprechpartner*innen,PROPN,Ansprechpartner*innen
Dominik,PROPN,Dominik
Krejsa,PROPN,Krejsa
Pressestelle,PROPN,Pressestelle
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2418,NUM,2418
Sara,PROPN,Sara
Lühmann,PROPN,Lühmann
Pressesprecherin,NOUN,Pressesprecherin
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2843,NUM,2843
