Token,PoS,Lemma
Staatsschutz,NOUN,Staatsschutz
ermittelt,VERB,ermitteln
nach,ADP,nach
Übergriff,NOUN,Übergriff
auf,ADP,auf
Verlagsmitarbeitende,NOUN,Verlagsmitarbeitende
"
",SPACE,"
"
Nr.,NOUN,Nr.
0623,NUM,0623
Zu,ADP,zu
einem,DET,ein
Vorfall,NOUN,Vorfall
in,ADP,in
Friedrichshain,PROPN,Friedrichshain
hat,AUX,haben
gestern,ADV,gestern
Nachmittag,NOUN,Nachmittag
der,DET,der
Polizeiliche,ADJ,polizeilich
Staatsschutz,NOUN,Staatsschutz
beim,ADP,bei
Landeskriminalamt,NOUN,Landeskriminalamt
Ermittlungen,NOUN,Ermittlung
aufgenommen,VERB,aufnehmen
.,PUNCT,--
Dem,DET,der
bisherigen,ADJ,bisherig
Kenntnisstand,NOUN,Kenntnisstand
zufolge,ADP,zufolge
führten,VERB,führen
gegen,ADP,gegen
16.15,NUM,16.15
Uhr,NOUN,Uhr
zwei,NUM,zwei
bislang,ADV,bislang
unbekannte,ADJ,unbekannt
und,CCONJ,und
augenscheinlich,ADV,augenscheinlich
alkoholisierte,ADJ,alkoholisiert
Männer,NOUN,Mann
im,ADP,in
Eingangsbereich,NOUN,Eingangsbereich
eines,DET,ein
Verlages,NOUN,Verlag
am,ADP,an
Franz-Mehring-Platz,NOUN,Franz-Mehring-Platz
in,ADP,in
Reichweite,NOUN,Reichweite
von,ADP,von
mehreren,DET,mehrere
Mitarbeitenden,NOUN,Mitarbeitende
des,DET,der
Hauses,NOUN,Haus
ein,DET,ein
für,ADP,für
diese,DET,dieser
Personengruppe,NOUN,Personengruppe
deutlich,ADV,deutlich
hörbares,ADJ,hörbar
Gespräch,NOUN,Gespräch
.,PUNCT,--
Dabei,ADV,dabei
sollen,AUX,sollen
die,DET,der
Männer,NOUN,Mann
nach,ADP,nach
übereinstimmenden,ADJ,übereinstimmend
Aussagen,NOUN,Aussage
der,DET,der
Zeuginnen,NOUN,Zeuginn
und,CCONJ,und
Zeugen,NOUN,Zeuge
den,DET,der
Klimawandel,NOUN,Klimawandel
und,CCONJ,und
die,DET,der
Existenz,NOUN,Existenz
des,DET,der
Corona-Virus,NOUN,Corona-Viru
‘,PUNCT,--
geleugnet,VERB,leugnen
und,CCONJ,und
sich,PRON,sich
abwertend,ADV,abwertend
über,ADP,über
Medien,NOUN,Medium
und,CCONJ,und
deren,PRON,der
Berichterstattung,NOUN,Berichterstattung
geäußert,VERB,äußern
haben,AUX,haben
.,PUNCT,--
Anschließend,ADV,anschließend
soll,AUX,sollen
einer,PRON,einer
der,DET,der
Tatverdächtigen,NOUN,Tatverdächtig
eine,DET,ein
27-jährige,ADJ,27-jährig
Angestellte,NOUN,angestellter
des,DET,der
Verlages,NOUN,Verlag
beleidigt,VERB,beleidigen
und,CCONJ,und
dann,ADV,dann
versucht,VERB,versuchen
haben,AUX,haben
",",PUNCT,--
sie,PRON,sie
mit,ADP,mit
einem,DET,ein
Faustschlag,NOUN,Faustschlag
zu,PART,zu
treffen,VERB,treffen
.,PUNCT,--
Letzteres,PRON,letzterer
habe,AUX,haben
der,DET,der
zweite,ADJ,zweiter
Tatverdächtige,NOUN,Tatverdächtige
unterbinden,VERB,unterbinden
können,AUX,können
.,PUNCT,--
Beim,ADP,bei
Versuch,NOUN,Versuch
",",PUNCT,--
ins,ADP,in
Gebäude,NOUN,Gebäude
zu,PART,zu
kommen,VERB,kommen
",",PUNCT,--
um,SCONJ,um
die,DET,der
Polizei,NOUN,Polizei
