Token,PoS,Lemma
Tötungsdelikt,NOUN,tötungsdelikt
in,ADP,in
Neukölln,PROPN,Neukölln
-,PUNCT,--
Zeugen,NOUN,Zeuge
gesucht,VERB,suchen
-,PUNCT,--
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
lobt,VERB,loben
Belohnung,NOUN,Belohnung
aus,ADP,aus
"
",SPACE,"
"
Am,ADP,an
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
den,DET,der
5.,ADJ,5.
April,NOUN,April
2012,NUM,2012
",",PUNCT,--
hielten,VERB,halten
sich,PRON,sich
ab,ADP,ab
ca.,ADV,ca.
0,NUM,0
Uhr,NOUN,Uhr
20,NUM,20
fünf,NUM,fünf
junge,ADJ,jung
Männer,NOUN,Mann
in,ADP,in
Buckow,PROPN,Buckow
vor,ADP,vor
dem,DET,der
Haus,NOUN,Haus
Rudower,PROPN,Rudower
Straße,NOUN,Straße
51,NUM,51
auf,ADP,auf
dem,DET,der
Gehweg,NOUN,Gehweg
auf,ADP,auf
.,PUNCT,--
Gegen,ADP,gegen
1,NUM,1
Uhr,NOUN,Uhr
15,NUM,15
kam,VERB,kommen
ein,DET,ein
unbekannter,ADJ,unbekannt
Mann,NOUN,Mann
aus,ADP,aus
Richtung,NOUN,Richtung
Möwenweg,NOUN,Möwenweg
zu,ADP,zu
der,DET,der
Gruppe,NOUN,Gruppe
heran,ADV,heran
und,CCONJ,und
schoss,PROPN,Schoss
sofort,ADV,sofort
mehrmals,ADV,mehrmals
.,PUNCT,--
Eines,PRON,einer
der,DET,der
Opfer,NOUN,Opfer
wurde,AUX,werden
tödlich,ADV,tödlich
getroffen,VERB,treffen
",",PUNCT,--
zwei,NUM,zwei
andere,PRON,anderer
wurden,AUX,werden
schwer,ADV,schwer
verletzt,VERB,verletzen
.,PUNCT,--
Der,DET,der
Täter,NOUN,Täter
flüchtete,VERB,flüchten
in,ADP,in
Richtung,NOUN,Richtung
Möwenweg,NOUN,Möwenweg
und,CCONJ,und
bog,VERB,bog
kurz,ADV,kurz
davor,ADV,davor
rechts,ADV,rechts
über,ADP,über
die,DET,der
dortige,ADJ,dortig
Grünfläche,NOUN,Grünfläche
in,ADP,in
Richtung,NOUN,Richtung
Laubsängerweg,NOUN,Laubsängerweg
ab,ADP,ab
.,PUNCT,--
Das,DET,der
mögliche,ADJ,möglich
Motiv,NOUN,Motiv
des,DET,der
Täters,NOUN,Täter
ist,AUX,sein
bislang,ADV,bislang
völlig,ADV,völlig
unklar,ADV,unklar
.,PUNCT,--
Der,DET,der
Täter,NOUN,Täter
wird,AUX,werden
wie,SCONJ,wie
folgt,VERB,folgen
beschrieben,VERB,beschreiben
:,PUNCT,--
männlich,ADV,männlich
170,NUM,170
–,PUNCT,--
180,NUM,180
cm,PROPN,cm
groß,ADV,groß
40,NUM,40
–,PUNCT,--
60,NUM,60
Jahre,NOUN,Jahr
alt,ADV,alt
bekleidet,VERB,bekleiden
mit,ADP,mit
einer,DET,ein
dunklen,ADJ,dunkel
",",PUNCT,--
eventuell,ADV,eventuell
zweifarbigen,ADJ,zweifarbig
Jacke,NOUN,Jacke
Basecap,PROPN,Basecap
oder,CCONJ,oder
Kapuze,PROPN,Kapuze
tragend,ADV,tragend
Die,DET,der
Polizei,NOUN,Polizei
bittet,VERB,bitten
Zeugen,NOUN,Zeuge
",",PUNCT,--
die,PRON,der
in,ADP,in
der,DET,der
Nacht,NOUN,Nacht
vom,ADP,von
4.,ADJ,4.
zum,ADP,zu
5.,ADJ,5.
April,NOUN,April
2012,NUM,2012
in,ADP,in
dem,DET,der
Bereich,NOUN,Bereich
rund,ADV,rund
um,ADP,um
den,DET,der
Tatort,NOUN,Tatort
verdächtige,ADJ,verdächtig
Wahrnehmungen,NOUN,Wahrnehmung
oder,CCONJ,oder
Beobachtungen,NOUN,Beobachtung
gemacht,VERB,machen
haben,AUX,haben
",",PUNCT,--
ihre,DET,ihr
Hinweise,NOUN,Hinweis
an,ADP,an
die,DET,der
6.,ADJ,6.
Mordkommission,NOUN,Mordkommission
des,DET,der
Landeskriminalamtes,NOUN,Landeskriminalamt
",",PUNCT,--
LKA,PROPN,LKA
116,NUM,116
",",PUNCT,--
in,ADP,in
der,DET,der
Keithstraße,PROPN,Keithstraße
30,NUM,30
",",PUNCT,--
in,ADP,in
Tiergarten,PROPN,Tiergarten
unter,ADP,unter
der,DET,der
Telefonnummer,NOUN,Telefonnummer
(,PUNCT,--
030,NUM,030
),PUNCT,--
4664,NUM,4664
–,PUNCT,--
911666,NUM,911666
oder,CCONJ,oder
eine,DET,ein
andere,ADJ,anderer
Polizeidienststelle,NOUN,Polizeidienststelle
zu,PART,zu
geben,VERB,geben
.,PUNCT,--
Zusätzlich,ADV,zusätzlich
fragt,VERB,fragen
die,DET,der
6.,ADJ,6.
Mordkommission,NOUN,Mordkommission
:,PUNCT,--
Wer,PRON,wer
hat,AUX,haben
in,ADP,in
der,DET,der
Tatnacht,NOUN,Tatnacht
eine,DET,ein
Person,NOUN,Person
gesehen,VERB,sehen
",",PUNCT,--
auf,ADP,auf
die,PRON,der
die,DET,der
Beschreibung,NOUN,Beschreibung
zutrifft,VERB,zutreffen
?,PUNCT,--
Wer,PRON,wer
kennt,VERB,kennen
Personen,NOUN,Person
in,ADP,in
der,DET,der
Tatortumgebung,NOUN,Tatortumgebung
",",PUNCT,--
die,PRON,der
als,ADP,als
Täter,NOUN,Täter
in,ADP,in
Frage,NOUN,Frage
kommen,VERB,kommen
?,PUNCT,--
Die,DET,der
Staatsanwaltschaft,NOUN,Staatsanwaltschaft
Berlin,PROPN,Berlin
hat,AUX,haben
für,ADP,für
Hinweise,NOUN,Hinweis
",",PUNCT,--
die,PRON,der
zur,ADP,zu
Aufklärung,NOUN,Aufklärung
der,DET,der
Straftat,NOUN,Straftat
und,CCONJ,und
Festnahme,NOUN,Festnahme
des,DET,der
Täters,NOUN,Täter
führen,VERB,führen
",",PUNCT,--
eine,DET,ein
Belohnung,NOUN,Belohnung
in,ADP,in
Höhe,NOUN,Höhe
von,ADP,von
bis,ADV,bis
zu,ADV,zu
15.000,NUM,15.000
Euro,NOUN,Euro
ausgelobt,VERB,ausgeloben
.,PUNCT,--
Die,DET,der
Zuerkennung,NOUN,Zuerkennung
und,CCONJ,und
Verteilung,NOUN,Verteilung
der,DET,der
Belohnung,NOUN,Belohnung
erfolgt,VERB,erfolgen
unter,ADP,unter
Ausschluss,NOUN,Ausschluss
des,DET,der
Rechtsweges,NOUN,Rechtsweg
.,PUNCT,--
Die,DET,der
Belohnung,NOUN,Belohnung
ist,AUX,sein
ausschließlich,ADV,ausschließlich
für,ADP,für
Privatpersonen,NOUN,Privatperson
und,CCONJ,und
nicht,PART,nicht
für,ADP,für
Mitarbeiterinnen,NOUN,Mitarbeiterin
und,CCONJ,und
Mitarbeiter,NOUN,Mitarbeiter
des,DET,der
öffentlichen,ADJ,öffentlich
Dienstes,NOUN,Dienst
",",PUNCT,--
zu,ADP,zu
deren,DET,der
Berufspflicht,NOUN,Berufspflicht
die,DET,der
Verfolgung,NOUN,Verfolgung
strafbarer,ADJ,strafbar
Handlungen,NOUN,Handlung
gehört,VERB,gehören
",",PUNCT,--
bestimmt,VERB,bestimmen
.,PUNCT,--
