Token,PoS,Lemma
47.,ADJ,47.
Sängerfest,NOUN,Sängerfest
in,ADP,in
Köpenick,PROPN,Köpenick
am,ADP,an
11.06.2023,NOUN,11.06.2023
"
",SPACE,"
"
Zeit,NOUN,Zeit
:,PUNCT,--
Sonntag,NOUN,Sonntag
",",PUNCT,--
11.,ADJ,11.
Juni,NOUN,Juni
2023,NUM,2023
ab,ADP,ab
10:30,NOUN,10:30
Uhr,NOUN,Uhr
Ort,NOUN,Ort
:,PUNCT,--
im,ADP,in
Hof,NOUN,Hof
der,DET,der
Freiheit,NOUN,Freiheit
15,NUM,15
",",PUNCT,--
12555,NUM,12555
Berlin,PROPN,Berlin
am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
dem,DET,der
11.,ADJ,11.
Juni,NOUN,Juni
ab,ADP,ab
10:30,NOUN,10:30
Uhr,NOUN,Uhr
veranstaltet,VERB,veranstalten
das,DET,der
Chorensemble,NOUN,Chorensemble
Köpenick,PROPN,Köpenick
das,DET,der
47.,ADJ,47.
Köpenicker,NOUN,Köpenicker
Sängerfest,NOUN,Sängerfest
in,ADP,in
Zusammenarbeit,NOUN,Zusammenarbeit
mit,ADP,mit
der,DET,der
Joseph-Schmidt-Musikschule,PROPN,Joseph-Schmidt-Musikschule
und,CCONJ,und
dem,DET,der
Chorverband,NOUN,Chorverband
Berlin,PROPN,Berlin
e.V.,PROPN,e.V.
im,ADP,in
Hof,NOUN,Hof
der,DET,der
Freiheit,NOUN,Freiheit
15.,NUM,15.
Bis,ADP,bis
ca.,ADV,ca.
16:00,NUM,16:00
Uhr,NOUN,Uhr
bringen,VERB,bringen
10,NUM,10
Chöre,PROPN,Chöre
aus,ADP,aus
Treptow-Köpenick,PROPN,Treptow-Köpenick
und,CCONJ,und
der,DET,der
Umgebung,NOUN,Umgebung
Ausschnitte,NOUN,Ausschnitt
aus,ADP,aus
ihrem,DET,ihr
vielseitigen,ADJ,vielseitig
Repertoire,NOUN,Repertoire
zu,ADP,zu
Gehör,NOUN,Gehör
.,PUNCT,--
Eröffnet,VERB,eröffnen
wird,AUX,werden
das,DET,der
Sängerfest,NOUN,Sängerfest
durch,ADP,durch
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Igel,PROPN,Igel
.,PUNCT,--
