Token,PoS,Lemma
„,PUNCT,--
Netzwerk,NOUN,Netzwerk
Alleinerziehende,ADJ,Alleinerziehende
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
“,PUNCT,--
-,PUNCT,--
Gründungsveranstaltung,NOUN,Gründungsveranstaltung
am,ADP,an
05.06.,NOUN,05.06.
im,ADP,in
Kulturgut,NOUN,Kulturgut
Marzahn,PROPN,Marzahn
–,PUNCT,--
Interessierte,NOUN,interessierter
herzlich,ADV,herzlich
eingeladen,VERB,einladen
"
",SPACE,"
"
Das,DET,der
„,PUNCT,--
Netzwerk,NOUN,Netzwerk
Alleinerziehende,ADJ,Alleinerziehende
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
“,PUNCT,--
arbeitet,VERB,arbeiten
bereits,ADV,bereits
seit,ADP,seit
einem,DET,ein
Jahr,NOUN,Jahr
mit,ADP,mit
vielen,DET,vieler
wichtigen,ADJ,wichtig
Akteuren,NOUN,Akteur
aus,ADP,aus
dem,DET,der
Bezirk,NOUN,Bezirk
zusammen,ADV,zusammen
.,PUNCT,--
Das,DET,der
Engagement,NOUN,Engagement
hat,AUX,haben
sich,PRON,sich
gelohnt,VERB,lohnen
.,PUNCT,--
Nunmehr,ADV,nunmehr
laden,VERB,laden
die,DET,der
Akteure,NOUN,Akteur
ein,DET,ein
zur,ADP,zu
offiziellen,ADJ,offiziell
Gründungsveranstaltung,NOUN,Gründungsveranstaltung
am,ADP,an
05.,ADJ,05.
Juni,NOUN,Juni
von,ADP,von
15.00,NUM,15.00
bis,ADP,bis
18.00,NUM,18.00
Uhr,NOUN,Uhr
im,ADP,in
Kulturgut,NOUN,Kulturgut
Marzahn,PROPN,Marzahn
",",PUNCT,--
Alt,PROPN,alt
Marzahn,PROPN,Marzahn
23,NUM,23
in,ADP,in
12685,NUM,12685
Berlin,PROPN,Berlin
.,PUNCT,--
Sie,PRON,sie
startet,VERB,starten
mit,ADP,mit
wichtigen,ADJ,wichtig
Angeboten,NOUN,Angebot
für,ADP,für
Alleinerziehende,NOUN,Alleinerziehend
.,PUNCT,--
Mit,ADP,mit
dabei,ADV,dabei
ist,AUX,sein
die,DET,der
Schirmherrin,NOUN,Schirmherrin
Juliane,PROPN,Juliane
Witt,PROPN,Witt
",",PUNCT,--
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Jugend,NOUN,Jugend
und,CCONJ,und
Familie,NOUN,Familie
",",PUNCT,--
Weiterbildung,NOUN,Weiterbildung
und,CCONJ,und
Kultur,NOUN,Kultur
",",PUNCT,--
und,CCONJ,und
natürlich,ADV,natürlich
alle,DET,aller
wichtigen,ADJ,wichtig
Partner,NOUN,Partner
.,PUNCT,--
Mit,ADP,mit
frischen,ADJ,frisch
Ideen,NOUN,Idee
werden,AUX,werden
wir,PRON,wir
unser,DET,unser
Netzwerk,NOUN,Netzwerk
präsentieren,VERB,präsentieren
und,CCONJ,und
laden,VERB,laden
Sie,PRON,sie
herzlich,ADV,herzlich
ein,ADV,ein
",",PUNCT,--
dabei,ADV,dabei
zu,PART,zu
sein,AUX,sein
.,PUNCT,--
Das,DET,der
„,PUNCT,--
Netzwerk,NOUN,Netzwerk
Alleinerziehende,ADJ,Alleinerziehende
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
“,PUNCT,--
möchte,AUX,möchten
Alleinerziehende,NOUN,Alleinerziehende
in,ADP,in
ihren,DET,ihr
verschiedensten,ADJ,verschieden
Lebenslagen,NOUN,Lebenslage
unterstützen,VERB,unterstützen
.,PUNCT,--
Unser,DET,unser
Ziel,NOUN,Ziel
ist,AUX,sein
es,PRON,es
",",PUNCT,--
ihr,DET,ihr
Lebensumfeld,NOUN,Lebensumfeld
so,ADV,so
zu,PART,zu
gestalten,VERB,gestalten
",",PUNCT,--
dass,SCONJ,dass
sie,PRON,sie
gleichberechtigt,VERB,gleichberechtigt
und,CCONJ,und
in,ADP,in
ihren,DET,ihr
Kompetenzen,NOUN,Kompetenz
gestärkt,VERB,stärken
",",PUNCT,--
am,ADP,an
gesellschaftlichen,ADJ,gesellschaftlich
Leben,NOUN,Leben
teilhaben,VERB,teilhaben
können,AUX,können
.,PUNCT,--
Wichtigste,ADJ,Wichtigste
Voraussetzung,NOUN,Voraussetzung
dafür,ADV,dafür
ist,AUX,sein
",",PUNCT,--
sie,PRON,sie
beim,ADP,bei
(,PUNCT,--
Wieder-)Einstieg,NOUN,Wieder-)Einstieg
in,ADP,in
Arbeit,NOUN,Arbeit
",",PUNCT,--
Ausbildung,NOUN,Ausbildung
und,CCONJ,und
Schule,NOUN,Schule
zu,PART,zu
unterstützen,VERB,unterstützen
.,PUNCT,--
Mit,ADP,mit
speziell,ADV,speziell
entwickelten,ADJ,entwickelt
Angeboten,NOUN,Angebot
möchten,AUX,möchten
wir,PRON,wir
Ihnen,PRON,ihnen
Möglichkeiten,NOUN,Möglichkeit
geben,VERB,geben
",",PUNCT,--
ihren,DET,ihr
Alltag,NOUN,Alltag
zu,PART,zu
erleichtern,VERB,erleichtern
.,PUNCT,--
Deshalb,ADV,deshalb
werden,AUX,werden
mehrere,DET,mehrere
Infopoints,NOUN,Infopoint
mit,ADP,mit
Ansprechpartnern,NOUN,Ansprechpartner
ab,ADP,ab
Juni,NOUN,Juni
im,ADP,in
Bezirk,NOUN,Bezirk
eröffnen,VERB,eröffnen
.,PUNCT,--
Eine,DET,ein
Angebotsdatenbank,NOUN,Angebotsdatenbank
steht,VERB,stehen
auf,ADP,auf
einer,DET,ein
neuen,ADJ,neu
Homepage,NOUN,Homepage
zur,ADP,zu
Verfügung,NOUN,Verfügung
.,PUNCT,--
Unsere,DET,unser
wichtigsten,ADJ,wichtig
Partner,NOUN,Partner
sind,AUX,sein
neben,ADP,neben
den,DET,der
Bereichen,NOUN,Bereich
Jugend,NOUN,Jugend
",",PUNCT,--
Gesundheit,NOUN,Gesundheit
sowie,CCONJ,sowie
dem,DET,der
Jobcenter,NOUN,Jobcenter
Marzahn–Hellersdorf,PROPN,Marzahn–Hellersdorf
auch,ADV,auch
JAO,PROPN,JAO
gGmbH,NOUN,gGmbH
als,ADP,als
Projektträger,NOUN,Projektträger
",",PUNCT,--
ABU,PROPN,ABU
gGmbH,NOUN,gGmbH
",",PUNCT,--
a&d,PROPN,a&d
Schulungszentrum,NOUN,Schulungszentrum
",",PUNCT,--
bbw-,X,bbw
akademie,ADJ,Akademie
",",PUNCT,--
SOS,PROPN,SOS
Familienzentrum,NOUN,Familienzentrum
",",PUNCT,--
Ball,NOUN,Ball
e.V.,X,e.V.
",",PUNCT,--
Kompetenzagentur,NOUN,Kompetenzagentur
",",PUNCT,--
FreiwilligenAgentur,NOUN,FreiwilligenAgentur
",",PUNCT,--
Gründerinnenzentrum,NOUN,Gründerinnenzentrum
Hafen,PROPN,Hafen
",",PUNCT,--
Mathilde,NOUN,Mathilde
e.V.,NOUN,e.V.
",",PUNCT,--
Plattenverbund,NOUN,Plattenverbund
e.V.,NOUN,e.V.
",",PUNCT,--
perform,ADJ,perform
GmbH.,NOUN,GmbH.
Das,DET,der
Netzwerk,NOUN,Netzwerk
konzentriert,VERB,konzentrieren
sich,PRON,sich
in,ADP,in
seiner,DET,sein
Arbeit,NOUN,Arbeit
auch,ADV,auch
darauf,ADV,darauf
",",PUNCT,--
vorhandene,ADJ,vorhanden
Strukturen,NOUN,Struktur
im,ADP,in
Interesse,NOUN,Interesse
der,DET,der
Alleinerziehenden,NOUN,alleinerziehende
zu,PART,zu
nutzen,VERB,nutzen
",",PUNCT,--
deshalb,ADV,deshalb
wirken,VERB,wirken
im,ADP,in
Netzwerk,NOUN,Netzwerk
auch,ADV,auch
Vertreterinnen,NOUN,Vertreterin
und,CCONJ,und
Vertreter,NOUN,Vertreter
bereits,ADV,bereits
bestehender,ADJ,bestehend
Netzwerke,NOUN,Netzwerk
und,CCONJ,und
Gremien,NOUN,Gremium
z.B.,NOUN,z.B.
Lokales,ADJ,Lokale
Bündnis,NOUN,Bündnis
für,ADP,für
Familie,NOUN,Familie
",",PUNCT,--
Netzwerk,NOUN,Netzwerk
Rund,ADV,rund
um,ADP,um
die,DET,der
Geburt,NOUN,Geburt
",",PUNCT,--
Frauenbeirat,NOUN,Frauenbeirat
",",PUNCT,--
AG,NOUN,AG
Ipse,PROPN,Ipse
",",PUNCT,--
Jule,PROPN,Jule
–,PUNCT,--
das,DET,der
Wohnprojekt,NOUN,Wohnprojekt
der,DET,der
degewo,ADV,degewo
und,CCONJ,und
Globus,NOUN,Globus
Verbund,NOUN,Verbund
mit,ADP,mit
.,PUNCT,--
Mit,ADP,mit
