Token,PoS,Lemma
Berliner,ADJ,Berliner
Wissenschaftspreis,NOUN,Wissenschaftspreis
2019,NUM,2019
geht,VERB,gehen
an,ADP,an
Beatrice,PROPN,Beatrice
Gründler,PROPN,Gründler
",",PUNCT,--
Nachwuchspreisträger,NOUN,Nachwuchspreisträger
ist,AUX,sein
Steve,PROPN,Steve
Albrecht,PROPN,Albrecht
"
",SPACE,"
"
Für,ADP,für
ihre,DET,ihr
herausragende,ADJ,herausragend
Forschung,NOUN,Forschung
zu,ADP,zu
arabischer,ADJ,arabisch
Literatur,NOUN,Literatur
erhält,VERB,erhalten
Prof.,NOUN,Prof.
Dr.,NOUN,Dr.
Beatrice,PROPN,Beatrice
Gründler,PROPN,Gründler
von,ADP,von
der,DET,der
Freien,ADJ,frei
Universität,NOUN,Universität
den,DET,der
diesjährigen,ADJ,diesjährig
Berliner,ADJ,Berliner
Wissenschaftspreis,NOUN,Wissenschaftspreis
.,PUNCT,--
Der,DET,der
Regierende,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
von,ADP,von
Berlin,PROPN,Berlin
",",PUNCT,--
Michael,PROPN,Michael
Müller,PROPN,Müller
",",PUNCT,--
übergab,VERB,übergeben
die,DET,der
mit,ADP,mit
40.000,NUM,40.000
Euro,NOUN,Euro
höchstdotierte,ADJ,höchstdotiert
Wissenschaftsauszeichnung,NOUN,Wissenschaftsauszeichnung
des,DET,der
Landes,NOUN,Land
Berlin,PROPN,Berlin
an,ADP,an
die,DET,der
Arabistin,NOUN,Arabistin
am,ADP,an
Abend,NOUN,Abend
des,DET,der
7.,ADJ,7.
November,NOUN,November
im,ADP,in
Museum,NOUN,Museum
für,ADP,für
Naturkunde,NOUN,Naturkunde
.,PUNCT,--
Mit,ADP,mit
dem,DET,der
Nachwuchspreis,NOUN,Nachwuchspreis
wurde,AUX,werden
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
der,DET,der
Physiker,ADJ,Physiker
Prof.,NOUN,Prof.
Dr.,NOUN,Dr.
Steve,PROPN,Steve
Albrecht,PROPN,Albrecht
geehrt,VERB,ehren
",",PUNCT,--
der,PRON,der
an,ADP,an
der,DET,der
Technischen,ADJ,technisch
Universität,NOUN,Universität
und,CCONJ,und
am,ADP,an
Helmholtz-Zentrum,NOUN,Helmholtz-Zentrum
Berlin,PROPN,Berlin
forscht,VERB,forschen
.,PUNCT,--
Er,PRON,er
erhält,VERB,erhalten
10.000,NUM,10.000
Euro,NOUN,Euro
für,ADP,für
seine,DET,sein
innovativen,ADJ,innovativ
Arbeiten,NOUN,Arbeit
auf,ADP,auf
dem,DET,der
Feld,NOUN,Feld
der,DET,der
Photovoltaik,NOUN,Photovoltaik
.,PUNCT,--
Mit,ADP,mit
den,DET,der
Preisen,NOUN,Preis
werden,AUX,werden
