Token,PoS,Lemma
Vorstellung,NOUN,Vorstellung
Maßnahmenplan,PROPN,Maßnahmenplan
zur,ADP,zu
geschlechtlichen,ADJ,geschlechtlich
und,CCONJ,und
sexuellen,ADJ,sexuell
Vielfalt,NOUN,Vielfalt
"
",SPACE,"
"
Alle,DET,alle
in,ADP,in
Berlin,PROPN,Berlin
lebenden,ADJ,lebend
Menschen,NOUN,Mensch
",",PUNCT,--
unabhängig,ADV,unabhängig
von,ADP,von
ihrer,DET,ihr
sexuellen,ADJ,sexuell
Orientierung,NOUN,Orientierung
oder,CCONJ,oder
ihrer,DET,ihr
Geschlechtsidentität,NOUN,Geschlechtsidentität
",",PUNCT,--
sollen,AUX,sollen
die,DET,der
Chance,NOUN,Chance
auf,ADP,auf
gleichberechtigte,ADJ,gleichberechtigt
Teilhabe,NOUN,Teilhabe
erhalten,VERB,erhalten
.,PUNCT,--
Die,DET,der
Initiative,NOUN,Initiative
für,ADP,für
geschlechtliche,ADJ,geschlechtlich
und,CCONJ,und
sexuelle,ADJ,sexuell
Vielfalt,NOUN,Vielfalt
(,PUNCT,--
IGSV,NOUN,IGSV
),PUNCT,--
bildet,VERB,bilden
dafür,ADV,dafür
eine,DET,ein
Grundlage,NOUN,Grundlage
.,PUNCT,--
In,ADP,in
einer,DET,ein
Pressekonferenz,NOUN,Pressekonferenz
möchten,AUX,möchten
wir,PRON,wir
Ihnen,PRON,ihnen
den,DET,der
ressort-übergreifenden,ADJ,ressort-übergreifend
Maßnahmenplan,NOUN,Maßnahmenplan
vorstellen,VERB,vorstellen
.,PUNCT,--
Er,PRON,er
umfasst,VERB,umfassen
die,DET,der
Präventionsarbeit,NOUN,Präventionsarbeit
beim,ADP,bei
Kampf,NOUN,Kampf
gegen,ADP,gegen
homo-,X,Homo
und,CCONJ,und
transphob,VERB,Transphob
motivierter,ADJ,motiviert
Gewalt,NOUN,Gewalt
",",PUNCT,--
unterstützt,VERB,unterstützen
LSBTI-Geflüchtete,NOUN,LSBTI-Geflüchteter
und,CCONJ,und
schließt,VERB,schließen
wichtige,ADJ,wichtig
Bereiche,NOUN,Bereich
wie,ADP,wie
Bildung,NOUN,Bildung
und,CCONJ,und
Jugend,NOUN,Jugend
ein,ADV,ein
:,PUNCT,--
Mittwoch,NOUN,mittwoch
",",PUNCT,--
24.,ADJ,24.
Juli,NOUN,Juli
2019,NUM,2019
um,ADP,um
11,NUM,11
Uhr,NOUN,Uhr
Café,NOUN,Café
Ulrichs,PROPN,Ulrich
",",PUNCT,--
Karl-Heinrich-Ulrichs-Straße,PROPN,Karl-Heinrich-Ulrichs-Straß
11,NUM,11
",",PUNCT,--
10787,NUM,10787
Berlin,PROPN,Berlin
An,ADP,an
dem,DET,der
Pressegespräch,NOUN,Pressegespräch
nimmt,VERB,nehmen
Senator,NOUN,Senator
Dr.,NOUN,Dr.
Dirk,PROPN,Dirk
Behrendt,PROPN,Behrendt
teil,ADV,teil
.,PUNCT,--
Über,ADP,über
Ihr,DET,ihr
Interesse,NOUN,Interesse
würden,AUX,werden
wir,PRON,wir
uns,PRON,sich
freuen,VERB,freuen
.,PUNCT,--
