Token,PoS,Lemma
Silvio-Meier-Preis,PROPN,Silvio-Meier-Preis
2024,NUM,2024
geht,VERB,gehen
an,ADP,an
Jürgen,PROPN,Jürgen
Enkemann,PROPN,Enkemann
und,CCONJ,und
das,DET,der
Puppentheater,NOUN,Puppentheater
„,PUNCT,--
bubales,ADJ,bubal
“,PUNCT,--
"
",SPACE,"
"
In,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
zeichnet,VERB,zeichnen
der,DET,der
Bezirk,NOUN,Bezirk
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
den,DET,der
Publizisten,NOUN,Publizist
und,CCONJ,und
Aktivisten,NOUN,Aktivist
Dr.,NOUN,Dr.
Jürgen,PROPN,Jürgen
Enkemann,PROPN,Enkemann
und,CCONJ,und
das,DET,der
jüdische,ADJ,jüdisch
und,CCONJ,und
interkulturelle,ADJ,interkulturell
Puppentheater,NOUN,Puppentheater
„,PUNCT,--
bubales,PROPN,bubale
“,PUNCT,--
für,ADP,für
ihr,DET,ihr
Engagement,NOUN,Engagement
gegen,ADP,gegen
Rassismus,NOUN,Rassismus
",",PUNCT,--
Ausgrenzung,NOUN,Ausgrenzung
",",PUNCT,--
Diskriminierung,NOUN,Diskriminierung
und,CCONJ,und
Rechtsextremismus,NOUN,Rechtsextremismus
und,CCONJ,und
für,ADP,für
Vielfalt,NOUN,Vielfalt
und,CCONJ,und
Miteinander,NOUN,Miteinander
in,ADP,in
unserem,DET,unser
Bezirk,NOUN,Bezirk
mit,ADP,mit
dem,DET,der
Silvio-Meier-Preis,NOUN,Silvio-Meier-Preis
aus,ADP,aus
.,PUNCT,--
Die,DET,der
Preisträger*innen,NOUN,Preisträger*inn
wurden,AUX,werden
von,ADP,von
einer,DET,ein
Jury,NOUN,Jury
",",PUNCT,--
bestehend,ADV,bestehend
aus,ADP,aus
Vertreter*innen,NOUN,Vertreter*in
der,DET,der
Zivilgesellschaft,NOUN,Zivilgesellschaft
",",PUNCT,--
des,DET,der
Bezirksamtes,NOUN,Bezirksamt
und,CCONJ,und
der,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
von,ADP,von
