Token,PoS,Lemma
Bauanträge,NOUN,Bauantrag
digital,ADV,digital
einreichen,VERB,einreich
"
",SPACE,"
"
Ab,ADP,ab
sofort,ADV,sofort
besteht,VERB,bestehen
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
Bauantragsunterlagen,NOUN,Bauantragsunterlag
in,ADP,in
digitaler,ADJ,digitaler
Form,NOUN,Form
über,ADP,über
den,DET,der
Antragsassistenten,NOUN,Antragsassistent
der,DET,der
Berliner,ADJ,Berliner
Bauaufsicht,NOUN,Bauaufsicht
einzureichen,VERB,einreichen
.,PUNCT,--
Die,DET,der
Bauaufsicht,NOUN,Bauaufsicht
Treptow-Köpenick,PROPN,Treptow-Köpenick
bittet,VERB,bitten
Bauherr*innen,NOUN,Bauherr*in
bzw.,CCONJ,bzw.
deren,PRON,der
Entwurfsverfasser*innen,NOUN,Entwurfsverfasser*in
",",PUNCT,--
diese,DET,dieser
Möglichkeit,NOUN,Möglichkeit
zu,PART,zu
nutzen,VERB,nutzen
.,PUNCT,--
Damit,ADV,damit
entfällt,VERB,entfallen
die,DET,der
Notwendigkeit,NOUN,Notwendigkeit
dem,DET,der
Bezirksamt,NOUN,Bezirksamt
die,DET,der
Unterlagen,NOUN,Unterlage
auf,ADP,auf
einem,DET,ein
Datenträger,NOUN,Datenträger
extra,ADV,extra
zukommen,VERB,zukommen
zu,PART,zu
lassen,VERB,lassen
.,PUNCT,--
Den,DET,der
Antragsassistenten,NOUN,Antragsassistent
für,ADP,für
vereinfachte,ADJ,vereinfacht
Baugenehmigungsverfahren,NOUN,Baugenehmigungsverfahr
(,PUNCT,--
§,NOUN,§
63,NUM,63
BauO,PROPN,BauO
Bln,PROPN,Bln
),PUNCT,--
finden,VERB,finden
Sie,PRON,sie
hier,ADV,hier
:,PUNCT,--
https://senstadtfms.stadt-berlin.de/intelliform/forms/eBG/Berlin/ebg63/index,NOUN,https://senstadtfms.stadt-berlin.de/intelliform/forms/eBG/Berlin/ebg63/index
.,PUNCT,--
Dr.,NOUN,Dr.
Claudia,PROPN,Claudia
Leistner,PROPN,Leistner
",",PUNCT,--
Bezirksstadträtin,NOUN,Bezirksstadträtin
der,DET,der
Abteilung,NOUN,Abteilung
Stadtentwicklung,NOUN,Stadtentwicklung
",",PUNCT,--
Straßen,NOUN,Straße
",",PUNCT,--
Grünflächen,NOUN,Grünfläche
und,CCONJ,und
Umwelt,NOUN,Umwelt
:,PUNCT,--
„,PUNCT,--
Hier,ADV,hier
wird,AUX,werden
ein,DET,ein
weiterer,ADJ,weit
Schritt,NOUN,Schritt
in,ADP,in
Richtung,NOUN,Richtung
Digitalisierung,NOUN,Digitalisierung
der,DET,der
Verwaltung,NOUN,Verwaltung
gemacht,VERB,machen
.,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
",",PUNCT,--
dass,SCONJ,dass
es,PRON,es
nunmehr,ADV,nunmehr
gelungen,VERB,gelingen
ist,AUX,sein
",",PUNCT,--
den,DET,der
Formularassistenten,NOUN,Formularassistent
auch,ADV,auch
in,ADP,in
der,DET,der
Bauaufsicht,NOUN,Bauaufsicht
einzuführen,VERB,einführen
.,PUNCT,--
Das,PRON,der
vereinfacht,VERB,vereinfachen
die,DET,der
Abläufe,NOUN,Ablauf
für,ADP,für
alle,DET,aller
Beteiligten,NOUN,beteiligter
.,PUNCT,--
“,PUNCT,--
Die,DET,der
Baugenehmigungsverfahren,NOUN,Baugenehmigungsverfahr
werden,AUX,werden
damit,ADV,damit
nicht,PART,nicht
in,ADP,in
Gänze,NOUN,Gänze
digitalisiert,VERB,digitalisieren
.,PUNCT,--
Es,PRON,es
ist,AUX,sein
weiterhin,ADV,weiterhin
erforderlich,ADV,erforderlich
",",PUNCT,--
dass,SCONJ,dass
alle,PRON,alle
in,ADP,in
digitaler,ADJ,digitaler
Form,NOUN,Form
eingereichten,ADJ,eingereicht
Unterlagen,NOUN,Unterlage
zweifach,ADV,zweifach
in,ADP,in
Papierform,NOUN,Papierform
innerhalb,ADP,innerhalb
3,NUM,3
Wochen,NOUN,Woche
eingereicht,VERB,einreichen
werden,AUX,werden
.,PUNCT,--
Erst,ADV,erst
dann,ADV,dann
gilt,VERB,gelten
der,DET,der
Antrag,NOUN,Antrag
als,ADP,als
eingegangen,VERB,eingehen
und,CCONJ,und
die,DET,der
Bearbeitung,NOUN,Bearbeitung
kann,AUX,können
beginnen,VERB,beginnen
.,PUNCT,--
