Token,PoS,Lemma
Übergabe,NOUN,Übergabe
des,DET,der
Berliner,ADJ,Berliner
Tierschutzpreises,NOUN,Tierschutzpreises
"
",SPACE,"
"
Der,DET,der
Berliner,ADJ,Berliner
Tierschutzpreis,NOUN,Tierschutzpreis
2020,NUM,2020
wird,AUX,werden
am,ADP,an
Freitag,NOUN,Freitag
in,ADP,in
drei,NUM,drei
Kategorien,NOUN,Kategorie
vergeben,VERB,vergeben
.,PUNCT,--
Zum,ADP,zu
Fototermin,NOUN,Fototermin
mit,ADP,mit
dem,DET,der
für,ADP,für
den,DET,der
Tierschutz,NOUN,Tierschutz
zuständigen,ADJ,zuständig
Senator,NOUN,Senator
Dr.,NOUN,Dr.
Dirk,PROPN,Dirk
Behrendt,PROPN,Behrendt
laden,VERB,laden
wir,PRON,wir
Sie,PRON,sie
herzlich,ADV,herzlich
ein,ADV,ein
.,PUNCT,--
Freitag,NOUN,Freitag
11.,ADJ,11.
Dezember,NOUN,Dezember
2020,NUM,2020
",",PUNCT,--
10.30,NUM,10.30
Uhr,NOUN,Uhr
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Justiz,NOUN,Justiz
",",PUNCT,--
Verbraucherschutz,NOUN,Verbraucherschutz
und,CCONJ,und
Antidiskriminierung,NOUN,Antidiskriminierung
",",PUNCT,--
Salzburger,ADJ,Salzburger
Str.,NOUN,Str.
21,NUM,21
-,NUM,-
25,NUM,25
",",PUNCT,--
10825,NUM,10825
Berlin,PROPN,Berlin
",",PUNCT,--
Saal,NOUN,Saal
A.,PROPN,A.
Pandemiebedingt,PROPN,Pandemiebedingt
bitten,VERB,bitten
wir,PRON,wir
um,ADP,um
Anmeldungen,NOUN,Anmeldung
bis,ADP,bis
10.,ADJ,10.
Dezember,NOUN,Dezember
",",PUNCT,--
17.00,NUM,17.00
Uhr,NOUN,Uhr
an,ADP,an
pressestelle@senjustva.berlin.de,NOUN,Pressestelle@senjustva.berlin.de
.,PUNCT,--
