Token,PoS,Lemma
Rigaer,ADJ,Rigaer
Straße,NOUN,Straße
:,PUNCT,--
Klage,NOUN,Klage
gegen,ADP,gegen
Polizeieinsatz,NOUN,Polizeieinsatz
von,ADP,von
2016,NUM,2016
ist,AUX,sein
unzulässig,ADV,unzulässig
(,PUNCT,--
Nr.,NOUN,Nr.
6,NUM,6
/,PUNCT,--
2019,NUM,2019
),PUNCT,--
"
",SPACE,"
"
Ein,DET,ein
2016,NUM,2016
durchgeführter,DET,durchgeführter
Polizeieinsatz,NOUN,Polizeieinsatz
in,ADP,in
der,DET,der
Rigaer,ADJ,Rigaer
Straße,NOUN,Straße
94,NUM,94
kann,AUX,können
verwaltungsgerichtlich,ADV,verwaltungsgerichtlich
nicht,PART,nicht
mehr,ADV,mehr
überprüft,VERB,überprüfen
werden,AUX,werden
.,PUNCT,--
Das,PRON,der
hat,AUX,haben
das,DET,der
Verwaltungsgericht,NOUN,Verwaltungsgericht
Berlin,PROPN,Berlin
entschieden,VERB,entscheiden
.,PUNCT,--
Der,DET,der
Kläger,NOUN,Kläger
",",PUNCT,--
ein,DET,ein
Verein,NOUN,Verein
(,PUNCT,--
„,PUNCT,--
Freunde,NOUN,Freund
der,DET,der
Kadterschmiede,NOUN,Kadterschmiede
–,PUNCT,--
Kultur,NOUN,Kultur
im,ADP,in
Kiez,NOUN,Kiez
e.V.,X,e.V.
“,PUNCT,--
),PUNCT,--
",",PUNCT,--
der,PRON,der
geltend,ADV,geltend
macht,VERB,machen
",",PUNCT,--
Räume,NOUN,Raum
im,ADP,in
Erdgeschoss,NOUN,Erdgeschoss
des,DET,der
Gebäudes,NOUN,Gebäude
Rigaer,PROPN,Rigaer
Straße,NOUN,Straße
94,NUM,94
für,ADP,für
sich,PRON,sich
genutzt,VERB,nutzen
zu,PART,zu
haben,AUX,haben
",",PUNCT,--
wendet,VERB,wenden
sich,PRON,sich
gegen,ADP,gegen
einen,DET,ein
Einsatz,NOUN,Einsatz
der,DET,der
Polizei,NOUN,Polizei
.,PUNCT,--
Am,ADP,an
Morgen,NOUN,Morgen
des,DET,der
22.,ADJ,22.
Juni,NOUN,Juni
2016,NUM,2016
hatten,AUX,haben
Handwerker,NOUN,Handwerker
die,DET,der
Örtlichkeiten,NOUN,Örtlichkeit
im,ADP,in
Auftrag,NOUN,Auftrag
der,DET,der
Hauseigentümerin,NOUN,Hauseigentümerin
aufgesucht,VERB,aufgesuchen
",",PUNCT,--
begleitet,VERB,begleiten
durch,ADP,durch
ca.,ADV,ca.
300,NUM,300
Dienstkräfte,NOUN,Dienstkräft
der,DET,der
Polizei,NOUN,Polizei
.,PUNCT,--
Die,DET,der
Baumaßnahmen,NOUN,Baumaßnahme
wurden,AUX,werden
in,ADP,in
den,DET,der
folgenden,ADJ,folgend
Wochen,NOUN,Woche
unter,ADP,unter
Polizeischutz,NOUN,Polizeischutz
fortgesetzt,VERB,fortsetzen
",",PUNCT,--
bis,SCONJ,bis
das,DET,der
Landgericht,NOUN,Landgericht
Berlin,PROPN,Berlin
die,DET,der
Eigentümerin,NOUN,Eigentümerin
im,ADP,in
Juli,NOUN,Juli
2016,NUM,2016
verurteilte,VERB,verurteilen
",",PUNCT,--
die,DET,der
Räume,NOUN,Raum
an,ADP,an
den,DET,der
Kläger,NOUN,Kläger
herauszugeben,VERB,herausgeben
.,PUNCT,--
Mit,ADP,mit
Urteil,NOUN,Urteil
aus,ADP,aus
dem,DET,der
Mai,NOUN,Mai
2018,NUM,2018
wies,VERB,weisen
das,DET,der
Landgericht,NOUN,Landgericht
zudem,ADV,zudem
die,DET,der
Klage,NOUN,Klage
der,DET,der
Eigentümerin,NOUN,Eigentümerin
gegen,ADP,gegen
den,DET,der
Kläger,NOUN,Kläger
auf,ADP,auf
Herausgabe,NOUN,Herausgabe
der,DET,der
Räume,NOUN,Raum
ab,ADP,ab
.,PUNCT,--
Der,DET,der
Kläger,NOUN,Kläger
macht,VERB,machen
nun,ADV,nun
vor,ADP,vor
dem,DET,der
Verwaltungsgericht,NOUN,Verwaltungsgericht
geltend,ADV,geltend
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Polizei,NOUN,Polizei
sich,PRON,sich
bei,ADP,bei
ihrem,DET,ihr
Einsatz,NOUN,Einsatz
2016,NUM,2016
rechtswidrig,ADV,rechtswidrig
verhalten,VERB,verhalten
habe,AUX,haben
.,PUNCT,--
Sie,PRON,sie
habe,AUX,haben
damals,ADV,damals
die,DET,der
widerrechtliche,ADJ,widerrechtlich
Räumung,NOUN,Räumung
seiner,DET,sein
Vereinsräume,NOUN,Vereinsraum
durch,ADP,durch
die,DET,der
Eigentümerin,NOUN,Eigentümerin
zu,ADP,zu
Unrecht,NOUN,Unrecht
unterstützt,VERB,unterstützen
.,PUNCT,--
Mangels,ADP,Mangel
Räumungstitel,NOUN,Räumungstitel
habe,AUX,haben
die,DET,der
Polizei,NOUN,Polizei
nicht,PART,nicht
die,DET,der
Eigentümerin,NOUN,Eigentümerin
schützen,VERB,schützen
dürfen,AUX,dürfen
",",PUNCT,--
sondern,CCONJ,sondern
hätte,AUX,haben
dem,DET,der
Kläger,ADJ,Kläger
Schutz,NOUN,Schutz
gewähren,VERB,gewähren
müssen,AUX,müssen
.,PUNCT,--
Dieser,PRON,dieser
begehrt,VERB,begehren
daher,ADV,daher
die,DET,der
Feststellung,NOUN,Feststellung
