Token,PoS,Lemma
Bäume,NOUN,Baum
abgesägt,VERB,abgesägt
und,CCONJ,und
geflüchtet,VERB,flüchten
"
",SPACE,"
"
Nr.,NOUN,Nr.
2219,NUM,2219
Ein,DET,ein
derzeit,ADV,derzeit
unbekannter,ADJ,unbekannt
Mann,NOUN,Mann
sägte,VERB,sägen
heute,ADV,heute
früh,ADV,früh
Bäume,NOUN,Baum
in,ADP,in
Weißensee,PROPN,Weißensee
ab,ADP,ab
und,CCONJ,und
flüchtete,VERB,flüchten
anschließend,ADV,anschließend
.,PUNCT,--
Ein,DET,ein
Zeuge,NOUN,Zeuge
alarmierte,VERB,alarmieren
die,DET,der
Polizei,NOUN,Polizei
gegen,ADP,gegen
4.45,NUM,4.45
Uhr,NOUN,Uhr
zur,ADP,zu
Berliner,ADJ,Berliner
Allee,NOUN,Allee
und,CCONJ,und
teilte,VERB,teilen
mit,ADP,mit
",",PUNCT,--
dass,SCONJ,dass
er,PRON,er
beobachtet,VERB,beobachten
hatte,AUX,haben
",",PUNCT,--
wie,SCONJ,wie
ein,DET,ein
Mann,NOUN,Mann
Bäume,NOUN,Baum
absägte,VERB,absägen
.,PUNCT,--
Gemäß,ADP,gemäß
dem,DET,der
Zeugen,NOUN,Zeuge
sägte,VERB,sägen
der,DET,der
Unbekannte,NOUN,unbekannte
zwei,NUM,zwei
sechs,NUM,sechs
bis,CCONJ,bis
acht,NUM,acht
Meter,NOUN,Meter
hohe,ADJ,hoch
Bäume,NOUN,Baum
ab,ADP,ab
und,CCONJ,und
zwei,NUM,zwei
weitere,ADJ,weit
so,ADV,so
tief,ADV,tief
an,ADP,an
",",PUNCT,--
dass,SCONJ,dass
diese,PRON,dieser
durch,ADP,durch
die,DET,der
Berliner,ADJ,Berliner
Feuerwehr,NOUN,Feuerwehr
gefällt,VERB,fällen
werden,AUX,werden
mussten,VERB,Musst
.,PUNCT,--
Einer,PRON,einer
der,DET,der
abgesägten,ADJ,abgesägt
Bäume,NOUN,Baum
fiel,VERB,fallen
auf,ADP,auf
die,DET,der
Fahrbahn,NOUN,Fahrbahn
der,DET,der
Berliner,ADJ,Berliner
Allee,NOUN,Allee
",",PUNCT,--
der,DET,der
zweite,ADJ,zweiter
stürzte,VERB,stürzen
gegen,ADP,gegen
ein,DET,ein
Transportfahrzeug,NOUN,Transportfahrzeug
.,PUNCT,--
Als,SCONJ,als
der,DET,der
Täter,NOUN,Täter
den,DET,der
Zeugen,NOUN,Zeuge
bemerkte,VERB,bemerken
",",PUNCT,--
flüchtete,VERB,flüchten
er,PRON,er
in,ADP,in
die,DET,der
Streustraße,NOUN,Streustraße
.,PUNCT,--
Zu,ADP,zu
den,DET,der
Aufräumarbeiten,NOUN,Aufräumarbeit
musste,VERB,mussen
die,DET,der
Berliner,ADJ,Berliner
Allee,NOUN,Allee
stadteinwärts,ADV,stadteinwärts
bis,ADP,bis
kurz,ADV,kurz
vor,ADP,vor
7,NUM,7
Uhr,NOUN,Uhr
gesperrt,VERB,sperren
werden,AUX,werden
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
wegen,ADP,wegen
gemeinschädlicher,ADJ,gemeinschädlich
Sachbeschädigung,NOUN,Sachbeschädigung
führt,VERB,führen
das,DET,der
Kommissariat,NOUN,Kommissariat
des,DET,der
zuständigen,ADJ,zuständig
Polizeiabschnittes,NOUN,Polizeiabschnitt
14.,ADV,14.
