Token,PoS,Lemma
Fragen,NOUN,Frage
Sie,PRON,sie
Frau,NOUN,Frau
Pau,PROPN,Pau
!,PUNCT,--
"
",SPACE,"
"
Am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
dem,DET,der
3.,ADJ,3.
September,NOUN,September
2019,NUM,2019
",",PUNCT,--
um,ADP,um
15:00,NOUN,15:00
Uhr,NOUN,Uhr
",",PUNCT,--
können,AUX,können
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
",",PUNCT,--
die,PRON,der
sich,PRON,sich
allgemeinpolitisch,ADV,allgemeinpolitisch
verständigen,VERB,verständigen
wollen,AUX,wollen
oder,CCONJ,oder
konkrete,ADJ,konkret
Probleme,NOUN,Problem
haben,VERB,haben
",",PUNCT,--
deren,DET,der
Hilfe,NOUN,Hilfe
oder,CCONJ,oder
Unterstützung,NOUN,Unterstützung
es,PRON,es
verlangt,VERB,verlangen
–,PUNCT,--
unabhängig,ADV,unabhängig
von,ADP,von
einer,DET,ein
Parteizugehörigkeit,NOUN,Parteizugehörigkeit
oder,CCONJ,oder
-präferenz,NOUN,-präferenz
",",PUNCT,--
an,ADP,an
der,DET,der
Bürgersprechstunde,NOUN,Bürgersprechstunde
im,ADP,in
Stadtteilzentrum,NOUN,Stadtteilzentrum
Kaulsdorf,PROPN,Kaulsdorf
",",PUNCT,--
in,ADP,in
der,DET,der
Brodauer,ADJ,Brodauer
Straße,NOUN,Straße
27,NUM,27
-,PUNCT,--
29,NUM,29
",",PUNCT,--
12621,NUM,12621
Berlin,PROPN,Berlin
",",PUNCT,--
teilnehmen,VERB,teilnehmen
.,PUNCT,--
Petra,PROPN,Petra
Pau,PROPN,Pau
ist,AUX,sein
die,DET,der
direktgewählte,ADJ,direktgewählt
Bundestagsabgeordnete,NOUN,Bundestagsabgeordneter
des,DET,der
Wahlkreises,NOUN,Wahlkreis
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
und,CCONJ,und
bietet,VERB,bieten
in,ADP,in
dieser,DET,dieser
Funktion,NOUN,Funktion
eine,DET,ein
Bürgersprechstunde,NOUN,Bürgersprechstunde
im,ADP,in
Stadtteilzentrum,NOUN,Stadtteilzentrum
Kaulsdorf,PROPN,Kaulsdorf
an,ADP,an
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
und,CCONJ,und
das,DET,der
komplette,ADJ,komplett
Programmangebot,NOUN,Programmangebot
des,DET,der
Stadtteilzentrums,NOUN,Stadtteilzentrum
unter,ADP,unter
www.ev-mittendrin.de,NOUN,www.ev-mittendrin.de
und,CCONJ,und
über,ADP,über
:,PUNCT,--
MITTENDRIN,ADV,MITTENDRIN
leben,VERB,leben
e.V.,PROPN,e.V.
Albert-Kuntz-Straße,NOUN,Albert-Kuntz-Straße
58,NUM,58
12627,NUM,12627
Berlin,PROPN,Berlin
Telefon,NOUN,Telefon
:,PUNCT,--
+49,NOUN,+49
(,PUNCT,--
0,NUM,0
),PUNCT,--
30,NUM,30
99,NUM,99
88,NUM,88
160,NUM,160
Telefax,NOUN,Telefax
:,PUNCT,--
+49,NOUN,+49
(,PUNCT,--
0,NUM,0
),PUNCT,--
30,NUM,30
99,NUM,99
88,NUM,88
160,NUM,160
E-Mail,NOUN,E-Mail
:,PUNCT,--
info@ev-mittendrin.de,X,info@ev-mittendrin.de
