Token,PoS,Lemma
Polizist,NOUN,Polizist
angegriffen,VERB,angreifen
und,CCONJ,und
ausländerfeindlich,ADV,ausländerfeindlich
beleidigt,ADV,beleidigt
"
",SPACE,"
"
Nr.,NOUN,Nr.
0199,NUM,0199
Ein,DET,ein
21-Jähriger,NOUN,21-Jähriger
hat,AUX,haben
gestern,ADV,gestern
Abend,NOUN,Abend
einen,DET,ein
Polizisten,NOUN,Polizist
bei,ADP,bei
einem,DET,ein
Einsatz,NOUN,Einsatz
in,ADP,in
Altglienicke,PROPN,Altglienicke
erst,ADV,erst
angegriffen,VERB,angreifen
und,CCONJ,und
dann,ADV,dann
ausländerfeindlich,ADV,ausländerfeindlich
beleidigt,VERB,beleidigen
.,PUNCT,--
Die,DET,der
Kräfte,NOUN,Kraft
des,DET,der
Polizeiabschnittes,NOUN,Polizeiabschnitt
65,NUM,65
waren,AUX,sein
zur,ADP,zu
Unterstützung,NOUN,Unterstützung
von,ADP,von
Ordnungsamtsmitarbeitern,NOUN,Ordnungsamtsmitarbeiter
gegen,ADP,gegen
20.35,NUM,20.35
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Lehmusstraße,NOUN,Lehmusstraße
bei,ADP,bei
einem,DET,ein
Einsatz,NOUN,Einsatz
wegen,ADP,wegen
unzulässigen,ADJ,unzulässig
Lärms,NOUN,Lärm
",",PUNCT,--
bei,ADP,bei
dem,PRON,der
die,DET,der
Musikanlage,NOUN,Musikanlage
des,DET,der
21-jährigen,ADJ,21-jährig
Verursachers,NOUN,Verursacher
sichergestellt,VERB,sicherstellen
werden,AUX,werden
sollte,AUX,sollen
.,PUNCT,--
Wild,ADV,wild
gestikulierend,ADV,gestikulierend
verwies,VERB,verweisen
der,DET,der
aggressive,ADJ,aggressiv
junge,ADJ,jung
Mann,NOUN,Mann
die,DET,der
Einsatzkräfte,NOUN,Einsatzkraft
aus,ADP,aus
der,DET,der
Wohnung,NOUN,Wohnung
.,PUNCT,--
Ein,DET,ein
Polizeimeister,NOUN,Polizeimeister
wurde,AUX,werden
dabei,ADV,dabei
zunächst,ADV,zunächst
am,ADP,an
Kopf,NOUN,Kopf
getroffen,VERB,treffen
.,PUNCT,--
Nachdem,SCONJ,nachdem
der,DET,der
Lärmverursacher,NOUN,Lärmverursacher
mit,ADP,mit
Zwang,NOUN,Zwang
auf,ADP,auf
ein,DET,ein
Bett,NOUN,Bett
gesetzt,VERB,setzen
worden,AUX,werden
war,AUX,sein
",",PUNCT,--
fing,VERB,fing
er,PRON,er
an,ADP,an
",",PUNCT,--
den,DET,der
Polizeimeister,NOUN,Polizeimeister
ausländerfeindlich,ADV,ausländerfeindlich
zu,PART,zu
beleidigen,VERB,beleidigen
.,PUNCT,--
Die,DET,der
Einsatzkräfte,NOUN,Einsatzkraft
stellten,VERB,stellen
die,DET,der
Musikanlage,NOUN,Musikanlage
sicher,ADV,sicher
",",PUNCT,--
die,DET,der
Personalien,NOUN,Personalie
fest,ADV,fest
und,CCONJ,und
verließen,VERB,verlassen
anschließend,ADV,anschließend
die,DET,der
Wohnung,NOUN,Wohnung
.,PUNCT,--
Der,DET,der
21-Jährige,NOUN,21-Jährige
muss,PROPN,muss
sich,PRON,sich
nun,ADV,nun
wegen,ADP,wegen
tätlichen,ADJ,tätlich
Angriffs,NOUN,Angriff
gegen,ADP,gegen
den,DET,der
Polizisten,NOUN,Polizist
und,CCONJ,und
wegen,ADP,wegen
ausländerfeindlichen,ADJ,ausländerfeindlich
Beleidigungen,NOUN,Beleidigung
verantworten,VERB,verantworten
.,PUNCT,--
Der,DET,der
Polizeiliche,ADJ,polizeilich
Staatsschutz,NOUN,Staatsschutz
beim,ADP,bei
Landeskriminalamt,NOUN,Landeskriminalamt
hat,AUX,haben
die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
übernommen,VERB,übernehmen
.,PUNCT,--
