Token,PoS,Lemma
Workshop,NOUN,Workshop
Cajon,PROPN,Cajon
eine,DET,ein
Kiste,NOUN,Kiste
voller,ADP,voll
Rhythmus,NOUN,Rhythmus
am,ADP,an
Mi,NOUN,Mi
",",PUNCT,--
06.11.2019,VERB,06.11.2019
"
",SPACE,"
"
Matthias,PROPN,Matthias
Philipzen,NOUN,Philipz
ist,AUX,sein
Dozent,NOUN,Dozent
für,ADP,für
Percussion,NOUN,Percussion
an,ADP,an
der,DET,der
Hochschule,NOUN,Hochschule
für,ADP,für
Musik,NOUN,Musik
Würzburg,PROPN,Würzburg
.,PUNCT,--
Seit,ADP,seit
vielen,DET,vieler
Jahren,NOUN,Jahr
leitet,VERB,leiten
er,PRON,er
europaweit,ADV,europaweit
Workshops,NOUN,Workshop
und,CCONJ,und
vermittelt,VERB,vermitteln
Laien,NOUN,Laie
und,CCONJ,und
Profis,NOUN,Profi
Spielweisen,NOUN,Spielweise
und,CCONJ,und
Handhabung,NOUN,Handhabung
der,DET,der
verschiedensten,ADJ,verschieden
Percussionsinstrumente,NOUN,Percussionsinstrument
.,PUNCT,--
Ziel,NOUN,Ziel
des,DET,der
Kurses,NOUN,Kurses
ist,AUX,sein
es,PRON,es
",",PUNCT,--
das,DET,der
Cajon,PROPN,Cajon
und,CCONJ,und
seine,DET,sein
Spielweisen,NOUN,Spielweise
kennenzulernen,ADJ,kennenlernen
und,CCONJ,und
erste,ADJ,erster
Rhythmen,NOUN,Rhythm
zu,PART,zu
verinnerlichen,VERB,verinnerlichen
.,PUNCT,--
Die,DET,der
Teilnehmenden,NOUN,Teilnehmende
erlernen,VERB,erlernen
die,DET,der
Schlagtypen,NOUN,Schlagtype
und,CCONJ,und
speziellen,ADJ,speziell
Sounds,NOUN,Sound
auf,ADP,auf
dem,DET,der
Instrument,NOUN,Instrument
",",PUNCT,--
Basisrhythmen,NOUN,Basisrhythme
und,CCONJ,und
Rhythmen,NOUN,Rhythm
zur,ADP,zu
Songbegleitung,NOUN,Songbegleitung
",",PUNCT,--
Stilistiken,NOUN,Stilistike
von,ADP,von
Hip-Hop,NOUN,Hip-Hop
bis,ADP,bis
Latin,NOUN,Latin
und,CCONJ,und
leichte,ADJ,leicht
mehrstimmige,ADJ,mehrstimmig
Ensemblestücke,NOUN,Ensemblestücke
.,PUNCT,--
Der,DET,der
Workshop,NOUN,Workshop
richtet,VERB,richten
sich,PRON,sich
an,ADP,an
alle,DET,aller
Rhythmusinteressierten,NOUN,Rhythmusinteressiert
;,PUNCT,--
eine,DET,ein
Spielerfahrung,NOUN,Spielerfahrung
ist,AUX,sein
nicht,PART,nicht
notwendig,ADV,notwendig
.,PUNCT,--
Ein,DET,ein
Cajon,NOUN,Cajon
kann,AUX,können
mitgebracht,VERB,mitbringen
werden,AUX,werden
bzw.,CCONJ,bzw.
wird,AUX,werden
während,ADP,während
des,DET,der
Workshops,NOUN,Workshop
zur,ADP,zu
Verfügung,NOUN,Verfügung
gestellt,VERB,stellen
.,PUNCT,--
Im,ADP,in
Anschluss,PROPN,Anschluss
kann,AUX,können
ein,DET,ein
Cajon,NOUN,Cajon
im,ADP,in
Musikbereich,NOUN,Musikbereich
der,DET,der
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
für,ADP,für
Inhaber,NOUN,Inhaber
eines,DET,ein
Bibliotheksausweises,NOUN,Bibliotheksausweises
für,ADP,für
vier,NUM,vier
Wochen,NOUN,Woche
ausgeliehen,VERB,ausgeliehen
werden,AUX,werden
.,PUNCT,--
Termin,NOUN,Termin
:,PUNCT,--
Mi,X,Mi
",",PUNCT,--
06.,ADJ,06.
November,NOUN,November
2019,NUM,2019
",",PUNCT,--
16:00,NUM,16:00
–,PUNCT,--
18:00,ADJ,18:00
Uhr,NOUN,Uhr
Eintritt,NOUN,Eintritt
:,PUNCT,--
frei,ADV,frei
.,PUNCT,--
Voranmeldung,NOUN,Voranmeldung
und,CCONJ,und
Information,NOUN,Information
unter,ADP,unter
Tel.,NOUN,Tel.
(,PUNCT,--
030,NUM,030
),PUNCT,--
90299,NUM,90299
–,PUNCT,--
2410,NUM,2410
Veranstaltungsort,NOUN,Veranstaltungsort
:,PUNCT,--
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
/,PUNCT,--
Musikbereich,NOUN,Musikbereich
",",PUNCT,--
Grunewaldstr,NOUN,Grunewaldstr
.,PUNCT,--
3,NUM,3
",",PUNCT,--
12165,NUM,12165
Berlin,PROPN,Berlin
",",PUNCT,--
3.,ADJ,3.
Etage,NOUN,Etage
",",PUNCT,--
barrierefrei,ADV,barrierefrei
Veranstalter,NOUN,Veranstalter
:,PUNCT,--
Eine,DET,ein
Veranstaltung,NOUN,Veranstaltung
der,DET,der
Stadtbibliothek,NOUN,Stadtbibliothek
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
in,ADP,in
Kooperation,NOUN,Kooperation
mit,ADP,mit
Musik,NOUN,Musik
Cantus-Riedel,PROPN,Cantus-Riedel
